,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,max,all,ALL_NO_1_1_1,60_240,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 200}",0.75,0.71,0.76,0.56,956.00,336.00,"{'0': {'precision': 0.7579983593109105, 'recall': 0.9665271966527197, 'f1-score': 0.8496551724137931, 'support': 956}, '1': {'precision': 0.5616438356164384, 'recall': 0.12202380952380952, 'f1-score': 0.2004889975550122, 'support': 336}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6598210974636745, 'recall': 0.5442755030882646, 'f1-score': 0.5250720849844026, 'support': 1292}, 'weighted avg': {'precision': 0.7069340249755061, 'recall': 0.7469040247678018, 'f1-score': 0.6808317709025312, 'support': 1292}}",0.64
3,clf,rforest,max,all,ALL_NO_1_1_1,60_240,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 50}",0.74,0.70,0.75,0.54,956.00,336.00,"{'0': {'precision': 0.7520193861066236, 'recall': 0.9738493723849372, 'f1-score': 0.8486782133090245, 'support': 956}, '1': {'precision': 0.5370370370370371, 'recall': 0.08630952380952381, 'f1-score': 0.14871794871794872, 'support': 336}, 'micro avg': {'precision': 0.7430340557275542, 'recall': 0.7430340557275542, 'f1-score': 0.7430340557275542, 'support': 1292}, 'macro avg': {'precision': 0.6445282115718303, 'recall': 0.5300794480972305, 'f1-score': 0.4986980810134866, 'support': 1292}, 'weighted avg': {'precision': 0.6961106637479695, 'recall': 0.7430340557275542, 'f1-score': 0.6666452033224909, 'support': 1292}}",23.64
4,clf,xgb,max,all,ALL_NO_1_1_1,60_240,included,basic,0.74,{'n_estimators': 50},0.75,0.71,0.76,0.55,956.00,336.00,"{'0': {'precision': 0.7629382303839732, 'recall': 0.9560669456066946, 'f1-score': 0.8486536675951717, 'support': 956}, '1': {'precision': 0.5531914893617021, 'recall': 0.15476190476190477, 'f1-score': 0.24186046511627907, 'support': 336}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6580648598728377, 'recall': 0.5554144251842996, 'f1-score': 0.5452570663557254, 'support': 1292}, 'weighted avg': {'precision': 0.7083910903038779, 'recall': 0.7476780185758514, 'f1-score': 0.6908498626161408, 'support': 1292}}",0.35
5,clf,gboosting,max,all,ALL_NO_1_1_1,60_240,included,basic,0.74,{'n_estimators': 100},0.73,0.68,0.76,0.46,956.00,336.00,"{'0': {'precision': 0.7613344739093242, 'recall': 0.9309623430962343, 'f1-score': 0.8376470588235293, 'support': 956}, '1': {'precision': 0.4634146341463415, 'recall': 0.16964285714285715, 'f1-score': 0.24836601307189543, 'support': 336}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.6123745540278328, 'recall': 0.5503026001195457, 'f1-score': 0.5430065359477123, 'support': 1292}, 'weighted avg': {'precision': 0.683856868522047, 'recall': 0.7329721362229102, 'f1-score': 0.6843974989376554, 'support': 1292}}",0.86
6,clf,ada,max,all,ALL_NO_1_1_1,60_240,included,basic,0.74,{'n_estimators': 10},0.74,0.69,0.76,0.49,956.00,336.00,"{'0': {'precision': 0.7587939698492462, 'recall': 0.9476987447698745, 'f1-score': 0.8427906976744186, 'support': 956}, '1': {'precision': 0.4897959183673469, 'recall': 0.14285714285714285, 'f1-score': 0.2211981566820276, 'support': 336}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.6242949441082966, 'recall': 0.5452779438135087, 'f1-score': 0.5319944271782231, 'support': 1292}, 'weighted avg': {'precision': 0.6888378202378544, 'recall': 0.7383900928792569, 'f1-score': 0.6811381483141683, 'support': 1292}}",0.82
0,reg,kn,max,all,ALL_NO_1_1_1,60_240,included,basic,22.78,{'n_neighbors': 101},,,,,,,23.28,6.02
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,60_240,included,basic,24.84,"{'C': 5, 'gamma': 2}",,,,,,,25.08,7.36
2,reg,dtree,max,all,ALL_NO_1_1_1,60_240,included,basic,22.53,"{'max_depth': 4, 'min_samples_leaf': 200}",,,,,,,22.90,0.58
3,reg,rforest,max,all,ALL_NO_1_1_1,60_240,included,basic,22.06,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,22.84,58.03
4,reg,xgb,max,all,ALL_NO_1_1_1,60_240,included,basic,22.23,{'n_estimators': 50},,,,,,,22.99,0.36
5,reg,gboosting,max,all,ALL_NO_1_1_1,60_240,included,basic,22.43,{'n_estimators': 50},,,,,,,22.93,0.78
6,reg,ada,max,all,ALL_NO_1_1_1,60_240,included,basic,24.74,{'n_estimators': 10},,,,,,,25.68,0.91
0,clf,kn,min,all,ALL_NO_1_1_1,60_240,included,basic,0.76,{'n_neighbors': 61},0.76,0.62,0.76,0.17,982.00,310.00,"{'0': {'precision': 0.7597200622083982, 'recall': 0.994908350305499, 'f1-score': 0.8615520282186949, 'support': 982}, '1': {'precision': 0.16666666666666666, 'recall': 0.0032258064516129032, 'f1-score': 0.006329113924050633, 'support': 310}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.4631933644375324, 'recall': 0.4990670783785559, 'f1-score': 0.4339405710713728, 'support': 1292}, 'weighted avg': {'precision': 0.6174239688508619, 'recall': 0.7569659442724458, 'f1-score': 0.6563514837671935, 'support': 1292}}",7.19
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,60_240,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,0.00,982.00,310.00,"{'0': {'precision': 0.760061919504644, 'recall': 1.0, 'f1-score': 0.8636763412489007, 'support': 982}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 310}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.380030959752322, 'recall': 0.5, 'f1-score': 0.43183817062445035, 'support': 1292}, 'weighted avg': {'precision': 0.5776941214810839, 'recall': 0.760061919504644, 'f1-score': 0.6564474977603874, 'support': 1292}}",8.23
2,clf,dtree,min,all,ALL_NO_1_1_1,60_240,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 200}",0.74,0.65,0.76,0.30,982.00,310.00,"{'0': {'precision': 0.7624798711755234, 'recall': 0.9643584521384929, 'f1-score': 0.8516187050359714, 'support': 982}, '1': {'precision': 0.3, 'recall': 0.04838709677419355, 'f1-score': 0.08333333333333333, 'support': 310}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.5312399355877617, 'recall': 0.5063727744563432, 'f1-score': 0.46747601918465237, 'support': 1292}, 'weighted avg': {'precision': 0.6515133386179288, 'recall': 0.7445820433436533, 'f1-score': 0.6672777876769793, 'support': 1292}}",0.64
3,clf,rforest,min,all,ALL_NO_1_1_1,60_240,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 50, 'n_estimators': 200}",0.76,0.70,0.77,0.48,982.00,310.00,"{'0': {'precision': 0.7652173913043478, 'recall': 0.9857433808553971, 'f1-score': 0.8615932354250111, 'support': 982}, '1': {'precision': 0.48148148148148145, 'recall': 0.041935483870967745, 'f1-score': 0.0771513353115727, 'support': 310}, 'micro avg': {'precision': 0.7592879256965944, 'recall': 0.7592879256965944, 'f1-score': 0.7592879256965943, 'support': 1292}, 'macro avg': {'precision': 0.6233494363929146, 'recall': 0.5138394323631824, 'f1-score': 0.4693722853682919, 'support': 1292}, 'weighted avg': {'precision': 0.6971383417338458, 'recall': 0.7592879256965944, 'f1-score': 0.673375751651663, 'support': 1292}}",22.28
4,clf,xgb,min,all,ALL_NO_1_1_1,60_240,included,basic,0.76,{'n_estimators': 50},0.77,0.73,0.78,0.58,982.00,310.00,"{'0': {'precision': 0.7761557177615572, 'recall': 0.9745417515274949, 'f1-score': 0.8641083521444695, 'support': 982}, '1': {'precision': 0.576271186440678, 'recall': 0.10967741935483871, 'f1-score': 0.18428184281842822, 'support': 310}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6762134521011176, 'recall': 0.5421095854411668, 'f1-score': 0.5241950974814489, 'support': 1292}, 'weighted avg': {'precision': 0.7281958069957116, 'recall': 0.7670278637770898, 'f1-score': 0.7009920844269208, 'support': 1292}}",0.37
5,clf,gboosting,min,all,ALL_NO_1_1_1,60_240,included,basic,0.76,{'n_estimators': 50},0.76,0.71,0.77,0.52,982.00,310.00,"{'0': {'precision': 0.774613506916192, 'recall': 0.9694501018329938, 'f1-score': 0.8611488014473089, 'support': 982}, '1': {'precision': 0.5238095238095238, 'recall': 0.1064516129032258, 'f1-score': 0.17694369973190346, 'support': 310}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.6492115153628579, 'recall': 0.5379508573681098, 'f1-score': 0.5190462505896062, 'support': 1292}, 'weighted avg': {'precision': 0.7144360806289883, 'recall': 0.7623839009287926, 'f1-score': 0.6969819426765848, 'support': 1292}}",0.89
6,clf,ada,min,all,ALL_NO_1_1_1,60_240,included,basic,0.76,{'n_estimators': 10},0.74,0.68,0.77,0.40,982.00,310.00,"{'0': {'precision': 0.7739495798319328, 'recall': 0.9378818737270875, 'f1-score': 0.8480662983425414, 'support': 982}, '1': {'precision': 0.4019607843137255, 'recall': 0.13225806451612904, 'f1-score': 0.19902912621359226, 'support': 310}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.5879551820728292, 'recall': 0.5350699691216083, 'f1-score': 0.5235477122780668, 'support': 1292}, 'weighted avg': {'precision': 0.6846953022695147, 'recall': 0.7445820433436533, 'f1-score': 0.6923375650917875, 'support': 1292}}",0.86
0,reg,kn,min,all,ALL_NO_1_1_1,60_240,included,basic,21.96,{'n_neighbors': 51},,,,,,,20.58,6.43
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,60_240,included,basic,24.04,"{'C': 5, 'gamma': 1}",,,,,,,22.20,7.19
2,reg,dtree,min,all,ALL_NO_1_1_1,60_240,included,basic,21.43,"{'max_depth': 7, 'min_samples_leaf': 150}",,,,,,,20.45,0.58
3,reg,rforest,min,all,ALL_NO_1_1_1,60_240,included,basic,21.03,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 50}",,,,,,,20.05,58.23
4,reg,xgb,min,all,ALL_NO_1_1_1,60_240,included,basic,21.13,{'n_estimators': 50},,,,,,,20.06,0.38
5,reg,gboosting,min,all,ALL_NO_1_1_1,60_240,included,basic,21.21,{'n_estimators': 50},,,,,,,20.53,0.83
6,reg,ada,min,all,ALL_NO_1_1_1,60_240,included,basic,23.68,{'n_estimators': 10},,,,,,,22.49,1.41
0,clf,kn,max,basic,ALL_NO_3_2_1,60_240,included,basic,0.74,{'n_neighbors': 41},0.73,0.64,0.74,0.36,956.00,336.00,"{'0': {'precision': 0.7426528991262907, 'recall': 0.9780334728033473, 'f1-score': 0.8442437923250565, 'support': 956}, '1': {'precision': 0.36363636363636365, 'recall': 0.03571428571428571, 'f1-score': 0.06504065040650406, 'support': 336}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.5531446313813272, 'recall': 0.5068738792588166, 'f1-score': 0.4546422213657803, 'support': 1292}, 'weighted avg': {'precision': 0.6440851313827803, 'recall': 0.7329721362229102, 'f1-score': 0.6416027275536683, 'support': 1292}}",7.01
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,60_240,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,0.00,956.00,336.00,"{'0': {'precision': 0.739938080495356, 'recall': 1.0, 'f1-score': 0.8505338078291814, 'support': 956}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 336}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.369969040247678, 'recall': 0.5, 'f1-score': 0.4252669039145907, 'support': 1292}, 'weighted avg': {'precision': 0.547508362967152, 'recall': 0.739938080495356, 'f1-score': 0.6293423531615305, 'support': 1292}}",7.61
