,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
4860,2.6%,GBP,"Wednesday, August 17, 2011",2.3%,u,Low,GBP Average Weekly Earnings 3M/YoY,2.3%,-,08:30
4861,2.2%,GBP,"Wednesday, August 17, 2011",2.3%,d,Medium,GBP Weekly Earnings exBonus 3M/YoY,2.1%,-,08:30
4862,7.9%,GBP,"Wednesday, August 17, 2011",7.7%,d,Medium,GBP ILO Unemployment Rate (3M),7.7%,-,08:30
4863,1.2%,EUR,"Wednesday, August 17, 2011",1.6%,d,Medium,EUR Euro-Zone Consumer Price Index - Core (YoY) (JUL),1.6%,-,09:00
4864,-0.6%,EUR,"Wednesday, August 17, 2011",-0.6%,-,Low,EUR Euro-Zone Consumer Price Index (MoM) (JUL),0.0%,-,09:00
4865,2.5%,EUR,"Wednesday, August 17, 2011",2.5%,-,Medium,EUR Euro-Zone Consumer Price Index (YoY) (JUL),2.5%,-,09:00
4866,-4252M,EUR,"Wednesday, August 17, 2011",,-,Low,EUR Italian Current Account (euros),-5094M,-,09:00
4867,4.1%,USD,"Wednesday, August 17, 2011",,-,Low,USD MBA Mortgage Applications (AUG 12),21.7%,-,11:00
4868,-3.5B,CAD,"Wednesday, August 17, 2011",10.0B,d,Low,CAD International Securities Transactions (Canadian dollar),15.3B,d,12:30
4869,0.2%,USD,"Wednesday, August 17, 2011",0.1%,-,Low,USD Producer Price Index (MoM) (JUL),-0.4%,-,12:30
4870,0.4%,USD,"Wednesday, August 17, 2011",0.2%,u,Low,USD Producer Price Index Ex Food & Energy (MoM) (JUL),0.3%,-,12:30
4871,7.2%,USD,"Wednesday, August 17, 2011",7.0%,-,Medium,USD Producer Price Index (YoY) (JUL),7.0%,-,12:30
4872,2.5%,USD,"Wednesday, August 17, 2011",2.3%,u,Medium,USD Producer Price Index Ex Food & Energy (YoY) (JUL),2.4%,-,12:30
4873,4233K,USD,"Wednesday, August 17, 2011",-500K,u,Low,USD DOE U.S. Crude Oil Inventories (AUG 12),-5225K,d,14:30
4874,2449K,USD,"Wednesday, August 17, 2011",550K,-,Low,USD DOE U.S. Distillate Inventory (AUG 12),-737K,-,14:30
4875,-3510K,USD,"Wednesday, August 17, 2011",-1175K,-,Low,USD DOE U.S. Gasoline Inventories (AUG 12),-1588K,-,14:30
4876,-0.9%,USD,"Wednesday, August 17, 2011",-0.3%,d,Low,USD DOE U.S. Refinery Utilization (AUG 12),0.7%,-,14:30
4877,,GBP,"Wednesday, August 17, 2011",,-,Low,GBP Nationwide Consumer Confidence (JUL),51,-,23:01
4878,¥72.5B,JPY,"Wednesday, August 17, 2011",¥69.3B,-,Low,JPY Merchandise Trade Balance Total (Yen) (JUL),¥68.6B,d,23:50
4879,-¥130.5B,JPY,"Wednesday, August 17, 2011",-¥131.9B,u,Low,JPY Adjusted Merchandise Trade Balance (Yen) (JUL),-¥196.5B,d,23:50
4880,-3.3%,JPY,"Wednesday, August 17, 2011",-2.6%,d,Low,JPY Merchandise Trade Exports (YoY) (JUL),-1.6%,-,23:50
4881,9.9%,JPY,"Wednesday, August 17, 2011",11.0%,d,Low,JPY Merchandise Trade Imports (YoY) (JUL),9.8%,-,23:50
4882,,AUD,"Tuesday, August 16, 2011",,-,High,AUD Reserve Bank's Board August Minutes,,-,01:30
4883,158.9,CNY,"Tuesday, August 16, 2011",,u,Low,CNY Conference Board China June Leading Economic Index,157.4,-,02:00
4884,19.8%,CNY,"Tuesday, August 16, 2011",,u,Low,CNY Actual FDI YoY (JUL),2.8%,-,02:30
4885,2.8%,EUR,"Tuesday, August 16, 2011",3.2%,d,High,EUR German Gross Domestic Product n.s.a. (YoY) (2Q P),5.0%,d,06:00
4886,0.1%,EUR,"Tuesday, August 16, 2011",0.5%,d,Medium,EUR German Gross Domestic Product s.a. (QoQ) (2Q P),1.3%,d,06:00
4887,2.7%,EUR,"Tuesday, August 16, 2011",3.1%,d,High,EUR German Gross Domestic Product w.d.a. (YoY) (2Q P),4.7%,d,06:00
4888,-2.0%,GBP,"Tuesday, August 16, 2011",,-,Low,GBP DCLG UK House Prices (YoY),-1.6%,-,08:30
4889,0.0%,GBP,"Tuesday, August 16, 2011",-0.1%,-,Medium,GBP Consumer Price Index (MoM) (JUL),-0.1%,-,08:30
4890,4.4%,GBP,"Tuesday, August 16, 2011",4.3%,-,High,GBP Consumer Price Index (YoY) (JUL),4.2%,-,08:30
4891,3.1%,GBP,"Tuesday, August 16, 2011",3.0%,-,Medium,GBP Core Consumer Price Index (YoY) (JUL),2.8%,-,08:30
4892,234.7,GBP,"Tuesday, August 16, 2011",234.7,-,Medium,GBP Retail Price Index (JUL),235.2,-,08:30
4893,-0.2%,GBP,"Tuesday, August 16, 2011",-0.2%,-,Low,GBP Retail Price Index (MoM) (JUL),0.0%,-,08:30
4894,5.0%,GBP,"Tuesday, August 16, 2011",5.0%,-,Medium,GBP Retail Price Index (YoY) (JUL),5.0%,-,08:30
4895,5.0%,GBP,"Tuesday, August 16, 2011",5.1%,-,Low,GBP Retail Price Index Ex Mort Int.Payments (YoY) (JUL),5.0%,-,08:30
4896,0.2%,EUR,"Tuesday, August 16, 2011",0.3%,d,Medium,EUR Euro-Zone Gross Domestic Product s.a. (QoQ) (2Q A),0.8%,-,09:00
4897,1.7%,EUR,"Tuesday, August 16, 2011",1.8%,d,High,EUR Euro-Zone Gross Domestic Product s.a. (YoY) (2Q A),2.5%,-,09:00
4898,-1.6B,EUR,"Tuesday, August 16, 2011",0.0B,d,Low,EUR Euro-Zone Trade Balance s.a. (euros),-0.8B,u,09:00
4899,0.9B,EUR,"Tuesday, August 16, 2011",1.1B,u,Low,EUR Euro-Zone Trade Balance (euros),0.2B,u,09:00
4900,-1.5%,CAD,"Tuesday, August 16, 2011",-0.7%,d,Low,CAD Manufacturing Shipments (MoM),-0.7%,u,12:30
4901,0.3%,USD,"Tuesday, August 16, 2011",-0.1%,u,Low,USD Import Price Index (MoM) (JUL),-0.6%,d,12:30
4902,14.0%,USD,"Tuesday, August 16, 2011",13.4%,u,Low,USD Import Price Index (YoY) (JUL),13.7%,u,12:30
4903,604K,USD,"Tuesday, August 16, 2011",600K,u,Medium,USD Housing Starts (JUL),613K,d,12:30
4904,1.5%,USD,"Tuesday, August 16, 2011",-4.6%,u,Low,USD Housing Starts (MoM) (JUL),10.8%,d,12:30
4905,597K,USD,"Tuesday, August 16, 2011",605K,d,Medium,USD Building Permits (JUL),617K,d,12:30
4906,-3.2%,USD,"Tuesday, August 16, 2011",-1.9%,d,Low,USD Building Permits (MoM) (JUL),1.3%,d,12:30
4907,0.9%,USD,"Tuesday, August 16, 2011",0.5%,u,Medium,USD Industrial Production (JUL),0.4%,u,13:15
4908,77.5%,USD,"Tuesday, August 16, 2011",76.9%,u,Low,USD Capacity Utilization (JUL),76.9%,u,13:15
4909,0.9%,NZD,"Tuesday, August 16, 2011",1.1%,d,Low,NZD Producer Prices- Inputs (QoQ),2.2%,-,22:45
4910,1.4%,NZD,"Tuesday, August 16, 2011",0.8%,u,Low,NZD Producer Prices- Outputs (QoQ),1.7%,-,22:45
4911,8.6%,AUD,"Monday, August 15, 2011",,u,Low,AUD New Motor Vehicle Sales (MoM) (JUL),1.9%,u,01:30
4912,0.9%,AUD,"Monday, August 15, 2011",,u,Low,AUD New Motor Vehicle Sales (YoY) (JUL),-11.2%,-,01:30
4913,-0.7%,CHF,"Monday, August 15, 2011",-0.6%,d,Low,CHF Producer & Import Prices (MoM) (JUL),-0.5%,-,07:15
4914,-0.6%,CHF,"Monday, August 15, 2011",-0.6%,-,Low,CHF Producer & Import Prices (YoY) (JUL),-0.4%,-,07:15
4915,-7.72,USD,"Monday, August 15, 2011",0.00,d,Low,USD Empire Manufacturing (AUG),-3.76,-,12:30
4916,$3.7B,USD,"Monday, August 15, 2011",$35.0B,d,Medium,USD Net Long-term TIC Flows,$24.2B,-,13:00
4917,-$29.5B,USD,"Monday, August 15, 2011",,u,Low,USD Total Net TIC Flows,-$48.8B,-,13:00
4918,15,USD,"Monday, August 15, 2011",15,-,Low,USD NAHB Housing Market Index (AUG),15,-,14:00
4919,,USD,"Monday, August 15, 2011",,-,Low,"USD Fed's Lockhart Speaks on Economy in Florence, Alabama",,-,17:25
4920,54.5,NZD,"Sunday, August 14, 2011",,d,Low,NZD Performance Services Index (JUL),54.7,-,22:30
4921,-2.1%,GBP,"Sunday, August 14, 2011",,d,Low,GBP Rightmove House Prices (MoM) (AUG),-1.6%,-,23:01
4922,-0.3%,GBP,"Sunday, August 14, 2011",,d,Low,GBP Rightmove House Prices (YoY) (AUG),0.1%,-,23:01
4923,-2.2%,JPY,"Sunday, August 14, 2011",-1.7%,d,Low,JPY Gross Domestic Product Deflator (YoY) (2Q P),-1.9%,-,23:50
4924,-1.4%,JPY,"Sunday, August 14, 2011",-1.4%,-,High,JPY Nominal Gross Domestic Product (QoQ) (2Q P),-1.5%,d,23:50
4925,-1.3%,JPY,"Sunday, August 14, 2011",-2.5%,u,High,JPY Gross Domestic Product Annualized (2Q P),-3.6%,d,23:50
4926,-0.3%,JPY,"Sunday, August 14, 2011",-0.6%,u,High,JPY Gross Domestic Product (QoQ) (2Q P),-0.9%,-,23:50
4927,2.7%,AUD,"Thursday, August 11, 2011",,d,Low,AUD Consumer Inflation Expectation (AUG),3.4%,-,01:00
4928,113.3,NZD,"Thursday, August 11, 2011",,u,Low,NZD ANZ Consumer Confidence Index (AUG),109.4,-,01:00
4929,3.6%,NZD,"Thursday, August 11, 2011",,u,Low,NZD ANZ Consumer Confidence (MoM) (AUG),-2.8%,d,01:00
4930,-0.1K,AUD,"Thursday, August 11, 2011",10.0K,d,High,AUD Employment Change (JUL),18.2K,d,01:30
4931,5.1%,AUD,"Thursday, August 11, 2011",4.9%,d,High,AUD Unemployment Rate (JUL),4.9%,-,01:30
4932,-22.2K,AUD,"Thursday, August 11, 2011",,d,Medium,AUD Full Time Employment Change (JUL),51.1K,d,01:30
4933,22.1K,AUD,"Thursday, August 11, 2011",,u,Medium,AUD Part Time Employment Change (JUL),-32.9K,u,01:30
4934,65.6%,AUD,"Thursday, August 11, 2011",65.6%,-,Low,AUD Participation Rate (JUL),65.6%,-,01:30
4935,8.76,JPY,"Thursday, August 11, 2011",,u,Low,JPY Tokyo Average Office Vacancies (JUL),8.81,-,02:00
4936,-0.6%,EUR,"Thursday, August 11, 2011",,-,Low,EUR German Wholesale Price Index (MoM) (JUL),-0.6%,-,06:00
4937,8.2%,EUR,"Thursday, August 11, 2011",,-,Low,EUR German Wholesale Price Index (YoY) (JUL),8.5%,-,06:00
4938,,EUR,"Thursday, August 11, 2011",,-,High,EUR ECB Publishes Monthly Report (AUG),,-,08:00
4939,0.3%,CAD,"Thursday, August 11, 2011",0.3%,-,Low,CAD New Housing Price Index (MoM) (JUN),0.4%,-,12:30
4940,2.1%,CAD,"Thursday, August 11, 2011",2.1%,-,Medium,CAD New Housing Price Index (YoY) (JUN),1.9%,-,12:30
4941,-1.6B,CAD,"Thursday, August 11, 2011",-0.8B,d,Low,CAD International Merchandise Trade (Canadian dollar) (JUN),-1.0B,d,12:30
4942,-$53.1B,USD,"Thursday, August 11, 2011",-$48.0B,d,Medium,USD Trade Balance (JUN),-$50.8B,d,12:30
4943,395K,USD,"Thursday, August 11, 2011",405K,u,Low,USD Initial Jobless Claims (AUG 5),402K,d,12:30
4944,3688K,USD,"Thursday, August 11, 2011",3725K,u,Low,USD Continuing Claims (JUL 30),3748K,d,12:30
4945,-49.1,USD,"Thursday, August 11, 2011",-48.7,d,Low,USD Bloomberg Consumer Comfort (AUG 7),-47.6,-,13:45
4946,25,USD,"Thursday, August 11, 2011",34,d,Low,USD EIA Natural Gas Storage Change (AUG 5),44,-,14:30
4947,,JPY,"Wednesday, August 10, 2011",,-,Low,JPY Cabinet Monthly Report (AUG),,-,00:00
4948,-3.5%,AUD,"Wednesday, August 10, 2011",,u,Medium,AUD Westpac Consumer Confidence s.a. (MoM) (AUG),-8.3%,-,00:30
4949,89.6,AUD,"Wednesday, August 10, 2011",,d,Low,AUD Westpac Consumer Confidence Index (AUG),92.8,-,00:30
4950,$31.48B,CNY,"Wednesday, August 10, 2011",$27.40B,u,Medium,CNY Trade Balance (USD) (JUL),$22.27B,-,03:00
4951,20.4%,CNY,"Wednesday, August 10, 2011",17.0%,u,Low,CNY Exports (YoY%) (JUL),17.9%,-,03:00
4952,22.9%,CNY,"Wednesday, August 10, 2011",22.0%,u,Low,CNY Imports (YoY%) (JUL),19.3%,-,03:00
4953,0.4%,EUR,"Wednesday, August 10, 2011",0.4%,-,Low,EUR German Consumer Price Index (MoM) (JUL F),0.4%,-,06:00
4954,2.4%,EUR,"Wednesday, August 10, 2011",2.4%,-,Medium,EUR German Consumer Price Index (YoY) (JUL F),2.4%,-,06:00
4955,0.5%,EUR,"Wednesday, August 10, 2011",0.5%,-,Low,EUR German Consumer Price Index - EU Harmonised (MoM) (JUL F),0.5%,-,06:00
4956,2.4%,EUR,"Wednesday, August 10, 2011",2.4%,-,Medium,EUR German Consumer Price Index - EU Harmonised (YoY) (JUL F),2.4%,-,06:00
4957,-1.6%,EUR,"Wednesday, August 10, 2011",-0.7%,d,Low,EUR French Industrial Production (MoM) (JUN),1.9%,d,06:45
4958,2.3%,EUR,"Wednesday, August 10, 2011",3.9%,d,Low,EUR French Industrial Production (YoY) (JUN),1.9%,d,06:45
4959,-3.4B,EUR,"Wednesday, August 10, 2011",,-,Low,EUR French Current Account (euros) (JUN),-5.5B,-,06:45
4960,-1.9%,EUR,"Wednesday, August 10, 2011",-0.1%,d,Low,EUR French Manufacturing Production (MoM) (JUN),1.4%,d,06:45
4961,3.3%,EUR,"Wednesday, August 10, 2011",6.8%,d,Low,EUR French Manufacturing Production (YoY) (JUN),4.5%,d,06:45
4962,,GBP,"Wednesday, August 10, 2011",,-,High,GBP Bank of England Inflation Report,,-,09:30
4963,21.7%,USD,"Wednesday, August 10, 2011",,-,Low,USD MBA Mortgage Applications (AUG 5),7.1%,-,11:00
4964,3109,USD,"Wednesday, August 10, 2011",,-,Low,USD JOLTs Job Openings (JUN),3034,u,14:00
4965,0.6%,USD,"Wednesday, August 10, 2011",1.0%,u,Low,USD Wholesale Inventories (JUN),1.7%,u,14:00
4966,-5225K,USD,"Wednesday, August 10, 2011",1350K,d,Low,USD DOE U.S. Crude Oil Inventories (AUG 5),950K,-,14:30
4967,-1372K,USD,"Wednesday, August 10, 2011",,-,Low,USD DOE Cushing OK Crude Inventory (AUG 5),-1149K,-,14:30
4968,-737K,USD,"Wednesday, August 10, 2011",1050K,d,Low,USD DOE U.S. Distillate Inventory (AUG 5),409K,-,14:30
4969,-1588K,USD,"Wednesday, August 10, 2011",900K,d,Low,USD DOE U.S. Gasoline Inventories (AUG 5),1701K,-,14:30
4970,0.70%,USD,"Wednesday, August 10, 2011",-0.30%,u,Low,USD DOE U.S. Refinery Utilization (AUG 5),1.00%,-,14:30
4971,-$129.4B,USD,"Wednesday, August 10, 2011",-$133.0B,u,Medium,USD Monthly Budget Statement (JUL),-$165.0B,-,18:00
4972,3208.7,NZD,"Wednesday, August 10, 2011",,d,Low,NZD REINZ Housing Price Index (JUL),3229.0,-,22:20
4973,-0.6%,NZD,"Wednesday, August 10, 2011",,d,Low,NZD REINZ Housing Price Index (MoM%) (JUL),1.3%,-,22:20
4974,11.7%,NZD,"Wednesday, August 10, 2011",,d,Medium,NZD REINZ House Sales (YoY) (JUL),14.3%,u,22:20
4975,53.2,NZD,"Wednesday, August 10, 2011",,d,Medium,NZD Business NZ Performance of Manufacturing Index (JUL),54.3,-,22:30
4976,7.7%,JPY,"Wednesday, August 10, 2011",1.7%,u,Medium,JPY Machine Orders (MoM) (JUN),3.0%,-,23:50
4977,17.9%,JPY,"Wednesday, August 10, 2011",11.2%,u,Medium,JPY Machine Orders (YoY) (JUN),10.5%,-,23:50
4978,0.0%,AUD,"Tuesday, August 9, 2011",0.8%,d,Medium,AUD Home Loans (JUN),2.8%,d,01:30
4979,7.5%,CNY,"Tuesday, August 9, 2011",7.5%,-,Medium,CNY Producer Price Index (YoY) (JUL),7.1%,-,01:30
4980,-4.4%,AUD,"Tuesday, August 9, 2011",,d,Low,AUD Investment Lending (JUN),5.4%,u,01:30
4981,0.0%,AUD,"Tuesday, August 9, 2011",,d,Low,AUD Owner Occupied Home Loans (MoM) (JUN),1.9%,d,01:30
4982,2,AUD,"Tuesday, August 9, 2011",,u,Medium,AUD NAB Business Confidence (JUL),0,-,01:30
4983,6.5%,CNY,"Tuesday, August 9, 2011",6.4%,u,Medium,CNY Consumer Price Index (YoY) (JUL),6.4%,-,01:30
4984,-1,AUD,"Tuesday, August 9, 2011",,d,Low,AUD NAB Business Conditions (JUL),2,-,01:30
4985,37.0,JPY,"Tuesday, August 9, 2011",37.0,-,Medium,JPY Consumer Confidence (JUL),35.3,-,05:00
4986,-17,CHF,"Tuesday, August 9, 2011",-5,-,Medium,CHF SECO Consumer Confidence (JUL),-1,-,05:45
4987,-1.2%,EUR,"Tuesday, August 9, 2011",-1.0%,d,Low,EUR German Exports s.a. (MoM) (JUN),4.4%,u,06:00
4988,0.3%,EUR,"Tuesday, August 9, 2011",-1.5%,d,Low,EUR German Imports s.a. (MoM) (JUN),3.8%,u,06:00
4989,11.9B,EUR,"Tuesday, August 9, 2011",11.0B,u,Low,EUR German Current Account (euros) (JUN),6.7B,d,06:00
4990,12.7B,EUR,"Tuesday, August 9, 2011",14.0B,d,Medium,EUR German Trade Balance (euros) (JUN),14.8B,-,06:00
4991,34.6%,JPY,"Tuesday, August 9, 2011",,-,Medium,JPY Machine Tool Orders (YoY) (JUL P),53.5%,-,06:00
4992,-61.3B,EUR,"Tuesday, August 9, 2011",,-,Low,EUR French Central Government Balance (euros) (JUN),-68.4B,-,06:45
4993,14.0%,CNY,"Tuesday, August 9, 2011",14.6%,d,Medium,CNY Industrial Production (YoY) (JUL),15.1%,-,07:40
4994,14.3%,CNY,"Tuesday, August 9, 2011",14.3%,-,Medium,CNY Industrial Production YTD (YoY) (JUL),14.3%,-,07:40
4995,25.4%,CNY,"Tuesday, August 9, 2011",25.5%,d,Medium,CNY Fixed Assets Inv Excl. Rural YTD (YoY) (JUL),25.6%,-,07:40
4996,17.2%,CNY,"Tuesday, August 9, 2011",17.7%,d,Medium,CNY Retail Sales (YoY) (JUL),17.7%,-,07:40
4997,16.8%,CNY,"Tuesday, August 9, 2011",17.0%,d,Medium,CNY Retail Sales YTD (YoY) (JUL),16.8%,-,07:40
4998,0.0%,GBP,"Tuesday, August 9, 2011",0.4%,d,Low,GBP Industrial Production (MoM) (JUN),0.8%,d,08:30
4999,-0.3%,GBP,"Tuesday, August 9, 2011",0.2%,d,Medium,GBP Industrial Production (YoY) (JUN),-0.9%,d,08:30
5000,-0.4%,GBP,"Tuesday, August 9, 2011",0.2%,d,Low,GBP Manufacturing Production (MoM) (JUN),1.8%,-,08:30
5001,2.1%,GBP,"Tuesday, August 9, 2011",2.8%,d,Medium,GBP Manufacturing Production (YoY) (JUN),2.8%,-,08:30
5002,-£8873,GBP,"Tuesday, August 9, 2011",-£-8100,d,Medium,GBP Visible Trade Balance (Pounds) (JUN),-£8467,u,08:30
5003,-£5718,GBP,"Tuesday, August 9, 2011",-£4800,d,Low,GBP Trade Balance Non EU (Pounds) (JUN),-£5053,u,08:30
5004,-£4496,GBP,"Tuesday, August 9, 2011",-£3600,d,Low,GBP Total Trade Balance (Pounds) (JUN),-£4049,u,08:30
5005,89.9,USD,"Tuesday, August 9, 2011",89.9,-,Low,USD NFIB Small Business Optimism (JUL),90.8,-,11:30
5006,205.1K,CAD,"Tuesday, August 9, 2011",194.5K,-,Medium,CAD Housing Starts (JUL),200.8KK,u,12:15
5007,2.2%,USD,"Tuesday, August 9, 2011","2,4%",d,Low,USD Unit Labor Costs (2Q P),4.8%,u,12:30
5008,-0.3%,USD,"Tuesday, August 9, 2011",-0.9%,u,Low,USD Non-Farm Productivity (2Q P),-0.6%,u,12:30
5009,0.6%,GBP,"Tuesday, August 9, 2011",,-,Medium,GBP NIESR Gross Domestic Product Estimate (JUL),0.2%,u,14:00
5010,0.25%,USD,"Tuesday, August 9, 2011",0.25%,-,High,USD Federal Open Market Committee Rate Decision (AUG 9),0.25%,-,18:15
5011,,JPY,"Tuesday, August 9, 2011",,-,???highm???,JPY BOJ to Publish Minutes of July 11-12 Board Meeting,,-,23:50
5012,2.4%,JPY,"Tuesday, August 9, 2011",,d,Low,JPY Housing Loans (YoY) (2Q),2.7%,-,23:50
5013,1.9%,JPY,"Tuesday, August 9, 2011",1.0%,u,Medium,JPY Tertiary Industry Index (MoM) (JUN),0.8%,d,23:50
5014,0.2%,JPY,"Tuesday, August 9, 2011",0.0%,u,Low,JPY Domestic Corporate Goods Price Index (MoM) (JUL),0.1%,u,23:50
5015,2.9%,JPY,"Tuesday, August 9, 2011",2.6%,u,Low,JPY Domestic Corporate Goods Price Index (YoY) (JUL),2.6%,u,23:50
5016,-0.4%,NZD,"Monday, August 8, 2011",,u,Low,NZD QV House Prices (YoY) (JUL),-0.9%,-,00:00
5017,,AUD,"Monday, August 8, 2011",,-,???mediumr???,AUD TD Securities Inflation (MoM) (JUL),0.0%,-,00:30
5018,,AUD,"Monday, August 8, 2011",,-,???mediumr???,AUD TD Securities Inflation (YoY) (JUL),2.9%,-,00:30
5019,-0.7%,AUD,"Monday, August 8, 2011",,d,Low,AUD ANZ Job Advertisements (MoM) (JUL),3.8%,u,01:30
5020,1.4%,JPY,"Monday, August 8, 2011",,-,Medium,JPY Bankruptcies (YoY) (JUL),1.5%,-,04:30
5021,,JPY,"Monday, August 8, 2011",,-,High,JPY Bank of Japan Monthly Economic Report,,-,05:00
5022,52.6,JPY,"Monday, August 8, 2011",50.0,u,Medium,JPY Eco Watchers Survey: Current (JUL),49.6,-,05:00
5023,48.5,JPY,"Monday, August 8, 2011",,-,Medium,JPY Eco Watchers Survey: Outlook (JUL),49,-,05:00
5024,2.8%,CHF,"Monday, August 8, 2011",2.8%,-,Medium,CHF Unemployment Rate (JUL),2.8%,-,05:45
5025,3.0%,CHF,"Monday, August 8, 2011",3.0%,-,Medium,CHF Unemployment Rate s.a. (JUL),3.0%,-,05:45
5026,$40.7B,AUD,"Monday, August 8, 2011",,-,Low,AUD Foreign Reserves (AUD) (JUL),$41.1B,-,06:30
5027,98,EUR,"Monday, August 8, 2011",,-,Low,EUR Bank of France Business Sentiment (JUL),99,-,06:30
5028,-13.5,EUR,"Monday, August 8, 2011",3.4,d,Medium,EUR Euro-Zone Sentix Investor Confidence (AUG),5.3,-,08:30
5029,0.4%,NZD,"Monday, August 8, 2011",0.5%,d,Medium,NZD NZ Card Spending - Retail (MoM) (JUL),1.1%,d,22:45
5030,0.2%,NZD,"Monday, August 8, 2011",0.5%,d,Medium,NZD NZ Card Spending (MoM) (JUL),0.7%,d,22:45
5031,0.6%,GBP,"Monday, August 8, 2011",-0.5%,u,Low,GBP BRC Sales Like-For-Like (YoY) (JUL),-0.6%,-,23:01
5032,-22%,GBP,"Monday, August 8, 2011",-28%,d,Medium,GBP RICS House Price Balance (JUL),-26%,u,23:01
5033,2.9%,JPY,"Monday, August 8, 2011",2.9%,-,Low,JPY Japan Money Stock M2+CD (YoY) (JUL),2.9%,-,23:50
5034,2.3%,JPY,"Monday, August 8, 2011",2.2%,u,Low,JPY Japan Money Stock M3 (YoY) (JUL),2.3%,u,23:50
5035,,EUR,"Sunday, August 7, 2011",,-,Medium,EUR ECB Statement on Bond Purchases,,-,21:00
5036,,USD,"Sunday, August 7, 2011",,-,Medium,USD G7 Meeting Statements,,-,23:00
5037,-53,GBP,"Sunday, August 7, 2011",,d,Low,GBP Lloyds Employment Confidence (JUL),-50,-,23:01
5038,-0.6%,JPY,"Sunday, August 7, 2011",,-,Low,JPY Bank Lending Banks ex-Trust (JUL),-0.6%,-,23:50
5039,-0.5%,JPY,"Sunday, August 7, 2011",,u,Low,JPY Bank Lending incl Trusts (YoY) (JUL),-0.6%,-,23:50
5040,¥527.0B,JPY,"Sunday, August 7, 2011",¥652.8B,d,Low,JPY Current Account Total (Yen) (JUN),¥590.7B,-,23:50
5041,¥922.8B,JPY,"Sunday, August 7, 2011",¥961.1B,d,Low,JPY Adjusted Current Account Total (Yen) (JUN),¥391.0B,-,23:50
5042,-50.2%,JPY,"Sunday, August 7, 2011",-40.1%,d,Low,JPY Current Account Balance (YoY%) (JUN),-51.7%,-,23:50
5043,¥131.5B,JPY,"Sunday, August 7, 2011",¥113.1B,u,Medium,JPY Trade Balance - BOP Basis (Yen) (JUN),-¥772.7B,-,23:50
5044,0.10%,JPY,"Thursday, August 4, 2011",,-,High,JPY Bank of Japan Rate Decision,0.10%,-,05:00
5045,-3.5%,GBP,"Thursday, August 4, 2011",,-,Low,GBP New Car Registrations (YoY) (JUL),-6.2%,-,09:00
5046,1.8%,EUR,"Thursday, August 4, 2011",-0.2%,u,Medium,EUR German Factory Orders s.a. (MoM) (JUN),1.5%,d,10:00
5047,9.5%,EUR,"Thursday, August 4, 2011",6.8%,u,Medium,EUR German Factory Orders n.s.a. (YoY) (JUN),11.7%,d,10:00
5048,200B,GBP,"Thursday, August 4, 2011",200B,-,High,GBP BOE Asset Purchase Target (AUG),200B,-,11:00
5049,0.50%,GBP,"Thursday, August 4, 2011",0.50%,-,High,GBP Bank of England Rate Decision,0.50%,-,11:00
5050,1.50%,EUR,"Thursday, August 4, 2011",1.50%,-,High,EUR European Central Bank Rate Decision,1.50%,-,11:45
5051,40.2,USD,"Thursday, August 4, 2011",,-,Low,USD RBC Consumer Outlook Index (AUG),43.7,-,12:00
5052,4.6%,USD,"Thursday, August 4, 2011",,-,Medium,USD ICSC Chain Store Sales YoY (JUL),6.9%,-,12:30
5053,400K,USD,"Thursday, August 4, 2011",405K,u,Low,USD Initial Jobless Claims (JUL 30),401K,d,12:30
5054,3730K,USD,"Thursday, August 4, 2011",3700K,d,Low,USD Continuing Claims (JUL 23),3720K,d,12:30
5055,-47.6,USD,"Thursday, August 4, 2011",-47.5,d,Low,USD Bloomberg Consumer Comfort (JUL 31),-46.8,-,13:45
5056,44,USD,"Thursday, August 4, 2011",38,u,Low,USD EIA Natural Gas Storage Change,43,-,14:30
5057,36.1,AiG,"Thursday, August 4, 2011",,-,Low,AiG Performance of Construction Index (JUL),35.8,-,23:50
5058,$1150.9B,JPY,"Thursday, August 4, 2011",,-,Low,JPY Official Reserve Assets (JUL),$1137.8B,-,23:50
5059,59.6,CNY,"Wednesday, August 3, 2011",,-,Medium,CNY China Non-manufacturing PMI (JUL),57,-,01:00
5060,0.3%,AUD,"Wednesday, August 3, 2011",0.4%,d,Medium,AUD Retail Sales Ex Inflation (QoQ) (Q2),0.2%,u,01:30
5061,-0.1%,AUD,"Wednesday, August 3, 2011",0.4%,d,Medium,AUD Retail Sales s.a. (MoM) (JUN),-0.6%,-,01:30
5062,2052M,AUD,"Wednesday, August 3, 2011",2200M,d,Medium,AUD Trade Balance (Australian dollar) (JUN),2699M,u,01:30
5063,53.5,CNY,"Wednesday, August 3, 2011",,d,Low,CNY China HSBC Services PMI (JUL),54.1,-,02:30
5064,0.65,CHF,"Wednesday, August 3, 2011",,-,Low,CHF UBS Real Estate Bubble Index (2Q),0.63,-,06:00
5065,,AUD,"Wednesday, August 3, 2011",,-,Low,AUD Foreign Reserves (Australian dollar) (JUL),A$41.1B,-,06:30
5066,54.2,EUR,"Wednesday, August 3, 2011",54.2,-,Low,EUR French Purchasing Manager Index Services (JUL F),54.2,-,07:15
5067,48.6,EUR,"Wednesday, August 3, 2011",47.0,u,Low,EUR Italian Purchasing Manager Index Services (JUL),47.4,-,07:45
