,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 250}",0.75,0.69,0.77,0.47,971.00,321.00,"{'0': {'precision': 0.7663088356729976, 'recall': 0.9557157569515963, 'f1-score': 0.8505957836846929, 'support': 971}, '1': {'precision': 0.4691358024691358, 'recall': 0.11838006230529595, 'f1-score': 0.1890547263681592, 'support': 321}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6177223190710667, 'recall': 0.5370479096284461, 'f1-score': 0.5198252550264261, 'support': 1292}, 'weighted avg': {'precision': 0.6924755975472704, 'recall': 0.7476780185758514, 'f1-score': 0.6862345767198266, 'support': 1292}}",0.58
3,clf,rforest,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.76,0.72,0.76,0.57,971.00,321.00,"{'0': {'precision': 0.7619808306709265, 'recall': 0.9824922760041195, 'f1-score': 0.8582995951417004, 'support': 971}, '1': {'precision': 0.575, 'recall': 0.07165109034267912, 'f1-score': 0.12742382271468142, 'support': 321}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.6684904153354632, 'recall': 0.5270716831733993, 'f1-score': 0.4928617089281909, 'support': 1292}, 'weighted avg': {'precision': 0.7155250670135214, 'recall': 0.7561919504643962, 'f1-score': 0.6767120386795695, 'support': 1292}}",20.76
4,clf,xgb,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.70,0.77,0.49,971.00,321.00,"{'0': {'precision': 0.7666392769104355, 'recall': 0.96086508753862, 'f1-score': 0.8528336380255942, 'support': 971}, '1': {'precision': 0.49333333333333335, 'recall': 0.11526479750778816, 'f1-score': 0.18686868686868688, 'support': 321}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6299863051218845, 'recall': 0.538064942523204, 'f1-score': 0.5198511624471406, 'support': 1292}, 'weighted avg': {'precision': 0.6987358652322236, 'recall': 0.7507739938080495, 'f1-score': 0.6873733057335143, 'support': 1292}}",0.34
5,clf,gboosting,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.74,0.68,0.76,0.42,971.00,321.00,"{'0': {'precision': 0.7638773819386909, 'recall': 0.9495365602471678, 'f1-score': 0.8466483011937558, 'support': 971}, '1': {'precision': 0.4235294117647059, 'recall': 0.11214953271028037, 'f1-score': 0.17733990147783252, 'support': 321}, 'micro avg': {'precision': 0.7414860681114551, 'recall': 0.7414860681114551, 'f1-score': 0.7414860681114552, 'support': 1292}, 'macro avg': {'precision': 0.5937033968516984, 'recall': 0.530843046478724, 'f1-score': 0.5119941013357941, 'support': 1292}, 'weighted avg': {'precision': 0.6793172438381884, 'recall': 0.7414860681114551, 'f1-score': 0.6803572823788863, 'support': 1292}}",0.85
6,clf,ada,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.71,0.77,0.50,971.00,321.00,"{'0': {'precision': 0.7747671464860287, 'recall': 0.9423274974253347, 'f1-score': 0.8503717472118959, 'support': 971}, '1': {'precision': 0.4954954954954955, 'recall': 0.17133956386292834, 'f1-score': 0.25462962962962965, 'support': 321}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6351313209907621, 'recall': 0.5568335306441315, 'f1-score': 0.5525006884207628, 'support': 1292}, 'weighted avg': {'precision': 0.7053815427956563, 'recall': 0.7507739938080495, 'f1-score': 0.7023584192367354, 'support': 1292}}",0.85
0,reg,kn,max,basic,ALL_NO_3_2_1,60_180,included,basic,19.09,{'n_neighbors': 51},,,,,,,18.92,5.81
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,60_180,included,basic,20.87,"{'C': 5, 'gamma': 2}",,,,,,,20.73,6.97
2,reg,dtree,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.70,"{'max_depth': 5, 'min_samples_leaf': 150}",,,,,,,18.76,0.58
3,reg,rforest,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.40,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,18.56,57.57
4,reg,xgb,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.57,{'n_estimators': 50},,,,,,,18.52,0.34
5,reg,gboosting,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.62,{'n_estimators': 50},,,,,,,18.68,0.76
6,reg,ada,max,basic,ALL_NO_3_2_1,60_180,included,basic,20.54,{'n_estimators': 10},,,,,,,21.29,0.93
0,clf,kn,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_neighbors': 61},0.77,0.66,0.77,0.29,993.00,299.00,"{'0': {'precision': 0.7688715953307393, 'recall': 0.9949647532729103, 'f1-score': 0.8674275680421423, 'support': 993}, '1': {'precision': 0.2857142857142857, 'recall': 0.006688963210702341, 'f1-score': 0.013071895424836602, 'support': 299}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.5272929405225125, 'recall': 0.5008268582418064, 'f1-score': 0.4402497317334894, 'support': 1292}, 'weighted avg': {'precision': 0.6570573263095941, 'recall': 0.7662538699690402, 'f1-score': 0.6697090338992828, 'support': 1292}}",6.21
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",7.41
2,clf,dtree,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 150}",0.76,0.71,0.78,0.46,993.00,299.00,"{'0': {'precision': 0.7841191066997518, 'recall': 0.9546827794561934, 'f1-score': 0.8610354223433243, 'support': 993}, '1': {'precision': 0.4578313253012048, 'recall': 0.12709030100334448, 'f1-score': 0.19895287958115185, 'support': 299}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6209752160004783, 'recall': 0.5408865402297689, 'f1-score': 0.5299941509622381, 'support': 1292}, 'weighted avg': {'precision': 0.7086082346887878, 'recall': 0.7631578947368421, 'f1-score': 0.7078135335771558, 'support': 1292}}",0.58
3,clf,rforest,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 10}",0.77,0.74,0.78,0.58,993.00,299.00,"{'0': {'precision': 0.7830645161290323, 'recall': 0.9778449144008057, 'f1-score': 0.8696820420958352, 'support': 993}, '1': {'precision': 0.5769230769230769, 'recall': 0.10033444816053512, 'f1-score': 0.17094017094017092, 'support': 299}, 'micro avg': {'precision': 0.7747678018575851, 'recall': 0.7747678018575851, 'f1-score': 0.7747678018575851, 'support': 1292}, 'macro avg': {'precision': 0.6799937965260545, 'recall': 0.5390896812806704, 'f1-score': 0.520311106518003, 'support': 1292}, 'weighted avg': {'precision': 0.7353584090682114, 'recall': 0.7747678018575851, 'f1-score': 0.7079762994677055, 'support': 1292}}",20.58
4,clf,xgb,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 50},0.78,0.74,0.79,0.56,993.00,299.00,"{'0': {'precision': 0.7918739635157546, 'recall': 0.9617321248741189, 'f1-score': 0.8685766257389722, 'support': 993}, '1': {'precision': 0.5581395348837209, 'recall': 0.1605351170568562, 'f1-score': 0.24935064935064935, 'support': 299}, 'micro avg': {'precision': 0.7763157894736842, 'recall': 0.7763157894736842, 'f1-score': 0.7763157894736842, 'support': 1292}, 'macro avg': {'precision': 0.6750067491997378, 'recall': 0.5611336209654876, 'f1-score': 0.5589636375448108, 'support': 1292}, 'weighted avg': {'precision': 0.7377821723694867, 'recall': 0.7763157894736842, 'f1-score': 0.7252727813580833, 'support': 1292}}",0.35
5,clf,gboosting,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 100},0.78,0.74,0.80,0.54,993.00,299.00,"{'0': {'precision': 0.7966244725738396, 'recall': 0.9506545820745217, 'f1-score': 0.866850321395776, 'support': 993}, '1': {'precision': 0.5420560747663551, 'recall': 0.1939799331103679, 'f1-score': 0.2857142857142857, 'support': 299}, 'micro avg': {'precision': 0.7755417956656346, 'recall': 0.7755417956656346, 'f1-score': 0.7755417956656346, 'support': 1292}, 'macro avg': {'precision': 0.6693402736700973, 'recall': 0.5723172575924448, 'f1-score': 0.5762823035550309, 'support': 1292}, 'weighted avg': {'precision': 0.7377111978490426, 'recall': 0.7755417956656346, 'f1-score': 0.7323614091134497, 'support': 1292}}",0.88
6,clf,ada,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.76,{'n_estimators': 100},0.76,0.73,0.80,0.48,993.00,299.00,"{'0': {'precision': 0.7982683982683982, 'recall': 0.9284994964753273, 'f1-score': 0.8584729981378025, 'support': 993}, '1': {'precision': 0.48175182481751827, 'recall': 0.22073578595317725, 'f1-score': 0.3027522935779816, 'support': 299}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6400101115429583, 'recall': 0.5746176412142523, 'f1-score': 0.5806126458578921, 'support': 1292}, 'weighted avg': {'precision': 0.7250188197375832, 'recall': 0.7647058823529411, 'f1-score': 0.7298658072218688, 'support': 1292}}",0.87
0,reg,kn,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.93,{'n_neighbors': 61},,,,,,,16.87,5.84
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,60_180,included,basic,20.87,"{'C': 5, 'gamma': 1}",,,,,,,18.53,6.96
2,reg,dtree,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.68,"{'max_depth': 5, 'min_samples_leaf': 250}",,,,,,,17.12,0.61
3,reg,rforest,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.18,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,16.51,57.41
4,reg,xgb,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.28,{'n_estimators': 50},,,,,,,16.61,0.34
5,reg,gboosting,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.33,{'n_estimators': 50},,,,,,,16.80,0.75
6,reg,ada,min,basic,ALL_NO_3_2_1,60_180,included,basic,20.14,{'n_estimators': 10},,,,,,,19.58,1.21
0,clf,kn,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_neighbors': 31},0.75,0.70,0.76,0.54,971.00,321.00,"{'0': {'precision': 0.7579113924050633, 'recall': 0.9866117404737385, 'f1-score': 0.8572706935123042, 'support': 971}, '1': {'precision': 0.5357142857142857, 'recall': 0.04672897196261682, 'f1-score': 0.08595988538681948, 'support': 321}, 'micro avg': {'precision': 0.7530959752321982, 'recall': 0.7530959752321982, 'f1-score': 0.7530959752321982, 'support': 1292}, 'macro avg': {'precision': 0.6468128390596746, 'recall': 0.5166703562181776, 'f1-score': 0.4716152894495619, 'support': 1292}, 'weighted avg': {'precision': 0.7027060741018593, 'recall': 0.7530959752321982, 'f1-score': 0.6656369710600747, 'support': 1292}}",6.40
1,clf,svc-rbf,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,0.00,971.00,321.00,"{'0': {'precision': 0.7515479876160991, 'recall': 1.0, 'f1-score': 0.8581528943879806, 'support': 971}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.37577399380804954, 'recall': 0.5, 'f1-score': 0.4290764471939903, 'support': 1292}, 'weighted avg': {'precision': 0.5648243776898082, 'recall': 0.7515479876160991, 'f1-score': 0.6449430808442176, 'support': 1292}}",7.53
2,clf,dtree,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 250}",0.75,0.69,0.77,0.47,971.00,321.00,"{'0': {'precision': 0.7663088356729976, 'recall': 0.9557157569515963, 'f1-score': 0.8505957836846929, 'support': 971}, '1': {'precision': 0.4691358024691358, 'recall': 0.11838006230529595, 'f1-score': 0.1890547263681592, 'support': 321}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6177223190710667, 'recall': 0.5370479096284461, 'f1-score': 0.5198252550264261, 'support': 1292}, 'weighted avg': {'precision': 0.6924755975472704, 'recall': 0.7476780185758514, 'f1-score': 0.6862345767198266, 'support': 1292}}",0.62
3,clf,rforest,max,all,ALL_NO_3_2_1,60_180,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 50}",0.75,0.70,0.76,0.50,971.00,321.00,"{'0': {'precision': 0.7612540192926045, 'recall': 0.9752832131822863, 'f1-score': 0.8550790067720091, 'support': 971}, '1': {'precision': 0.5, 'recall': 0.07476635514018691, 'f1-score': 0.13008130081300812, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.6306270096463023, 'recall': 0.5250247841612365, 'f1-score': 0.49258015379250863, 'support': 1292}, 'weighted avg': {'precision': 0.6963449324559744, 'recall': 0.7515479876160991, 'f1-score': 0.6749518677527836, 'support': 1292}}",22.38
4,clf,xgb,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 10},0.75,0.70,0.76,0.51,971.00,321.00,"{'0': {'precision': 0.7610264635124299, 'recall': 0.9773429454170958, 'f1-score': 0.8557258791704239, 'support': 971}, '1': {'precision': 0.5111111111111111, 'recall': 0.07165109034267912, 'f1-score': 0.12568306010928962, 'support': 321}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.6360687873117705, 'recall': 0.5244970178798875, 'f1-score': 0.49070446963985676, 'support': 1292}, 'weighted avg': {'precision': 0.6989344912826905, 'recall': 0.7523219814241486, 'f1-score': 0.674345271648269, 'support': 1292}}",0.34
5,clf,gboosting,max,all,ALL_NO_3_2_1,60_180,included,basic,0.76,{'n_estimators': 50},0.75,0.70,0.77,0.50,971.00,321.00,"{'0': {'precision': 0.7708333333333334, 'recall': 0.952626158599382, 'f1-score': 0.8521418701059419, 'support': 971}, '1': {'precision': 0.5, 'recall': 0.14330218068535824, 'f1-score': 0.2227602905569007, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.6354166666666667, 'recall': 0.5479641696423702, 'f1-score': 0.5374510803314213, 'support': 1292}, 'weighted avg': {'precision': 0.7035442466460269, 'recall': 0.7515479876160991, 'f1-score': 0.6957707501096244, 'support': 1292}}",0.89
6,clf,ada,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.71,0.78,0.50,971.00,321.00,"{'0': {'precision': 0.7760814249363868, 'recall': 0.9423274974253347, 'f1-score': 0.8511627906976744, 'support': 971}, '1': {'precision': 0.504424778761062, 'recall': 0.17757009345794392, 'f1-score': 0.2626728110599078, 'support': 321}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.6402531018487243, 'recall': 0.5599487954416393, 'f1-score': 0.5569178008787912, 'support': 1292}, 'weighted avg': {'precision': 0.7085877845166659, 'recall': 0.7523219814241486, 'f1-score': 0.7049512709889104, 'support': 1292}}",0.88
0,reg,kn,max,all,ALL_NO_3_2_1,60_180,included,basic,19.08,{'n_neighbors': 51},,,,,,,18.85,6.91
1,reg,svr-rbf,max,all,ALL_NO_3_2_1,60_180,included,basic,20.87,"{'C': 5, 'gamma': 1}",,,,,,,20.73,7.59
2,reg,dtree,max,all,ALL_NO_3_2_1,60_180,included,basic,18.70,"{'max_depth': 5, 'min_samples_leaf': 150}",,,,,,,18.79,0.65
3,reg,rforest,max,all,ALL_NO_3_2_1,60_180,included,basic,18.41,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,18.58,60.57
4,reg,xgb,max,all,ALL_NO_3_2_1,60_180,included,basic,18.59,{'n_estimators': 50},,,,,,,18.53,0.36
5,reg,gboosting,max,all,ALL_NO_3_2_1,60_180,included,basic,18.72,{'n_estimators': 50},,,,,,,18.63,0.79
6,reg,ada,max,all,ALL_NO_3_2_1,60_180,included,basic,20.45,{'n_estimators': 10},,,,,,,20.83,0.81
0,clf,kn,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_neighbors': 61},0.77,0.65,0.77,0.25,993.00,299.00,"{'0': {'precision': 0.7686335403726708, 'recall': 0.9969788519637462, 'f1-score': 0.8680403331871986, 'support': 993}, '1': {'precision': 0.25, 'recall': 0.0033444816053511705, 'f1-score': 0.006600660066006601, 'support': 299}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.5093167701863355, 'recall': 0.5001616667845488, 'f1-score': 0.4373204966266026, 'support': 1292}, 'weighted avg': {'precision': 0.6486092148529893, 'recall': 0.7670278637770898, 'f1-score': 0.6686823902589971, 'support': 1292}}",6.58
1,clf,svc-rbf,min,all,ALL_NO_3_2_1,60_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",7.65
2,clf,dtree,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 150}",0.76,0.71,0.78,0.46,993.00,299.00,"{'0': {'precision': 0.7841191066997518, 'recall': 0.9546827794561934, 'f1-score': 0.8610354223433243, 'support': 993}, '1': {'precision': 0.4578313253012048, 'recall': 0.12709030100334448, 'f1-score': 0.19895287958115185, 'support': 299}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6209752160004783, 'recall': 0.5408865402297689, 'f1-score': 0.5299941509622381, 'support': 1292}, 'weighted avg': {'precision': 0.7086082346887878, 'recall': 0.7631578947368421, 'f1-score': 0.7078135335771558, 'support': 1292}}",0.62
3,clf,rforest,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 30, 'n_estimators': 10}",0.77,0.73,0.78,0.55,993.00,299.00,"{'0': {'precision': 0.7783094098883573, 'recall': 0.9828801611278952, 'f1-score': 0.8687138406764575, 'support': 993}, '1': {'precision': 0.5526315789473685, 'recall': 0.07023411371237458, 'f1-score': 0.12462908011869436, 'support': 299}, 'micro avg': {'precision': 0.771671826625387, 'recall': 0.771671826625387, 'f1-score': 0.771671826625387, 'support': 1292}, 'macro avg': {'precision': 0.6654704944178629, 'recall': 0.5265571374201349, 'f1-score': 0.4966714603975759, 'support': 1292}, 'weighted avg': {'precision': 0.7260821100034072, 'recall': 0.771671826625387, 'f1-score': 0.6965146584730741, 'support': 1292}}",23.63
4,clf,xgb,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 50},0.77,0.73,0.79,0.54,993.00,299.00,"{'0': {'precision': 0.7903893951946976, 'recall': 0.9607250755287009, 'f1-score': 0.8672727272727273, 'support': 993}, '1': {'precision': 0.5411764705882353, 'recall': 0.15384615384615385, 'f1-score': 0.23958333333333334, 'support': 299}, 'micro avg': {'precision': 0.7739938080495357, 'recall': 0.7739938080495357, 'f1-score': 0.7739938080495357, 'support': 1292}, 'macro avg': {'precision': 0.6657829328914664, 'recall': 0.5572856146874274, 'f1-score': 0.5534280303030303, 'support': 1292}, 'weighted avg': {'precision': 0.7327155062958336, 'recall': 0.7739938080495357, 'f1-score': 0.7220102436907777, 'support': 1292}}",0.40
5,clf,gboosting,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 50},0.78,0.74,0.79,0.55,993.00,299.00,"{'0': {'precision': 0.7938230383973289, 'recall': 0.9577039274924471, 'f1-score': 0.8680967594705614, 'support': 993}, '1': {'precision': 0.5531914893617021, 'recall': 0.17391304347826086, 'f1-score': 0.26463104325699743, 'support': 299}, 'micro avg': {'precision': 0.7763157894736842, 'recall': 0.7763157894736842, 'f1-score': 0.7763157894736842, 'support': 1292}, 'macro avg': {'precision': 0.6735072638795155, 'recall': 0.565808485485354, 'f1-score': 0.5663639013637795, 'support': 1292}, 'weighted avg': {'precision': 0.7381350870338209, 'recall': 0.7763157894736842, 'f1-score': 0.7284402198824379, 'support': 1292}}",1.21
6,clf,ada,min,all,ALL_NO_3_2_1,60_180,included,basic,0.76,{'n_estimators': 100},0.77,0.73,0.80,0.50,993.00,299.00,"{'0': {'precision': 0.7994814174589455, 'recall': 0.9315206445115811, 'f1-score': 0.8604651162790699, 'support': 993}, '1': {'precision': 0.4962962962962963, 'recall': 0.22408026755852842, 'f1-score': 0.3087557603686636, 'support': 299}, 'micro avg': {'precision': 0.7678018575851393, 'recall': 0.7678018575851393, 'f1-score': 0.7678018575851393, 'support': 1292}, 'macro avg': {'precision': 0.6478888568776209, 'recall': 0.5778004560350548, 'f1-score': 0.5846104383238667, 'support': 1292}, 'weighted avg': {'precision': 0.7293170589236265, 'recall': 0.7678018575851393, 'f1-score': 0.732786248309092, 'support': 1292}}",1.03
0,reg,kn,min,all,ALL_NO_3_2_1,60_180,included,basic,18.93,{'n_neighbors': 61},,,,,,,16.91,8.10
1,reg,svr-rbf,min,all,ALL_NO_3_2_1,60_180,included,basic,20.87,"{'C': 5, 'gamma': 1}",,,,,,,18.53,8.22
2,reg,dtree,min,all,ALL_NO_3_2_1,60_180,included,basic,18.69,"{'max_depth': 6, 'min_samples_leaf': 200}",,,,,,,17.17,0.65
3,reg,rforest,min,all,ALL_NO_3_2_1,60_180,included,basic,18.17,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,16.45,65.03
4,reg,xgb,min,all,ALL_NO_3_2_1,60_180,included,basic,18.28,{'n_estimators': 50},,,,,,,16.61,0.39
5,reg,gboosting,min,all,ALL_NO_3_2_1,60_180,included,basic,18.40,{'n_estimators': 50},,,,,,,16.88,0.88
6,reg,ada,min,all,ALL_NO_3_2_1,60_180,included,basic,19.87,{'n_estimators': 10},,,,,,,19.54,1.27
0,clf,kn,max,basic,ALL_YES_1_1_1,60_180,included,basic,0.78,{'n_neighbors': 41},0.75,0.73,0.75,0.67,688.00,229.00,"{'0': {'precision': 0.7516411378555798, 'recall': 0.998546511627907, 'f1-score': 0.8576779026217227, 'support': 688}, '1': {'precision': 0.6666666666666666, 'recall': 0.008733624454148471, 'f1-score': 0.017241379310344827, 'support': 229}, 'micro avg': {'precision': 0.7513631406761178, 'recall': 0.7513631406761178, 'f1-score': 0.7513631406761178, 'support': 917}, 'macro avg': {'precision': 0.7091539022611233, 'recall': 0.5036400680410277, 'f1-score': 0.4374596409660338, 'support': 917}, 'weighted avg': {'precision': 0.7304206864899734, 'recall': 0.7513631406761178, 'f1-score': 0.6477978984360023, 'support': 917}}",4.85
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,60_180,included,basic,0.78,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,0.00,688.00,229.00,"{'0': {'precision': 0.7502726281352236, 'recall': 1.0, 'f1-score': 0.8573208722741432, 'support': 688}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 229}, 'micro avg': {'precision': 0.7502726281352236, 'recall': 0.7502726281352236, 'f1-score': 0.7502726281352236, 'support': 917}, 'macro avg': {'precision': 0.3751363140676118, 'recall': 0.5, 'f1-score': 0.4286604361370716, 'support': 917}, 'weighted avg': {'precision': 0.5629090165289354, 'recall': 0.7502726281352236, 'f1-score': 0.6432243839963038, 'support': 917}}",3.93
2,clf,dtree,max,basic,ALL_YES_1_1_1,60_180,included,basic,0.78,"{'max_depth': 2, 'min_samples_leaf': 10}",0.75,0.56,0.75,0.00,688.00,229.00,"{'0': {'precision': 0.7502726281352236, 'recall': 1.0, 'f1-score': 0.8573208722741432, 'support': 688}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 229}, 'micro avg': {'precision': 0.7502726281352236, 'recall': 0.7502726281352236, 'f1-score': 0.7502726281352236, 'support': 917}, 'macro avg': {'precision': 0.3751363140676118, 'recall': 0.5, 'f1-score': 0.4286604361370716, 'support': 917}, 'weighted avg': {'precision': 0.5629090165289354, 'recall': 0.7502726281352236, 'f1-score': 0.6432243839963038, 'support': 917}}",0.43
3,clf,rforest,max,basic,ALL_YES_1_1_1,60_180,included,basic,0.78,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 50}",0.75,0.69,0.75,0.50,688.00,229.00,"{'0': {'precision': 0.75303197353914, 'recall': 0.9927325581395349, 'f1-score': 0.8564263322884014, 'support': 688}, '1': {'precision': 0.5, 'recall': 0.021834061135371178, 'f1-score': 0.04184100418410041, 'support': 229}, 'micro avg': {'precision': 0.7502726281352236, 'recall': 0.7502726281352236, 'f1-score': 0.7502726281352236, 'support': 917}, 'macro avg': {'precision': 0.62651598676957, 'recall': 0.507283309637453, 'f1-score': 0.4491336682362509, 'support': 917}, 'weighted avg': {'precision': 0.6898429637894529, 'recall': 0.7502726281352236, 'f1-score': 0.6530020791413078, 'support': 917}}",16.68
