,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
117,2007-10-30 10:00:00,4,-0.72,0,-0.27,0,0,0,1,1,0,0,1,2007,44,1,1,21,18,17,8,18,0,11,11,-6,7,10,0,10,12,3,11,15,5,31,27,31,13,30,3,13,1
118,2007-10-31 08:30:00,1,1.0,0,1.0,0,0,1,0,0,1,0,1,2007,44,2,1,14,-8,-6,24,-21,-12,12,-24,-3,15,-19,3,15,-12,8,13,-15,-2,34,-1,39,4,27,-8,0,1
119,2007-10-31 14:15:00,15,0.11,0,0.0,0,1,0,0,1,0,0,1,2007,44,2,1,25,1,3,19,-1,-4,9,-1,0,12,6,7,21,14,8,27,40,25,71,41,73,27,41,-4,32,2
120,2007-11-01 08:30:00,9,0.05,0,0.04,0,1,0,0,1,0,0,1,2007,44,3,1,16,-7,-6,10,-4,4,13,1,5,12,-1,-3,20,-15,-13,16,-7,7,26,-4,26,-7,22,8,-19,0
121,2007-11-01 10:00:00,17,-0.65,0,0.0,0,0,0,1,1,0,0,1,2007,44,3,1,20,-12,-13,11,-12,0,12,-6,3,13,-13,-7,14,-10,4,16,-1,6,27,2,27,0,28,-3,9,1
122,2007-11-05 10:00:00,18,0.59,0,0.0,0,0,1,0,1,0,0,1,2007,45,0,1,10,2,3,10,-1,-3,8,1,5,13,-4,-4,10,-6,-3,9,-5,-1,15,-6,19,-5,18,0,-7,1
123,2007-11-09 08:30:00,31,1.15,0,0.75,0,0,1,0,0,1,0,1,2007,45,4,1,14,-3,-3,18,-14,-9,11,-10,3,9,-8,3,6,-10,-2,10,-8,2,22,-7,33,6,23,-9,-10,1
124,2007-11-09 10:00:00,28,-1.06,0,-0.85,0,0,0,1,0,0,1,1,2007,45,4,1,15,4,8,18,-8,-12,11,-5,5,15,0,4,11,-1,-1,11,0,2,27,6,27,2,31,-9,-9,1
125,2007-11-13 15:00:00,24,0.5,0,0.71,0,0,1,0,1,0,0,1,2007,46,1,1,20,10,11,10,6,-4,9,2,-4,6,4,1,10,-2,-5,7,-3,-1,22,-2,22,9,27,-1,5,1
126,2007-11-15 08:30:00,7,0.04,0,0.0,0,1,0,0,1,0,0,1,2007,46,3,1,19,-15,-14,13,-16,-2,17,-24,-4,11,-28,-3,12,-23,7,20,-36,-13,44,-16,44,-30,21,8,-9,1
127,2007-11-16 09:00:00,30,-0.54,0,-0.12,0,0,0,1,1,0,0,1,2007,46,4,1,16,4,4,13,6,2,12,9,4,15,15,7,17,23,5,15,18,-6,33,13,33,19,30,8,-11,1
128,2007-11-27 10:00:00,4,-0.87,0,-0.49,0,0,0,1,0,0,1,1,2007,48,1,1,10,2,2,10,3,6,10,2,-2,8,0,-3,9,-3,-3,17,-12,-8,23,-6,23,-10,19,-5,-56,0
129,2007-11-28 08:30:00,8,-0.61,0,0.77,0,0,0,1,0,1,0,1,2007,48,2,1,17,8,7,15,5,-5,12,-1,-4,14,-4,-10,8,-4,2,16,5,7,22,8,25,9,63,28,-10,1
130,2007-11-28 10:00:00,14,-0.29,0,-0.63,0,0,0,1,1,0,0,1,2007,48,2,1,10,1,3,10,-2,-3,14,-5,-3,13,-8,-5,11,-7,-2,10,-9,1,19,-3,24,5,23,-8,-9,1
131,2007-11-29 08:30:00,26,0.0,0,-0.1,0,1,0,0,1,0,0,1,2007,48,3,1,19,-7,-6,9,-6,0,10,-5,2,9,-13,-8,9,-9,2,8,-9,0,26,-8,34,-22,39,22,21,2
132,2007-11-29 10:00:00,21,-0.54,0,-1.76,0,0,0,1,0,0,1,1,2007,48,3,1,10,-2,-4,12,7,8,15,13,6,26,32,19,9,30,-3,10,25,-6,43,31,45,29,25,1,25,2
133,2007-12-03 10:00:00,17,0.29,0,0.0,0,1,0,0,1,0,0,1,2007,49,0,1,9,2,0,10,2,-1,16,9,6,7,6,-3,11,6,0,8,3,-3,21,3,21,3,22,-1,8,1
134,2007-12-05 08:15:00,0,2.91,1,0.72,0,0,1,0,0,1,0,1,2007,49,2,1,21,-10,-7,43,-45,-39,17,-39,6,17,-40,1,22,-50,-11,16,-40,9,60,-34,60,-39,25,7,-54,0
135,2007-12-05 10:00:00,18,-0.36,0,0.0,0,0,0,1,1,0,0,1,2007,49,2,1,21,-2,0,8,-1,4,17,4,4,8,6,1,18,-4,-7,9,-2,3,29,-6,29,-3,38,-16,3,1
136,2007-12-07 10:00:00,28,-0.1,0,0.81,0,1,0,0,0,1,0,1,2007,49,4,1,13,-1,0,10,1,0,14,3,3,22,14,11,13,12,-4,8,12,1,26,7,28,-2,29,-9,14,1
137,2007-12-10 10:00:00,24,0.26,0,1.66,1,0,1,0,0,1,0,1,2007,50,0,1,11,-7,-5,9,-12,-4,8,-13,-3,9,-9,4,6,-12,-3,11,-17,-5,21,-14,21,-12,22,4,-10,1
138,2007-12-11 14:15:00,15,0.11,0,0.0,0,1,0,0,1,0,0,1,2007,50,1,1,50,-14,-11,29,-35,-21,23,-21,12,33,-32,-9,15,-31,1,15,-22,7,65,-45,68,-41,50,5,-68,0
139,2007-12-12 08:30:00,31,-0.35,0,-0.69,0,1,0,0,1,0,0,1,2007,50,2,1,20,8,11,12,8,2,21,-5,-16,13,2,7,18,10,9,24,21,12,64,37,85,-9,46,3,-8,1
140,2007-12-14 08:30:00,7,0.1,2,0.0,0,0,1,0,1,0,0,1,2007,50,4,1,47,-37,-36,19,-26,11,15,-16,9,14,-21,-4,15,-12,9,16,-25,-11,47,-17,47,-33,64,9,-77,0
141,2007-12-17 09:00:00,30,0.78,0,-1.09,2,0,1,0,0,0,1,1,2007,51,0,1,23,6,6,10,8,3,7,8,0,8,6,-1,10,4,-2,13,-6,-9,37,-16,38,-18,23,-3,-14,1
142,2007-12-18 08:30:00,3,0.02,0,-0.88,0,1,0,0,1,0,0,1,2007,51,1,1,24,10,10,10,9,-2,7,7,0,6,6,-3,5,8,0,7,7,-2,24,12,38,20,33,9,0,1
143,2007-12-27 08:30:00,8,-0.68,0,-0.19,0,0,0,1,0,0,1,1,2007,52,3,1,18,3,6,35,33,28,16,35,2,10,38,2,8,40,3,18,53,13,68,58,68,60,26,1,52,2
144,2007-12-27 10:00:00,4,0.41,0,0.58,0,0,1,0,0,1,0,1,2007,52,3,1,12,0,0,9,-3,-2,14,5,7,8,1,-5,9,-4,-5,6,-2,2,16,1,16,2,18,-8,31,2
145,2007-12-28 10:00:00,21,-1.75,0,-0.54,0,0,0,1,0,0,1,1,2007,52,4,1,26,22,22,19,24,1,13,22,-1,13,25,0,9,21,-4,9,21,0,41,26,41,22,39,8,26,2
146,2007-12-31 10:00:00,14,0.33,0,0.88,0,0,1,0,1,0,0,1,2007,52,0,1,18,-12,-12,28,-24,-12,21,-40,-15,37,-11,29,17,-21,-9,18,-35,-13,49,-38,65,-52,63,-41,-84,0
147,2008-01-02 10:00:00,17,-3.71,0,0.0,0,0,0,1,1,0,0,1,2008,1,2,1,37,37,35,14,38,1,19,49,10,14,54,6,11,49,-5,20,34,-15,57,42,74,53,49,-5,85,2
148,2008-01-03 08:15:00,0,-0.06,0,-0.77,0,1,0,0,0,0,1,1,2008,1,3,1,21,-4,2,34,-26,-21,16,-17,9,39,-44,-26,14,-47,-2,10,-46,1,59,-31,59,-38,42,-20,-33,0
149,2008-01-04 10:00:00,18,0.18,0,0.0,0,0,1,0,1,0,0,1,2008,1,4,1,35,-12,-11,20,-20,-6,21,-25,2,15,-23,3,11,-18,2,15,-19,-1,42,-12,42,-13,77,-23,1,1
150,2008-01-08 10:00:00,24,-0.3,0,3.94,2,0,0,1,0,1,0,1,2008,2,1,1,24,-5,-7,16,-7,-3,9,-6,3,9,-12,-6,15,-23,-12,13,-15,8,46,-23,46,-16,36,20,-15,1
151,2008-01-11 08:30:00,31,-2.34,0,0.91,0,0,0,1,1,0,0,1,2008,2,4,1,28,-3,-5,14,1,4,12,1,0,14,10,6,13,13,2,18,16,2,38,14,38,6,34,0,4,1
152,2008-01-16 08:30:00,7,0.04,0,0.0,0,1,0,0,1,0,0,1,2008,3,2,1,27,1,2,26,-12,-14,17,-8,5,16,3,8,18,-9,-12,14,-6,1,39,1,39,11,42,18,5,1
153,2008-01-16 09:00:00,30,0.25,0,10.31,0,0,1,0,1,0,0,1,2008,3,2,1,11,-4,-5,15,7,11,13,9,3,11,5,-4,21,17,11,15,11,-5,39,17,49,24,39,1,-98,0
154,2008-01-17 08:30:00,3,-3.13,0,0.63,0,0,0,1,1,0,0,1,2008,3,3,1,26,-20,-22,15,-26,-1,21,-18,8,21,-30,-15,17,-22,5,21,-14,3,43,-13,43,-35,42,8,-31,0
155,2008-01-18 10:00:00,28,2.25,0,0.85,0,0,1,0,0,1,0,1,2008,3,4,1,16,-6,-6,9,-6,-1,12,-5,-2,10,-11,-5,10,-8,2,11,-12,-5,38,-19,54,-37,40,-24,-39,0
156,2008-01-24 08:30:00,32,-1.1,0,0.31,0,0,1,0,1,0,0,1,2008,4,3,1,25,10,12,10,10,-2,10,14,2,16,19,6,15,24,3,12,24,1,66,48,71,48,38,-22,69,2
157,2008-01-24 10:00:00,14,-0.62,0,0.01,0,0,0,1,1,0,0,1,2008,4,3,1,17,8,6,19,23,13,25,9,-14,10,12,1,12,13,1,15,20,5,36,10,37,15,35,13,28,2
158,2008-01-28 10:00:00,21,-0.97,0,-0.41,0,0,0,1,0,0,1,1,2008,5,0,1,18,-8,-8,12,-7,-2,14,-2,7,12,1,3,14,3,5,13,-3,-5,22,-6,32,15,62,42,8,1
159,2008-01-29 08:30:00,8,1.44,0,0.29,0,0,1,0,0,1,0,1,2008,5,1,1,13,-6,-5,8,-6,1,14,-7,-1,11,-11,-5,11,-12,-2,13,-15,-5,20,-6,20,-7,28,-12,-22,0
160,2008-01-29 10:00:00,4,0.3,0,3.47,0,0,1,0,0,1,0,1,2008,5,1,1,10,-2,-3,16,-15,-11,20,-16,-1,12,-17,0,11,-13,3,18,1,14,34,-2,34,-4,18,-1,4,1
161,2008-01-30 08:15:00,0,1.29,0,-0.26,0,0,1,0,1,0,0,1,2008,5,2,1,39,-22,-24,22,-35,-13,20,-40,-5,32,-13,29,17,-11,3,16,-21,-12,49,-29,49,-28,42,8,-25,0
162,2008-01-30 08:30:00,1,-0.6,0,1.0,0,0,0,1,0,1,0,1,2008,5,2,1,32,27,29,17,29,3,16,19,-12,12,13,-7,10,16,3,16,17,4,36,16,37,11,52,-37,17,2
163,2008-01-30 14:15:00,15,0.11,0,-0.75,2,1,0,0,1,0,0,1,2008,5,2,1,51,54,51,34,49,-6,23,58,10,13,53,-4,19,62,7,20,61,-1,85,79,95,80,80,9,61,2
164,2008-02-01 10:00:00,17,2.72,0,0.0,0,0,1,0,1,0,0,1,2008,5,4,1,38,-15,-16,34,-42,-29,27,-29,13,24,-11,18,16,-12,-1,17,-10,1,57,-13,57,-16,115,-72,8,1
165,2008-02-05 10:00:00,18,-7.13,1,-0.7,2,0,0,1,1,0,0,1,2008,6,1,1,15,-3,-2,14,-4,0,18,7,11,15,-4,-10,21,-6,-2,13,-6,-1,23,-1,25,-6,70,-36,-16,0
166,2008-02-07 08:30:00,32,0.47,0,0.88,0,0,0,1,1,0,0,1,2008,6,3,1,16,-1,1,43,-34,-34,27,-41,-3,12,-43,1,41,-87,-38,24,-70,18,95,-53,95,-51,47,-12,-37,0
167,2008-02-07 10:00:00,24,-0.1,0,-0.31,0,0,0,1,0,0,1,1,2008,6,3,1,19,14,16,18,13,-3,18,14,4,20,24,12,18,14,-10,9,18,5,33,10,50,0,34,8,-26,0
168,2008-02-14 08:30:00,31,1.31,0,0.78,0,0,1,0,1,0,0,1,2008,7,3,1,19,-13,-9,11,-12,0,11,-12,1,13,-17,-6,10,-15,1,19,-27,-12,55,-39,55,-30,31,11,-8,1
169,2008-02-15 09:00:00,30,-0.21,0,10.32,0,0,0,1,1,0,0,1,2008,7,4,1,14,7,7,14,8,-1,16,8,3,8,8,0,8,11,4,10,9,2,21,1,21,2,28,7,9,1
170,2008-02-15 09:55:00,28,-1.63,0,-2.25,0,0,0,1,0,0,1,1,2008,7,4,1,16,8,9,28,27,18,14,20,-7,10,24,5,19,8,-15,13,11,-2,37,10,37,13,21,2,-2,1
171,2008-02-25 10:00:00,14,0.96,0,1.75,0,0,1,0,1,0,0,1,2008,9,0,1,18,-14,-11,18,-18,-4,9,-14,-2,12,-14,-3,10,-14,-1,12,-18,-4,28,-16,39,8,34,-4,-2,1
172,2008-02-26 08:30:00,23,0.57,0,0.0,0,0,1,0,1,0,0,1,2008,9,1,1,16,0,0,22,9,8,14,6,-3,9,7,0,10,7,0,12,7,1,29,-2,32,8,29,-12,12,1
173,2008-02-26 10:00:00,4,-2.24,0,-0.62,0,0,0,1,0,0,1,1,2008,9,1,1,21,14,14,15,12,-1,11,14,2,11,11,2,9,14,2,11,16,5,22,14,22,6,33,-5,6,1
174,2008-02-27 08:30:00,8,-0.13,0,-0.67,0,0,0,1,0,0,1,1,2008,9,2,1,17,2,0,22,-9,-12,19,-9,0,21,-23,-13,11,-21,1,13,-15,4,44,-8,50,12,32,7,34,2
175,2008-02-27 10:00:00,21,-0.46,0,0.04,0,0,0,1,1,0,0,1,2008,9,2,1,23,4,3,19,-3,-8,15,-5,0,19,5,8,11,0,-4,13,3,3,37,13,39,19,74,42,49,2
176,2008-02-28 08:30:00,26,-0.1,0,-4.3,0,0,0,1,1,0,0,1,2008,9,3,1,28,6,7,14,5,-1,16,0,-7,12,2,-1,12,-6,-5,21,8,15,36,13,42,24,53,24,15,1
177,2008-03-03 10:00:00,17,0.13,0,0.0,0,1,0,0,1,0,0,1,2008,10,0,1,21,-2,0,18,-15,-8,49,-28,-15,22,-40,-13,33,-49,-5,19,-49,-1,76,-56,80,-61,63,49,-75,0
178,2008-03-05 08:15:00,0,-0.55,0,-0.96,0,0,0,1,0,0,1,1,2008,10,2,1,20,2,1,18,11,7,16,13,5,13,8,-4,26,27,19,21,36,9,46,36,46,34,32,11,22,2
179,2008-03-05 10:00:00,18,0.45,0,0.31,0,0,1,0,1,0,0,1,2008,10,2,1,22,-17,-17,11,-16,1,13,-16,0,18,-22,-4,13,-24,1,20,-8,16,66,9,68,26,23,10,45,2
180,2008-03-06 10:00:00,24,0.35,0,0.22,0,0,1,0,0,1,0,1,2008,10,3,1,18,9,8,20,11,0,13,13,3,22,25,12,19,13,-12,13,12,-1,30,10,30,11,41,1,18,2
181,2008-03-11 08:30:00,31,0.49,0,1.81,0,0,1,0,0,1,0,1,2008,11,1,1,49,-30,-30,50,-54,-23,27,-72,-17,28,-87,-14,40,-112,-25,19,-104,7,133,-97,133,-73,67,-12,-138,0
182,2008-03-14 08:30:00,7,-3.65,2,0.0,0,0,0,1,1,0,0,1,2008,11,4,1,34,-10,-14,26,-28,-14,17,-29,-2,24,-38,-12,16,-29,9,22,-19,9,60,-29,60,-28,52,35,48,2
183,2008-03-14 09:55:00,28,0.32,0,0.87,0,0,1,0,0,1,0,1,2008,11,4,1,35,19,14,38,58,34,47,21,-38,35,45,24,30,32,-13,27,8,-21,74,16,74,27,103,68,-14,1
184,2008-03-17 09:00:00,30,0.03,0,4.85,0,0,1,0,1,0,0,1,2008,12,0,1,21,4,3,17,8,4,15,8,-1,52,-30,-39,27,-10,20,24,-27,-17,85,-62,85,-40,61,-17,5,1
185,2008-03-18 14:15:00,15,0.11,0,0.34,0,1,0,0,1,0,0,1,2008,12,1,1,44,-3,-9,46,11,16,21,6,-6,24,1,-4,21,2,3,16,-7,-12,89,-48,129,-71,59,-16,-130,0
186,2008-03-24 10:00:00,14,1.59,0,0.02,0,0,1,0,1,0,0,1,2008,13,0,1,33,-37,-33,13,-40,-5,15,-38,2,12,-36,0,12,-35,0,12,-40,-6,48,-32,54,-49,63,-13,-35,0
187,2008-03-25 10:00:00,4,-2.39,1,1.31,0,0,0,1,0,1,0,1,2008,13,1,1,20,5,3,23,14,9,15,11,-1,10,10,0,11,12,3,15,8,-4,33,7,33,6,30,-1,14,1
188,2008-03-26 08:30:00,8,-1.49,0,0.62,0,0,0,1,0,1,0,1,2008,13,2,1,25,3,5,14,2,-2,18,-8,-10,11,-9,-2,12,-15,-6,13,-10,5,52,-17,53,-21,38,-3,-10,1
189,2008-03-26 10:00:00,21,0.43,0,0.48,0,0,1,0,0,1,0,1,2008,13,2,1,15,3,2,12,-6,-8,13,-2,5,10,-1,4,8,-1,1,13,5,5,33,13,33,4,32,3,30,2
190,2008-03-27 08:30:00,32,-0.28,0,-0.49,2,1,0,0,1,0,0,1,2008,13,3,1,41,-29,-25,19,-32,-4,29,-56,-21,13,-59,-1,20,-55,5,16,-49,4,67,-23,76,-7,55,-16,-8,1
191,2008-04-01 10:00:00,17,0.48,0,0.0,0,0,1,0,1,0,0,1,2008,14,1,1,20,-5,-3,36,-20,-16,20,-6,13,25,-27,-21,25,-40,-12,21,-25,14,55,-31,55,-30,34,-7,-2,1
192,2008-04-02 08:15:00,0,0.69,0,0.44,0,0,1,0,1,0,0,1,2008,14,2,1,41,-31,-30,17,-19,13,21,-34,-15,20,-41,-5,16,-29,11,14,-37,-7,58,-44,58,-25,80,-31,-3,1
193,2008-04-03 10:00:00,18,0.28,0,0.31,0,0,1,0,1,0,0,1,2008,14,3,1,36,-32,-33,20,-33,-3,23,-43,-11,19,-30,13,15,-32,-2,13,-30,5,49,-5,67,3,42,21,42,2
194,2008-04-08 10:00:00,24,-0.6,0,0.22,0,0,0,1,0,1,0,1,2008,15,1,1,18,-5,-6,15,-5,1,10,-1,3,15,-5,-5,11,1,4,12,-2,-2,26,-5,31,-18,45,35,-18,0
195,2008-04-11 09:55:00,28,-1.18,0,-0.66,0,0,0,1,0,0,1,1,2008,15,4,1,12,0,0,13,3,3,15,12,7,15,8,-4,11,7,0,16,-6,-12,29,3,33,-7,39,5,-1,1
196,2008-04-15 08:30:00,23,0.64,0,0.0,0,0,1,0,1,0,0,1,2008,16,1,1,29,-17,-14,27,-36,-18,24,-31,5,18,-21,8,10,-23,-4,14,-16,6,50,-38,57,-46,42,0,-29,0
197,2008-04-15 09:00:00,30,0.35,0,-1.02,0,0,1,0,0,0,1,1,2008,16,1,1,28,-18,-15,19,-26,-8,12,-22,3,23,-34,-12,11,-34,1,15,-25,8,43,-22,43,-22,56,-8,-4,1
198,2008-04-17 08:30:00,32,-0.12,0,-0.42,1,1,0,0,1,0,0,1,2008,16,3,1,17,-8,-6,23,2,8,17,-12,-14,21,7,18,22,19,13,16,19,-1,60,37,60,24,85,-40,22,2
199,2008-04-22 10:00:00,14,0.31,0,0.01,0,0,1,0,1,0,0,1,2008,17,1,1,18,-13,-14,23,-2,13,18,-3,-4,28,16,18,15,23,8,29,47,23,78,47,83,28,56,20,50,2
200,2008-04-24 08:30:00,8,0.54,0,0.87,0,0,1,0,0,1,0,1,2008,17,3,1,47,-32,-31,24,-45,-14,29,-60,-14,21,-52,9,23,-43,8,13,-48,-5,84,-69,91,-79,55,21,-62,0
201,2008-04-24 10:00:00,21,-1.73,0,-0.59,0,0,0,1,0,0,1,1,2008,17,3,1,41,26,25,22,15,-10,13,11,-3,20,-3,-15,11,2,7,14,7,6,49,3,53,-6,69,-1,-44,0
202,2008-04-29 10:00:00,4,0.06,0,1.25,0,1,0,0,0,1,0,1,2008,18,1,1,27,0,1,15,-6,-11,17,-11,-5,12,-9,1,25,6,16,21,15,8,41,4,49,20,48,33,12,1
203,2008-04-30 08:15:00,0,1.0,0,-0.43,0,0,1,0,1,0,0,1,2008,18,2,1,25,1,3,14,-7,-7,20,-7,-1,34,3,12,14,8,1,14,-2,-9,51,21,51,21,42,-13,18,2
204,2008-04-30 08:30:00,1,0.63,0,0.79,0,0,1,0,1,0,0,1,2008,18,2,1,34,10,12,14,15,1,14,5,-9,13,10,4,22,24,15,15,23,-3,51,28,51,21,48,-22,30,2
205,2008-04-30 14:15:00,15,0.11,0,0.34,0,1,0,0,1,0,0,1,2008,18,2,1,49,-23,-25,39,5,32,36,33,28,21,31,2,32,59,27,16,59,-1,105,56,106,55,49,-3,53,2
206,2008-05-01 10:00:00,17,0.26,0,0.0,0,0,1,0,1,0,0,1,2008,18,3,1,24,-14,-13,17,-27,-12,19,-12,15,13,-17,-6,15,-28,-9,16,-23,6,39,-29,39,-30,46,-10,-20,0
207,2008-05-05 10:00:00,18,0.75,0,0.31,0,0,1,0,1,0,0,1,2008,19,0,1,28,-27,-26,22,-43,-15,17,-38,7,12,-32,5,18,-23,9,13,-17,5,50,-10,57,-7,44,1,19,2
208,2008-05-07 10:00:00,24,1.45,0,-0.66,0,1,0,0,0,0,1,1,2008,19,2,1,23,-11,-13,14,-7,4,11,-12,-5,14,-16,-4,10,-16,3,13,-14,1,42,-27,42,-7,31,14,-30,0
209,2008-05-09 08:30:00,31,0.97,0,0.9,0,0,1,0,1,0,0,1,2008,19,4,1,22,-12,-13,26,-2,14,19,-11,-10,12,-7,2,15,-15,-6,13,-15,-1,32,-16,32,-11,28,-1,-24,0
210,2008-05-14 08:30:00,7,-0.82,2,0.0,0,0,0,1,1,0,0,1,2008,20,2,1,35,27,28,26,40,10,16,42,1,19,25,-16,12,27,-2,13,31,4,54,35,54,33,40,-9,22,2
211,2008-05-15 09:00:00,30,0.55,0,-1.56,0,0,1,0,0,0,1,1,2008,20,3,1,31,16,18,14,7,-9,10,10,1,18,19,10,18,13,-6,11,18,5,41,7,41,1,47,13,-10,1
212,2008-05-16 08:30:00,3,2.0,0,0.0,0,0,1,0,1,0,0,1,2008,20,4,1,27,-17,-16,31,-34,-17,12,-34,6,13,-37,-3,22,-50,-12,16,-46,4,58,-40,58,-26,40,29,36,2
213,2008-05-16 09:55:00,28,-0.49,0,-0.4,0,0,0,1,0,0,1,1,2008,20,4,1,20,10,11,15,13,1,26,36,23,20,42,6,20,57,15,14,56,-2,81,68,83,67,48,26,101,2
214,2008-05-20 08:30:00,23,-0.28,0,0.0,0,0,0,1,1,0,0,1,2008,21,1,1,32,13,16,21,11,-3,15,9,-3,14,9,1,14,16,9,14,14,-2,38,5,48,-4,36,6,-2,1
215,2008-05-22 08:30:00,32,-0.44,0,1.3,0,0,1,0,1,0,0,1,2008,21,3,1,32,-29,-27,20,-16,10,16,-21,-4,20,-16,6,18,-20,-6,18,-19,5,33,-9,34,-8,39,4,-54,0
216,2008-05-23 10:00:00,14,0.34,0,0.01,0,0,1,0,1,0,0,1,2008,21,4,1,24,-8,-9,12,-10,-2,9,-7,1,12,-6,4,15,-4,4,19,2,4,29,8,30,8,28,-4,15,1
217,2008-05-28 08:30:00,8,1.52,0,0.39,0,0,1,0,0,1,0,1,2008,22,2,1,44,-36,-35,16,-27,9,13,-24,5,10,-21,3,16,-16,5,15,-24,-6,44,-17,44,-17,58,4,10,1
218,2008-05-29 08:30:00,26,0.08,0,2.54,0,1,0,0,1,0,0,1,2008,22,3,1,22,12,11,16,17,3,20,26,8,12,16,-10,14,6,-8,21,-7,-13,60,-17,65,-22,36,-18,-32,0
219,2008-06-02 10:00:00,17,0.44,0,0.0,0,0,1,0,1,0,0,1,2008,23,0,1,24,-16,-12,14,-7,8,14,1,7,9,3,2,15,9,7,12,13,2,47,14,47,12,32,8,39,2
220,2008-06-04 08:15:00,0,1.36,0,0.37,0,0,1,0,1,0,0,1,2008,23,2,1,23,-14,-13,19,-18,-6,19,-11,7,12,-13,0,22,2,16,17,9,6,48,14,48,8,36,1,-19,0
221,2008-06-04 10:00:00,18,0.16,0,0.31,0,0,1,0,1,0,0,1,2008,23,2,1,18,-3,-2,16,3,6,18,8,5,13,7,-1,13,8,-3,11,11,3,47,10,47,14,50,-27,9,1
222,2008-06-05 08:30:00,32,-1.76,0,2.24,0,0,1,0,1,0,0,1,2008,23,3,1,33,-24,-23,41,12,36,25,2,-9,31,23,19,28,32,9,56,73,40,138,52,153,113,48,-8,143,2
223,2008-06-09 10:00:00,24,6.19,0,-1.55,0,0,1,0,1,0,0,1,2008,24,0,1,32,-12,-12,20,-9,-1,19,-15,-8,16,-16,-1,19,-16,2,19,-16,1,58,15,73,34,105,-66,19,2
224,2008-06-10 08:30:00,31,-0.37,0,2.6,0,0,0,1,0,1,0,1,2008,24,1,1,16,-4,-1,15,-4,0,17,6,8,9,7,0,16,-1,-8,9,-3,-1,36,-16,57,-33,36,12,-14,1
225,2008-06-13 08:30:00,7,0.11,0,0.0,0,1,0,0,1,0,0,1,2008,24,4,1,41,8,12,23,-11,-18,23,-14,2,23,-16,2,15,-22,-9,29,-3,19,52,1,52,-15,46,18,6,1
226,2008-06-13 09:55:00,28,-0.55,0,0.22,0,0,0,1,1,0,0,1,2008,24,4,1,24,16,14,19,5,-11,18,11,2,14,9,-3,14,4,-2,18,15,12,28,16,28,9,37,-11,48,2
227,2008-06-16 09:00:00,30,3.43,0,-0.23,0,0,1,0,1,0,0,1,2008,25,0,1,23,14,11,13,17,6,9,20,4,18,27,7,14,31,8,9,26,-4,42,12,42,13,47,27,-20,0
228,2008-06-19 08:30:00,32,0.52,0,1.53,0,0,0,1,1,0,0,1,2008,25,3,1,18,-6,-6,18,-3,3,16,5,7,12,1,-2,13,0,-2,17,12,12,46,17,46,14,32,-6,-1,1
229,2008-06-24 10:00:00,4,-1.37,0,0.89,0,0,0,1,0,1,0,1,2008,26,1,1,34,29,25,14,25,2,18,33,7,15,43,5,11,44,1,12,39,-7,47,31,47,24,56,11,9,1
230,2008-06-25 08:30:00,8,-2.14,0,-1.26,0,1,0,0,0,0,1,1,2008,26,2,1,13,-9,-8,9,-8,0,13,-13,-3,9,-14,-1,14,-9,6,9,-6,1,25,-4,34,9,31,16,0,1
231,2008-06-25 10:00:00,21,-0.11,0,-0.08,0,0,0,1,1,0,0,1,2008,26,2,1,15,-7,-8,11,-9,-3,8,-10,0,7,-10,0,8,-6,7,8,-8,-2,41,-28,50,-35,23,6,-41,0
232,2008-06-25 14:09:00,15,0.0,0,0.34,0,1,0,0,1,0,0,1,2008,26,2,1,80,15,16,28,21,7,35,40,14,36,64,25,19,61,-4,34,80,19,144,98,144,88,80,9,93,2
233,2008-06-26 10:00:00,14,0.34,0,0.0,0,0,1,0,1,0,0,1,2008,26,3,1,12,7,7,12,15,8,16,15,3,10,22,7,15,8,-11,13,2,-11,28,17,35,24,20,-9,14,1
234,2008-07-01 10:00:00,17,1.3,0,0.0,0,0,1,0,1,0,0,1,2008,27,1,1,44,-35,-35,20,-29,7,43,0,31,19,-9,-9,11,-11,-2,12,-14,-7,50,-20,50,-21,67,-12,-3,1
235,2008-07-02 08:15:00,0,-1.22,0,-2.34,0,0,0,1,0,0,1,1,2008,27,2,1,41,38,32,18,33,-5,18,23,-11,14,29,8,14,34,2,20,37,3,69,36,73,60,55,19,54,2
236,2008-07-03 10:00:00,18,-0.68,0,0.31,0,0,0,1,1,0,0,1,2008,27,3,1,34,26,24,21,12,-11,14,11,-2,20,-5,-17,18,-11,-4,12,-17,-6,78,-36,83,-33,42,-20,-43,0
