,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
1166,2013-12-19 08:30:00,32,-2.89,2,-0.71,1,0,0,1,1,0,0,1,2013,51,3,1,14,11,11,10,5,-6,8,4,-1,11,4,0,6,7,3,5,8,0,17,8,20,-13,10,1
1167,2013-12-24 08:30:00,8,0.89,0,5.98,0,0,1,0,0,1,0,1,2013,52,1,1,9,-4,-4,1,-3,1,5,-6,-3,3,-8,-2,3,-6,2,5,-10,-4,11,-6,13,-1,-17,0
1168,2013-12-24 10:00:00,21,0.42,1,1.49,1,0,1,0,0,1,0,1,2013,52,1,1,3,0,0,2,1,1,3,-2,-3,1,-2,0,6,1,3,2,1,0,6,1,14,-3,4,1
1169,2013-12-26 08:30:00,32,0.6,0,-0.56,1,0,1,0,1,0,0,1,2013,52,3,1,3,1,1,3,1,0,5,-4,-5,11,-12,-8,4,-9,2,5,-11,-2,18,-9,11,1,-14,0
1170,2013-12-30 10:00:00,24,-0.35,0,-14.34,1,0,0,1,0,0,1,1,2013,52,0,1,11,8,8,11,12,4,10,19,7,13,9,-11,3,10,1,4,10,0,21,10,17,1,15,2
1171,2013-12-31 10:00:00,4,0.74,0,2.93,1,0,1,0,0,1,0,1,2013,52,1,1,10,-6,-7,5,-7,-1,11,4,10,4,0,-4,3,0,0,3,3,3,16,-1,14,-4,1,1
1172,2014-01-02 08:30:00,32,-0.37,0,-1.79,0,0,0,1,1,0,0,1,2014,1,3,1,11,0,0,13,5,5,11,-3,-8,3,-1,2,6,3,4,7,9,6,16,3,31,-26,9,1
1173,2014-01-02 10:00:00,17,-0.21,0,0.0,0,1,0,0,1,0,0,1,2014,1,3,1,16,6,6,9,8,1,6,7,-1,9,9,2,11,3,-7,10,-2,-5,23,3,20,-7,-4,1
1174,2014-01-06 10:00:00,18,-0.59,1,0.0,0,0,0,1,1,0,0,1,2014,2,0,1,20,17,17,5,16,-1,13,7,-9,7,12,5,6,9,-3,5,11,2,20,9,40,20,24,2
1175,2014-01-07 08:30:00,31,1.28,1,2.96,2,0,1,0,0,1,0,1,2014,2,1,1,11,-8,-7,6,-5,3,6,0,5,5,-4,-3,8,-10,-6,5,-9,2,14,-10,24,-5,-9,1
1176,2014-01-08 08:15:00,0,1.51,1,1.12,1,0,1,0,0,1,0,1,2014,2,2,1,28,-22,-22,11,-18,4,8,-15,3,11,-9,6,11,-9,0,8,-6,3,28,-9,31,7,2,1
1177,2014-01-09 08:30:00,32,0.49,0,-3.59,1,0,1,0,0,0,1,1,2014,2,3,1,34,-25,-26,18,-35,-10,20,-44,-9,29,-70,-26,15,-63,7,12,-59,4,85,-64,34,19,-59,0
1178,2014-01-15 08:30:00,23,-0.48,0,0.0,0,0,0,1,1,0,0,1,2014,3,2,1,22,-22,-21,11,-16,6,7,-16,1,6,-14,2,6,-15,-1,10,-11,4,24,-14,30,-2,-13,0
1179,2014-01-16 10:00:00,25,0.07,0,0.0,0,0,1,0,1,0,0,1,2014,3,3,1,17,11,11,18,13,2,20,-4,-17,6,-9,-5,13,-19,-10,7,-22,-3,44,-19,26,-14,-26,0
1180,2014-01-17 08:30:00,3,-0.41,0,-1.01,0,1,0,0,1,0,0,1,2014,3,4,1,12,3,3,9,7,4,8,4,-3,6,9,5,7,3,-6,6,6,3,18,3,33,-19,0,1
1181,2014-01-17 09:55:00,28,-0.61,0,0.0,0,0,0,1,1,0,0,1,2014,3,4,1,10,2,2,11,-6,-8,4,-4,2,5,-1,3,6,2,3,6,-1,-3,18,2,18,-2,-19,0
1182,2014-01-17 10:00:00,20,-0.49,0,0.0,1,1,0,0,1,0,0,1,2014,3,4,1,11,-8,-8,4,-6,2,5,-3,3,6,0,3,6,-3,-3,3,-3,0,12,-3,18,2,-20,0
1183,2014-01-23 08:30:00,32,0.87,0,-0.48,1,0,1,0,1,0,0,1,2014,4,3,1,17,13,13,6,9,-4,6,11,2,19,25,14,10,33,8,6,34,1,36,33,21,4,22,2
1184,2014-01-23 10:00:00,14,-0.42,0,-1.08,2,0,0,1,0,0,1,1,2014,4,3,1,8,-1,-1,14,10,11,5,9,-2,7,12,3,4,10,-1,6,9,-1,16,10,17,5,13,2
1185,2014-01-27 10:00:00,21,-1.2,1,-0.62,1,0,0,1,0,0,1,1,2014,5,0,1,15,-2,-1,13,6,8,11,0,-6,6,-2,-2,10,6,8,7,3,-3,16,7,20,-3,6,1
1186,2014-01-28 08:30:00,8,-3.75,1,3.83,1,0,0,1,0,1,0,1,2014,5,1,1,27,24,24,7,24,0,6,25,1,7,30,5,5,26,-4,7,24,-2,32,26,33,2,34,2
1187,2014-01-28 10:00:00,4,0.98,0,-0.83,1,0,1,0,0,0,1,1,2014,5,1,1,13,-12,-12,6,-15,-3,4,-14,1,3,-14,0,1,-14,0,8,-8,6,18,-14,26,2,-12,0
1188,2014-01-30 10:00:00,24,-3.87,1,-1.96,1,0,0,1,0,0,1,1,2014,5,3,1,13,4,4,9,7,3,7,4,-3,5,4,0,9,-3,-7,4,-6,-3,20,-3,22,-2,-13,0
1189,2014-02-03 10:00:00,17,-5.77,2,0.0,0,0,0,1,1,0,0,1,2014,6,0,1,35,23,22,13,27,4,9,30,3,11,24,-6,8,22,-2,16,13,-9,35,21,38,-6,21,2
1190,2014-02-05 08:15:00,0,-0.54,0,-0.79,1,0,0,1,0,0,1,1,2014,6,2,1,15,-2,-3,14,4,6,9,-5,-8,8,-7,-2,12,-15,-8,4,-15,0,29,-16,37,29,-30,0
1191,2014-02-05 10:00:00,18,0.16,0,0.0,0,0,1,0,1,0,0,1,2014,6,2,1,15,-12,-12,7,-6,6,20,9,14,10,18,9,10,21,3,8,20,-1,43,21,16,3,17,2
1192,2014-02-11 10:00:00,20,-0.81,0,-1.2,0,1,0,0,1,0,0,1,2014,7,1,1,4,-3,-3,3,-2,1,22,18,20,5,16,-2,3,16,0,7,18,3,24,15,24,-5,21,2
1193,2014-02-14 09:55:00,28,0.13,0,0.41,0,0,1,0,0,1,0,1,2014,7,4,1,11,-8,-8,7,-2,6,8,-7,-5,5,-5,2,3,-6,-1,4,-5,1,11,-6,23,3,-10,1
1194,2014-02-20 10:00:00,25,-1.92,1,0.0,0,0,0,1,1,0,0,1,2014,8,3,1,13,3,3,4,4,1,6,2,-2,4,2,0,1,3,1,5,1,-2,14,3,18,-2,-3,1
1195,2014-02-21 10:00:00,14,-0.83,0,0.0,0,0,0,1,1,0,0,1,2014,8,4,1,12,6,6,12,2,-4,7,6,4,7,6,0,4,5,-1,5,4,-1,14,5,49,37,3,1
1196,2014-02-25 10:00:00,4,-0.81,0,-1.38,1,0,0,1,0,0,1,1,2014,9,1,1,10,-3,-3,19,-17,-14,10,-25,-8,11,-29,-3,13,-37,-8,6,-35,2,48,-37,17,2,-30,0
1197,2014-02-26 10:00:00,21,1.61,1,0.49,1,0,1,0,0,1,0,1,2014,9,2,1,12,-4,-4,6,0,4,9,-9,-9,10,-15,-7,5,-14,1,7,-10,4,18,-14,52,-38,-11,1
1198,2014-02-28 08:30:00,26,-0.8,0,-0.33,0,0,0,1,1,0,0,1,2014,9,4,1,15,-5,-5,8,-1,4,7,-4,-3,5,-3,1,4,-5,-2,7,1,6,15,-5,20,9,-4,1
1199,2014-02-28 09:45:00,6,1.1,0,0.0,0,0,1,0,1,0,0,1,2014,9,4,1,8,7,7,6,4,-3,7,-1,-4,4,-1,0,4,2,3,3,3,1,9,2,30,-11,3,1
1200,2014-02-28 10:00:00,24,-0.81,1,10.42,3,0,0,1,0,1,0,1,2014,9,4,1,4,0,0,4,3,3,3,4,1,6,6,2,4,4,-2,8,7,2,10,5,31,-19,14,2
1201,2014-03-03 10:00:00,17,0.97,0,0.0,0,0,1,0,1,0,0,1,2014,10,0,1,7,-4,-4,17,-21,-17,8,-18,3,9,-18,0,7,-21,-3,11,-12,9,24,-21,16,-9,-1,1
1202,2014-03-05 08:15:00,0,-0.64,0,-3.47,2,0,0,1,0,0,1,1,2014,10,2,1,18,9,9,16,-5,-14,4,-4,1,11,-13,-8,6,-17,-4,8,-16,1,42,-17,23,2,-14,0
1203,2014-03-05 09:57:00,18,-1.35,1,0.0,0,0,0,1,1,0,0,1,2014,10,2,1,22,20,21,4,21,1,5,16,-1,5,15,-1,3,16,1,7,20,4,25,17,24,-5,31,2
1204,2014-03-06 08:30:00,32,1.35,1,-0.66,1,0,1,0,1,0,0,1,2014,10,3,1,37,7,7,63,40,34,22,49,9,21,67,18,16,68,1,14,68,0,95,68,49,-6,74,2
1205,2014-03-11 10:00:00,20,-0.77,0,-5.28,1,1,0,0,0,0,1,1,2014,11,1,1,10,8,8,4,5,-3,2,5,0,2,3,-2,7,10,7,4,11,1,12,10,14,-2,11,1
1206,2014-03-14 08:30:00,23,-2.45,1,0.0,0,0,0,1,1,0,0,1,2014,11,4,1,11,7,7,7,1,-6,5,2,1,5,4,2,4,7,3,4,5,-2,11,7,21,-13,8,1
1207,2014-03-14 09:55:00,28,-0.52,0,-0.22,0,0,0,1,1,0,0,1,2014,11,4,1,8,7,6,22,18,11,11,21,3,7,25,4,11,23,-2,7,17,-6,30,22,34,26,21,2
1208,2014-03-20 08:30:00,32,0.49,0,0.0,1,0,1,0,1,0,0,1,2014,12,3,1,6,-6,-6,8,1,7,4,3,2,4,1,-2,9,-4,-5,7,-1,3,13,-4,15,-5,2,1
1209,2014-03-26 08:30:00,8,-0.08,0,-0.34,0,1,0,0,0,0,1,1,2014,13,2,1,17,9,9,8,8,-1,10,4,-4,7,4,0,5,9,5,7,6,-3,17,9,19,-13,3,1
1210,2014-03-27 08:30:00,32,1.13,1,-1.2,1,0,1,0,1,0,0,1,2014,13,3,1,12,-3,-3,4,-2,1,8,-8,-6,14,2,10,7,9,7,9,2,-7,21,9,22,7,1,1
1211,2014-03-27 10:00:00,24,-0.29,0,-1.05,1,0,0,1,0,0,1,1,2014,13,3,1,8,-3,-3,5,-2,1,4,0,2,5,-4,-4,9,-5,0,6,-8,-3,15,-5,24,4,-6,1
1212,2014-04-01 10:00:00,17,-0.54,0,0.0,0,0,0,1,1,0,0,1,2014,14,1,1,14,-1,-1,5,-4,-3,8,-9,-5,8,-4,5,4,-2,2,3,-4,-2,16,-2,16,2,-4,1
1213,2014-04-02 08:15:00,0,-0.03,0,3.03,1,1,0,0,0,1,0,1,2014,14,2,1,16,-11,-10,5,-11,-1,5,-9,2,5,-7,2,8,-11,-4,5,-13,-2,17,-10,16,1,-4,1
1214,2014-04-03 10:00:00,18,-0.27,0,0.0,0,0,0,1,1,0,0,1,2014,14,3,1,11,-4,-4,12,-12,-8,10,-10,2,8,-11,-1,9,-15,-4,10,-11,4,22,-15,39,-29,-5,1
1215,2014-04-08 10:00:00,20,13.42,3,-3.47,2,0,1,0,0,0,1,1,2014,15,1,1,5,2,1,6,1,-1,4,1,0,6,6,5,6,8,2,4,8,0,12,7,15,2,-8,1
1216,2014-04-10 08:30:00,32,1.38,1,-13.42,1,0,1,0,0,0,1,1,2014,15,3,1,9,-8,-8,8,-3,5,2,-3,0,4,-1,2,5,-3,-2,4,1,4,10,-3,13,-2,-4,1
1217,2014-04-11 08:30:00,23,3.27,1,0.0,0,0,1,0,1,0,0,1,2014,15,4,1,10,-3,-3,7,-1,2,9,-5,-4,5,-1,4,5,2,3,4,1,-1,14,2,16,-3,3,1
1218,2014-04-11 09:55:00,28,0.36,0,-0.05,0,0,1,0,1,0,0,1,2014,15,4,1,3,-2,-2,3,-1,1,10,6,7,6,3,-3,7,6,3,3,5,-1,12,6,15,9,7,1
1219,2014-04-15 08:30:00,7,2.24,1,0.0,0,0,1,0,1,0,0,1,2014,16,1,1,16,8,8,8,4,-5,5,6,2,2,7,1,2,6,-1,11,3,-3,20,6,16,-3,4,1
1220,2014-04-16 08:30:00,3,-0.18,0,-1.01,0,1,0,0,1,0,0,1,2014,16,2,1,3,2,2,5,-1,-3,2,-1,0,4,-2,-1,3,-4,-2,2,-6,-2,9,-4,12,-1,-17,0
1221,2014-04-17 08:30:00,32,1.17,1,-0.84,0,0,1,0,1,0,0,1,2014,16,3,1,8,0,0,7,-6,-5,5,-2,3,3,-3,-1,3,-1,2,3,-2,-1,8,-1,22,-10,-7,1
1222,2014-04-17 10:00:00,25,0.87,1,0.0,0,0,1,0,1,0,0,1,2014,16,3,1,7,-5,-5,5,0,5,6,-5,-5,3,-6,-1,3,-5,1,4,-7,-1,10,-6,18,-7,-1,1
1223,2014-04-22 10:00:00,14,-0.5,0,0.0,0,1,0,0,1,0,0,1,2014,17,1,1,7,4,4,2,3,-1,3,1,-2,3,2,1,7,-5,-7,10,-10,-5,19,-5,11,-8,-19,0
1224,2014-04-23 10:00:00,21,-1.86,1,0.45,0,0,0,1,0,1,0,1,2014,17,2,1,12,9,9,9,16,7,6,10,-6,2,9,-1,7,5,-4,4,8,3,18,5,15,-9,-5,1
1225,2014-04-28 10:00:00,24,0.76,0,1.19,1,0,1,0,0,1,0,1,2014,18,0,1,6,3,3,10,-5,-7,4,-5,-1,5,-9,-4,5,-7,1,3,-7,0,18,-7,12,-2,-8,1
1226,2014-04-29 10:00:00,4,-0.23,0,1.31,1,0,0,1,0,1,0,1,2014,18,1,1,6,1,0,2,-1,-2,3,1,2,3,0,-1,5,-1,-1,4,2,3,11,-2,9,-3,3,1
1227,2014-04-30 08:15:00,0,0.56,0,0.9,1,0,1,0,0,1,0,1,2014,18,2,1,6,-2,-1,3,-3,-1,4,-2,1,24,17,18,8,12,-5,6,9,-3,27,13,13,-1,18,2
1228,2014-04-30 08:30:00,1,-1.32,1,-0.76,1,0,0,1,0,0,1,1,2014,18,2,1,24,19,18,8,14,-5,6,11,-3,7,8,-3,9,13,5,5,14,1,24,12,27,-5,16,2
1229,2014-05-01 08:30:00,32,-1.73,1,-0.46,1,0,0,1,1,0,0,1,2014,18,3,1,8,4,4,5,2,-1,5,5,3,2,4,-1,0,4,0,4,1,-3,9,4,11,-3,-3,1
1230,2014-05-01 10:00:00,17,0.57,0,0.0,0,0,1,0,1,0,0,1,2014,18,3,1,9,5,5,3,3,-2,2,3,0,5,5,2,3,3,-2,3,4,1,9,3,10,-3,-4,1
1231,2014-05-05 10:00:00,18,0.86,0,0.0,0,0,1,0,1,0,0,1,2014,19,0,1,4,1,1,2,3,2,3,4,1,5,1,-3,2,1,0,2,2,1,8,1,12,-9,3,1
1232,2014-05-06 08:30:00,31,-0.08,0,-0.94,0,1,0,0,1,0,0,1,2014,19,1,1,5,0,0,4,-3,-3,3,-3,0,4,-5,-2,5,0,5,6,-3,-2,10,-1,18,11,-13,0
1233,2014-05-08 08:30:00,32,0.49,0,-0.46,1,0,1,0,1,0,0,1,2014,19,3,1,51,29,29,20,39,10,10,32,-7,24,32,1,68,-29,-61,21,-36,-7,97,-29,55,7,-58,0
1234,2014-05-09 10:00:00,20,-18.26,2,-1.39,0,0,0,1,1,0,0,1,2014,19,4,1,7,-4,-4,3,-4,0,10,-10,-6,4,-8,2,6,-2,6,5,-4,-2,15,-2,13,-1,-17,0
1235,2014-05-14 08:30:00,23,1.55,1,0.0,0,0,1,0,1,0,0,1,2014,20,2,1,6,-6,-6,6,-8,-2,3,-7,1,3,-6,1,2,-6,0,3,-7,-1,10,-6,10,6,-13,0
1236,2014-05-15 10:00:00,25,0.17,0,0.0,0,0,1,0,1,0,0,1,2014,20,3,1,5,1,1,12,12,11,10,16,4,21,20,4,8,18,-2,15,29,10,38,19,13,10,35,2
1237,2014-05-16 08:30:00,3,2.05,1,-1.01,0,0,1,0,1,0,0,1,2014,20,4,1,10,-4,-4,7,-5,0,4,-5,0,2,-4,1,8,2,6,7,9,7,19,2,20,-7,17,2
1238,2014-05-16 09:55:00,28,-0.8,0,1.05,0,0,0,1,0,1,0,1,2014,20,4,1,6,1,1,7,-5,-6,9,3,8,8,-5,-8,6,-1,4,1,-1,0,11,-1,18,7,-2,1
1239,2014-05-22 08:30:00,32,-0.64,1,-1.83,1,0,0,1,1,0,0,1,2014,21,3,1,6,4,3,5,1,-3,5,-1,-2,7,-4,-3,5,-1,3,4,-3,-2,14,-2,9,-4,-11,1
1240,2014-05-22 10:00:00,14,-1.26,0,0.0,0,0,0,1,1,0,0,1,2014,21,3,1,9,7,7,4,7,0,7,12,5,4,11,0,3,12,0,10,3,-9,16,12,13,-11,9,1
1241,2014-05-23 10:00:00,21,0.14,0,1.15,1,0,1,0,0,1,0,1,2014,21,4,1,5,1,0,5,3,2,3,6,3,6,8,2,7,4,-4,4,4,0,14,3,7,1,2,1
1242,2014-05-27 08:30:00,8,-0.07,0,0.71,0,1,0,0,0,1,0,1,2014,22,1,1,8,1,1,6,5,4,4,6,1,2,6,0,2,6,0,3,5,-1,15,6,19,-8,3,1
1243,2014-05-27 10:00:00,4,-0.09,0,-0.45,1,1,0,0,0,0,1,1,2014,22,1,1,3,-1,0,4,-5,-4,5,-8,-3,2,-6,2,4,-8,-2,4,-11,-3,11,-7,14,0,-18,0
1244,2014-05-29 10:00:00,24,-0.17,0,0.0,0,0,0,1,1,0,0,1,2014,22,3,1,5,0,0,3,0,0,5,2,2,12,10,7,4,12,2,4,9,-3,16,12,14,-7,13,2
1245,2014-06-02 10:00:00,17,-0.52,0,0.0,0,1,0,0,1,0,0,1,2014,23,0,1,9,4,4,8,10,6,5,9,-1,4,12,3,4,11,-1,6,6,-5,13,11,12,-5,-5,1
1246,2014-06-04 08:15:00,0,-1.55,1,-0.26,0,0,0,1,1,0,0,1,2014,23,2,1,10,4,4,4,1,-3,5,-1,-2,6,0,1,3,1,1,2,0,-1,13,1,16,3,3,1
1247,2014-06-04 08:30:00,31,-1.67,1,-45.42,3,0,0,1,0,0,1,1,2014,23,2,1,6,1,1,3,2,1,2,1,-1,13,11,10,7,5,-6,4,3,-2,15,5,16,1,-5,1
1248,2014-06-04 10:00:00,18,0.53,0,0.0,0,0,1,0,1,0,0,1,2014,23,2,1,9,-6,-6,5,-6,0,1,-6,0,3,-6,-1,3,-6,0,3,-3,3,9,-6,22,-10,2,1
1249,2014-06-05 08:30:00,32,-0.13,0,-8.94,0,1,0,0,1,0,0,1,2014,23,3,1,51,-43,-43,25,-56,-12,12,-56,0,19,-39,16,25,-29,9,19,-32,-4,67,-28,125,-36,-24,0
1250,2014-06-13 08:30:00,23,-0.96,1,0.0,0,0,0,1,1,0,0,1,2014,24,4,1,6,3,4,7,7,4,4,5,-2,6,3,-2,7,8,5,4,9,1,11,9,9,2,11,1
1251,2014-06-13 09:55:00,28,-0.98,0,-0.13,0,0,0,1,1,0,0,1,2014,24,4,1,5,0,0,2,-1,-1,5,2,3,3,4,2,3,3,-1,7,-1,-4,9,3,10,-3,-10,1
1252,2014-06-19 08:30:00,32,-0.22,0,-0.77,1,1,0,0,1,0,0,1,2014,25,3,1,4,0,0,5,1,1,3,2,1,4,5,3,5,2,-3,5,2,0,9,2,14,-10,8,1
1253,2014-06-19 10:00:00,25,0.39,0,0.0,0,0,1,0,1,0,0,1,2014,25,3,1,9,3,3,8,-1,-4,6,-3,-2,4,-3,0,4,-4,-1,3,-5,-1,13,-4,14,8,2,1
1254,2014-06-23 10:00:00,14,4.59,1,-1.01,0,0,1,0,1,0,0,1,2014,26,0,1,6,-4,-4,4,-3,1,4,-1,2,4,-2,-1,4,0,2,4,0,0,8,0,15,-9,7,1
1255,2014-06-26 08:30:00,32,-0.15,0,-1.49,0,1,0,0,1,0,0,1,2014,26,3,1,9,-2,-2,7,3,5,5,7,4,2,8,1,4,8,0,15,-7,-15,16,8,10,-5,-1,1
1256,2014-06-30 10:00:00,24,1.15,1,-0.33,0,0,1,0,1,0,0,1,2014,27,0,1,10,-3,-3,4,-2,1,5,2,4,5,-3,-5,7,3,6,2,3,0,10,3,12,6,20,2
1257,2014-07-01 10:00:00,17,-0.5,0,0.0,0,1,0,0,1,0,0,1,2014,27,1,1,16,3,3,7,8,5,13,-2,-10,4,1,3,4,4,3,2,5,1,21,4,18,-3,-5,1
1258,2014-07-02 08:15:00,0,3.57,1,0.0,0,0,1,0,1,0,0,1,2014,27,2,1,16,-6,-6,6,-7,-1,6,-9,-2,7,-7,2,4,-8,-1,3,-8,0,16,-8,30,-6,-9,1
1259,2014-07-03 10:00:00,18,-0.16,0,0.0,0,1,0,0,1,0,0,1,2014,27,3,1,10,8,8,3,11,3,4,9,-2,4,13,4,5,16,3,6,12,-4,18,16,22,3,7,1
1260,2014-07-10 08:30:00,32,3.03,1,0.0,1,0,1,0,1,0,0,1,2014,28,3,1,8,4,5,4,6,2,2,5,-1,1,5,0,1,5,0,3,5,0,11,6,11,-7,3,1
1261,2014-07-16 08:30:00,23,0.57,0,0.0,0,0,1,0,1,0,0,1,2014,29,2,1,5,-4,-4,2,-2,2,4,0,2,3,0,0,2,0,0,5,-3,-3,8,0,12,-3,4,1
1262,2014-07-17 10:00:00,25,0.92,1,0.0,0,0,1,0,1,0,0,1,2014,29,3,1,5,-3,-3,3,-4,-1,3,-3,1,1,-2,1,2,-2,0,4,0,2,7,-2,11,-6,-5,1
1263,2014-07-18 09:55:00,28,-1.18,0,1.65,0,0,0,1,0,1,0,1,2014,29,4,1,4,3,3,11,13,10,7,7,-6,4,4,-3,10,11,7,5,12,1,16,11,29,-14,8,1
1264,2014-07-22 08:30:00,7,-1.83,0,0.0,0,0,0,1,1,0,0,1,2014,30,1,1,34,-16,-16,12,-8,8,8,-5,2,12,7,12,6,4,-2,6,4,0,34,4,34,-3,-1,1
1265,2014-07-22 10:00:00,14,0.6,0,-1.02,0,0,1,0,1,0,0,1,2014,30,1,1,8,-3,-3,7,-5,-2,6,-1,4,10,-7,-6,5,-6,1,4,-5,1,10,-6,34,-20,-4,1
1266,2014-07-24 08:30:00,32,3.72,1,-1.41,1,0,1,0,1,0,0,1,2014,30,3,1,8,-2,-1,10,-9,-7,4,-7,2,4,-8,-1,4,-6,2,4,-3,3,10,-5,18,-1,-6,1
1267,2014-07-24 10:00:00,21,-1.43,1,-4.14,2,0,0,1,0,0,1,1,2014,30,3,1,10,3,3,4,3,0,3,5,2,4,6,1,5,4,-2,5,2,-2,10,4,16,-8,4,1
1268,2014-07-25 08:30:00,8,0.24,0,-0.39,0,0,1,0,1,0,0,1,2014,30,4,1,15,2,2,5,2,0,2,3,1,6,-1,-4,3,-2,-1,9,-5,-3,20,-2,17,-9,-5,1
1269,2014-07-28 10:00:00,24,-0.3,0,-0.46,0,0,0,1,1,0,0,1,2014,31,0,1,2,0,0,2,0,0,2,1,1,3,2,1,3,0,-2,0,0,0,5,0,4,0,2,1
1270,2014-07-29 10:00:00,4,2.46,1,1.08,1,0,1,0,0,1,0,1,2014,31,1,1,4,-3,-3,4,-5,-2,3,-4,1,2,-3,1,1,-3,0,1,-4,-1,5,-3,11,-3,-3,1
1271,2014-07-30 08:15:00,0,-0.37,0,0.0,0,0,0,1,1,0,0,1,2014,31,2,1,8,4,5,4,6,2,5,7,1,33,-24,-31,17,-12,12,5,-15,-3,37,-11,9,-3,-20,0
1272,2014-07-30 08:30:00,1,1.13,1,-3.41,2,0,1,0,0,0,1,1,2014,31,2,1,33,-31,-31,17,-19,12,5,-22,-3,7,-17,5,9,-23,-6,8,-28,-5,35,-23,35,5,-28,0
1273,2014-07-31 08:30:00,32,-0.09,0,7.07,3,1,0,0,0,1,0,1,2014,31,3,1,9,-8,-8,5,-4,4,5,-5,-1,5,-2,3,5,-3,-1,6,1,4,12,-3,13,0,3,1
1274,2014-08-01 10:00:00,17,1.6,0,0.0,0,0,1,0,1,0,0,1,2014,31,4,1,10,-8,-8,4,-5,3,18,7,12,9,7,0,3,8,1,5,4,-4,22,8,22,-7,18,2
1275,2014-08-05 10:00:00,18,1.71,1,0.0,0,0,1,0,1,0,0,1,2014,32,1,1,9,-6,-6,5,-4,2,11,-10,-6,7,-12,-2,4,-11,1,3,-12,-1,15,-11,17,-7,-15,0
1276,2014-08-06 08:30:00,31,0.96,1,-3.35,0,0,1,0,1,0,0,1,2014,32,2,1,14,10,10,6,8,-2,9,1,-7,6,3,2,4,1,-2,4,3,2,14,1,18,7,6,1
1277,2014-08-07 08:30:00,32,1.43,1,-1.41,1,0,1,0,1,0,0,1,2014,32,3,1,26,-1,-1,20,10,11,10,7,-3,14,15,8,14,16,1,14,12,-4,42,16,28,-9,-3,1
1278,2014-08-14 08:30:00,32,-0.4,0,-1.41,1,1,0,0,1,0,0,1,2014,33,3,1,13,9,9,6,12,3,8,15,3,7,19,4,7,23,4,8,22,-1,29,23,16,-1,21,2
1279,2014-08-15 08:30:00,23,0.0,0,0.0,0,1,0,0,1,0,0,1,2014,33,4,1,15,-12,-12,7,-18,-6,16,-5,13,13,1,6,6,3,2,8,2,-1,28,3,15,9,-6,1
1280,2014-08-15 09:55:00,28,-2.08,0,-0.56,1,0,0,1,1,0,0,1,2014,33,4,1,6,0,0,8,-4,-4,9,4,8,4,1,-3,3,0,-1,3,0,0,13,0,18,-5,8,1
1281,2014-08-21 08:30:00,32,-0.32,0,-2.24,1,1,0,0,1,0,0,1,2014,34,3,1,11,5,5,4,5,0,2,5,0,2,5,0,3,4,-1,6,-1,-5,12,4,13,1,5,1
1282,2014-08-21 10:00:00,25,3.06,1,0.0,0,0,1,0,1,0,0,1,2014,34,3,1,13,-2,-3,16,9,11,11,3,-6,6,5,2,3,3,-2,4,4,1,19,2,13,5,15,2
1283,2014-08-25 10:00:00,21,-0.24,0,1.11,1,0,0,1,0,1,0,1,2014,35,0,1,7,6,6,2,7,1,4,3,-4,6,8,5,4,8,0,4,6,-2,10,8,13,1,5,1
1284,2014-08-26 08:30:00,8,-1.85,1,4.38,1,0,0,1,0,1,0,1,2014,35,1,1,15,8,8,9,-1,-9,5,4,5,6,8,4,4,6,-2,3,9,3,15,6,15,-4,10,1
1285,2014-08-26 10:00:00,4,1.3,0,-0.55,1,0,1,0,0,0,1,1,2014,35,1,1,3,0,0,6,-3,-3,3,-5,-2,3,-2,3,3,-1,1,5,2,3,9,-1,11,4,9,1
1286,2014-08-28 10:00:00,24,1.06,0,-0.91,0,0,1,0,0,0,1,1,2014,35,3,1,6,4,4,8,0,-4,4,-2,-2,4,-4,-2,4,-2,3,5,1,3,10,-2,19,-5,0,1
1287,2014-08-29 09:45:00,6,1.9,1,0.0,0,0,1,0,1,0,0,1,2014,35,4,1,5,2,2,3,-1,-3,3,1,1,5,5,4,2,4,-1,3,7,3,9,4,15,-6,9,1
1288,2014-09-02 10:00:00,17,3.03,1,0.0,0,0,1,0,1,0,0,1,2014,36,1,1,7,1,0,6,-4,-5,5,-8,-4,4,-6,2,5,-9,-3,7,-7,2,11,-10,9,1,2,1
1289,2014-09-04 08:15:00,0,-0.33,0,-0.33,0,0,0,1,1,0,0,1,2014,36,3,1,16,16,15,7,17,1,9,24,6,40,-11,-35,18,-4,7,26,9,14,46,-6,121,-117,-5,1
1290,2014-09-04 10:00:00,18,2.3,1,0.0,0,0,1,0,1,0,0,1,2014,36,3,1,11,-4,-3,7,-4,0,8,-11,-7,9,-3,8,5,-5,-2,4,-8,-3,14,-4,25,-10,-38,0
