,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
980,2012-10-04 08:30:00,32,0.22,0.13,1,0,0,1,0,0,1,2012,40,3,1,28,20,20,12,16,-4,15,19,3,18,4,-15,13,15,10,15,23,8,48,19,11,1
981,2012-10-12 08:30:00,23,0.12,0.12,0,1,0,1,0,0,1,2012,41,4,1,18,13,13,13,5,-9,5,8,3,9,5,-3,8,11,6,9,15,4,22,-3,4,0
982,2012-10-12 09:55:00,28,0.95,0.74,0,1,0,0,0,1,1,2012,41,4,1,7,3,3,6,3,0,10,-6,-9,6,-3,3,4,-3,0,11,-11,-8,21,-11,-27,-2
983,2012-10-16 08:30:00,7,-0.73,-0.73,0,0,1,1,0,0,1,2012,42,1,1,8,0,0,7,-5,-5,4,-6,-1,3,-7,-1,5,-3,4,4,-4,-1,49,42,4,0
984,2012-10-17 08:30:00,3,1.24,1.24,0,1,0,1,0,0,1,2012,42,2,1,10,-6,-6,10,-10,-4,7,-5,5,7,0,5,10,-3,-3,6,-5,-2,19,8,-11,-1
985,2012-10-18 08:30:00,32,-1.28,-1.26,0,0,1,1,0,0,1,2012,42,3,1,10,-8,-7,7,-7,1,4,-6,1,7,-6,0,4,-9,-3,3,-10,-1,19,7,-8,0
986,2012-10-18 10:00:00,25,0.68,0.68,0,1,0,1,0,0,1,2012,42,3,1,13,-4,-3,11,-7,-3,7,-10,-2,15,-20,-10,8,-22,-2,6,-20,2,20,7,-7,0
987,2012-10-19 10:00:00,14,0.02,-0.11,1,0,0,1,0,0,1,2012,42,4,1,9,-4,-4,6,-1,3,15,-16,-15,8,-18,-2,6,-16,2,7,-11,5,26,-16,-15,-1
988,2012-10-24 10:00:00,21,0.1,-0.45,0,1,0,0,0,1,1,2012,43,2,1,13,-7,-7,10,-13,-6,7,-16,-3,8,-16,0,5,-13,3,6,-15,-2,18,-1,-12,-1
989,2012-10-25 10:00:00,24,0.01,0.01,0,0,1,1,0,0,1,2012,43,3,1,6,0,0,7,0,0,6,-1,-1,7,2,3,8,-3,-4,2,-3,0,25,-5,-22,-2
990,2012-10-26 08:30:00,1,0.91,0.28,0,1,0,0,0,1,1,2012,43,4,1,12,-6,-6,19,4,10,15,12,8,10,11,-2,7,11,0,8,6,-5,21,8,24,2
991,2012-11-01 08:15:00,0,-0.84,0.15,0,1,0,1,0,0,1,2012,44,3,1,7,-3,-3,6,1,4,4,-2,-3,13,8,10,4,7,-1,9,15,8,19,11,11,1
992,2012-11-01 08:30:00,32,0.2,0.21,0,1,0,1,0,0,1,2012,44,3,1,13,10,10,4,9,-1,9,17,8,4,20,3,4,21,1,6,16,-5,15,1,15,1
993,2012-11-05 10:00:00,18,-0.71,-0.71,0,0,1,1,0,0,1,2012,45,0,1,13,10,9,6,5,-5,6,6,1,10,-1,-7,7,4,5,8,-3,-7,17,-6,9,0
994,2012-11-09 09:55:00,28,-0.09,0.12,0,1,0,1,0,0,1,2012,45,4,1,4,2,2,10,9,7,11,15,6,5,13,-2,11,5,-7,6,6,1,16,10,0,0
995,2012-11-15 10:00:00,25,-1.71,-1.71,0,0,1,1,0,0,1,2012,46,3,1,19,9,8,11,14,5,5,17,3,6,21,4,5,20,0,6,15,-5,32,16,10,1
996,2012-11-19 10:00:00,14,0.22,-0.11,0,1,0,0,0,1,1,2012,47,0,1,9,-1,-1,8,-7,-6,5,-5,2,17,9,14,5,8,-1,7,7,-1,21,9,24,2
997,2012-11-20 08:30:00,3,-0.67,-0.67,1,0,0,1,0,0,1,2012,47,1,1,7,-1,-1,6,-2,-1,3,-3,-1,5,1,4,7,-4,-5,4,-5,-1,35,6,-19,-1
998,2012-11-21 08:30:00,32,0.38,0.2,0,1,0,0,0,1,1,2012,47,2,1,6,-5,-5,4,-4,1,7,3,7,7,2,-1,11,8,6,5,9,1,19,7,12,1
999,2012-11-27 08:30:00,8,1.05,1.1,0,1,0,0,0,1,1,2012,48,1,1,9,-2,-2,9,-7,-5,7,-7,0,3,-4,2,6,-6,-2,6,-10,-4,18,-6,-13,-1
1000,2012-11-27 10:00:00,4,-0.21,-0.04,0,1,0,0,1,0,1,2012,48,1,1,20,-14,-14,5,-12,2,6,-13,-1,5,-15,-2,7,-18,-3,8,-14,4,23,-2,-10,-1
1001,2012-11-28 10:00:00,21,-0.83,-1.47,0,0,1,0,0,1,1,2012,48,2,1,16,-12,-12,9,-6,6,7,-2,4,5,-4,-2,14,7,11,7,6,-1,19,1,32,2
1002,2012-11-29 10:00:00,24,1.39,1.36,0,1,0,1,0,0,1,2012,48,3,1,12,-2,-2,17,-14,-12,18,-24,-10,8,-26,-2,7,-27,-2,4,-26,1,28,17,-23,-2
1003,2012-12-03 10:00:00,17,-1.35,-1.35,0,0,1,1,0,0,1,2012,49,0,1,10,2,2,7,0,-2,5,1,1,4,1,0,7,4,3,5,4,-1,19,-8,18,1
1004,2012-12-05 08:15:00,0,-1.37,-1.34,0,0,1,1,0,0,1,2012,49,2,1,7,-4,-4,8,2,7,7,0,-1,8,-2,-2,5,-2,0,6,-2,0,14,-4,9,0
1005,2012-12-05 10:00:00,18,0.26,0.26,0,1,0,1,0,0,1,2012,49,2,1,12,-5,-6,7,-3,2,5,-1,2,5,-1,0,5,0,1,4,0,0,18,8,-3,0
1006,2012-12-06 08:30:00,32,0.5,0.57,0,1,0,1,0,0,1,2012,49,3,1,13,-9,-9,16,-3,6,15,-11,-8,8,-15,-3,27,-37,-22,10,-39,-2,29,6,-58,-2
1007,2012-12-07 09:55:00,28,-1.68,-1.7,0,0,1,0,0,1,1,2012,49,4,1,7,4,5,10,8,4,6,11,3,6,8,-3,8,5,-3,7,9,4,25,-9,49,2
1008,2012-12-11 08:30:00,31,-1.17,-1.04,1,0,0,0,1,0,1,2012,50,1,1,3,0,1,8,-5,-5,3,-5,0,7,-2,3,5,2,4,7,3,1,12,1,6,0
1009,2012-12-14 08:30:00,7,-0.45,-0.45,0,0,1,1,0,0,1,2012,50,4,1,10,-7,-7,11,-12,-5,6,-12,0,4,-10,2,3,-11,-2,8,-5,6,14,2,6,0
1010,2012-12-19 08:30:00,3,-0.89,-0.89,1,0,0,1,0,0,1,2012,51,2,1,5,0,0,6,-3,-3,4,-3,0,4,-3,0,4,-5,-2,4,-7,-2,20,8,-11,-1
1011,2012-12-20 08:30:00,32,-0.87,-0.54,1,0,0,1,0,0,1,2012,51,3,1,12,10,10,7,11,1,16,22,11,13,34,12,7,33,0,5,32,-1,23,-4,18,1
1012,2012-12-21 08:30:00,8,1.25,1.22,0,1,0,0,1,0,1,2012,51,4,1,9,1,1,11,3,2,11,-3,-6,8,-1,2,5,-4,-3,8,-1,3,19,-5,-30,-2
1013,2012-12-27 08:30:00,32,0.55,0.62,0,1,0,1,0,0,1,2012,52,3,1,8,1,1,6,5,4,4,9,4,5,7,-2,4,11,4,5,10,-1,20,-6,-1,0
1014,2012-12-28 10:00:00,24,1.13,1.16,0,1,0,0,0,1,1,2012,52,4,1,3,2,2,9,-4,-5,4,-6,-2,8,-1,5,5,-3,-2,9,-11,-8,30,17,-8,0
1015,2013-01-02 10:00:00,17,0.32,0.32,0,1,0,1,0,0,1,2013,1,2,1,5,4,4,6,-1,-4,7,2,3,10,-7,-9,5,-8,-1,9,0,8,22,10,-59,-2
1016,2013-01-03 08:15:00,0,1.35,1.37,0,1,0,0,1,0,1,2013,1,3,1,16,-11,-11,7,-12,-2,8,-5,7,14,2,7,7,0,-2,6,5,5,21,18,-4,0
1017,2013-01-03 08:30:00,32,-1.38,-1.55,0,0,1,0,0,1,1,2013,1,3,1,14,7,7,7,5,-2,6,10,5,4,12,2,5,11,-1,4,14,3,24,2,5,0
1018,2013-01-04 10:00:00,18,0.79,0.79,0,1,0,1,0,0,1,2013,1,4,1,15,-12,-12,8,-12,-1,6,-15,-3,6,-17,-2,6,-15,2,3,-17,-2,31,21,-23,-2
1019,2013-01-10 08:30:00,32,-0.7,-0.25,0,0,1,0,1,0,1,2013,2,3,1,21,-12,-12,15,1,13,37,31,30,20,48,17,16,55,7,19,70,15,30,13,75,2
1020,2013-01-11 08:30:00,31,-1.68,-1.73,0,0,1,1,0,0,1,2013,2,4,1,29,25,25,8,22,-3,14,17,-5,7,17,0,9,22,5,7,17,-5,92,63,17,1
1021,2013-01-16 08:30:00,7,-0.45,-0.45,0,0,1,1,0,0,1,2013,3,2,1,8,6,6,13,-2,-8,7,1,3,6,0,-1,9,-3,-3,11,-3,0,49,-28,5,0
1022,2013-01-17 10:00:00,25,-0.17,-0.17,0,0,1,1,0,0,1,2013,3,3,1,14,9,9,7,9,0,6,10,1,8,10,0,6,4,-5,7,8,4,22,0,6,0
1023,2013-01-18 09:55:00,28,-0.73,-0.77,0,0,1,0,0,1,1,2013,3,4,1,8,5,6,11,-5,-10,9,-6,-1,8,-12,-6,6,-12,0,5,-13,-1,25,1,-28,-2
1024,2013-01-22 10:00:00,14,-1.27,-1.26,0,0,1,0,0,1,1,2013,4,1,1,8,-1,-1,11,-4,-2,7,-7,-3,11,-12,-5,10,-7,5,22,-26,-19,20,0,-18,-1
1025,2013-01-24 08:30:00,32,0.84,0.82,0,1,0,1,0,0,1,2013,4,3,1,21,-16,-16,10,-10,6,17,3,13,10,-2,-5,12,3,5,8,5,2,35,19,-10,-1
1026,2013-01-25 10:00:00,21,-0.93,0.96,0,0,1,0,1,0,1,2013,4,4,1,13,-5,-5,4,-6,-1,7,-11,-5,6,-12,-2,5,-15,-3,6,-16,-1,23,18,-16,-1
1027,2013-01-28 08:30:00,8,-0.08,-0.03,0,1,0,0,0,1,1,2013,5,0,1,6,-4,-4,9,-6,-2,7,-1,5,17,12,13,9,15,3,17,23,8,12,2,16,1
1028,2013-01-28 10:00:00,24,-1.27,-1.28,0,0,1,1,0,0,1,2013,5,0,1,14,-9,-9,18,-25,-16,12,-30,-5,8,-32,-2,15,-18,14,5,-19,0,26,4,-17,-1
1029,2013-01-29 10:00:00,4,-1.05,-0.68,0,0,1,0,1,0,1,2013,5,1,1,12,3,3,13,-6,-9,10,-4,2,6,-1,2,7,6,7,16,-4,-11,50,40,-4,0
1030,2013-01-30 08:15:00,0,-0.08,-0.6,0,1,0,0,0,1,1,2013,5,2,1,13,-5,-5,6,-2,2,6,0,2,11,1,1,15,6,5,11,7,1,16,-3,17,1
1031,2013-01-30 08:30:00,1,-1.77,-1.5,0,0,1,0,1,0,1,2013,5,2,1,11,1,1,15,6,5,11,7,1,11,13,5,9,6,-7,8,-1,-8,16,-5,11,1
1032,2013-01-31 08:30:00,32,-0.52,-0.4,0,0,1,1,0,0,1,2013,5,3,1,4,3,2,8,1,-2,6,3,2,10,-1,-4,6,2,3,14,14,12,13,-6,24,2
1033,2013-02-01 10:00:00,17,1.03,1.03,0,1,0,1,0,0,1,2013,5,4,1,25,12,12,16,21,9,12,28,7,13,38,10,21,49,11,10,44,-5,67,-54,99,2
1034,2013-02-05 10:00:00,18,-0.85,-0.85,1,0,0,1,0,0,1,2013,6,1,1,19,15,15,11,22,7,9,15,-7,16,3,-11,9,0,-3,9,-1,-1,47,5,50,2
1035,2013-02-07 08:30:00,32,-0.63,-0.81,0,0,1,1,0,0,1,2013,6,3,1,8,-3,-2,29,-24,-21,25,-34,-10,36,-56,-22,25,-64,-8,22,-83,-19,36,-19,-122,-2
1036,2013-02-08 08:30:00,31,1.18,1.13,0,1,0,1,0,0,1,2013,6,4,1,9,3,3,9,7,4,10,16,9,7,11,-5,5,14,3,7,11,-3,44,-38,28,2
1037,2013-02-14 08:30:00,32,0.31,0.26,0,1,0,1,0,0,1,2013,7,3,1,12,8,8,4,8,0,4,7,-1,7,3,-4,10,-1,-4,8,-2,-1,18,-1,13,1
1038,2013-02-15 09:55:00,28,0.42,0.5,0,1,0,1,0,0,1,2013,7,4,1,8,0,0,10,7,7,6,9,2,10,8,-1,7,11,3,9,11,0,18,-13,11,1
1039,2013-02-27 08:30:00,8,0.4,0.35,0,1,0,0,0,1,1,2013,9,2,1,10,1,1,12,3,2,9,8,4,8,16,8,7,10,-6,7,6,-4,37,-34,16,1
1040,2013-02-27 10:00:00,24,0.18,0.26,0,1,0,0,1,0,1,2013,9,2,1,12,-5,-5,10,-2,3,21,17,19,11,11,-7,13,23,12,22,16,-7,29,8,7,0
1041,2013-03-01 10:00:00,17,0.56,0.56,0,1,0,1,0,0,1,2013,9,4,1,21,-9,-9,15,3,12,13,-4,-7,16,-17,-13,9,-18,-1,13,-9,9,40,-15,-11,-1
1042,2013-03-05 10:00:00,18,0.29,0.29,0,1,0,1,0,0,1,2013,10,1,1,17,-12,-12,8,-17,-5,11,-20,-4,11,-29,-9,8,-25,4,5,-27,-2,27,4,-28,-2
1043,2013-03-06 08:15:00,0,-0.18,-0.09,0,1,0,0,1,0,1,2013,10,2,1,11,-7,-7,12,-14,-6,8,-7,7,5,-5,2,7,-8,-3,8,-11,-3,18,-3,-20,-1
1044,2013-03-15 08:30:00,7,-0.15,-0.15,1,0,0,1,0,0,1,2013,11,4,1,44,34,34,8,31,-3,9,35,4,8,28,-7,16,44,15,11,37,-7,45,4,1,0
1045,2013-03-15 09:55:00,28,-0.8,-0.36,0,0,1,0,1,0,1,2013,11,4,1,15,3,3,8,-1,-4,4,0,1,7,3,3,9,11,8,12,22,11,44,-37,1,0
1046,2013-03-19 08:30:00,3,-0.88,-1.46,1,0,0,0,0,1,1,2013,12,1,1,9,-8,-8,6,-6,2,9,-12,-5,3,-10,2,5,-7,3,5,-5,2,20,3,1,0
1047,2013-03-21 08:30:00,32,-0.17,-0.15,0,1,0,1,0,0,1,2013,12,3,1,7,2,3,11,10,8,9,6,-4,4,8,2,6,8,0,7,2,-6,16,6,-13,-1
1048,2013-03-26 08:30:00,8,-1.22,-1.15,0,0,1,0,1,0,1,2013,13,1,1,11,0,0,11,-5,-5,7,-7,-2,9,-7,0,7,-3,4,9,-1,2,28,-1,-4,0
1049,2013-03-27 10:00:00,24,-0.07,-0.1,1,0,0,0,0,1,1,2013,13,2,1,4,1,1,6,0,-1,18,-9,-9,6,-9,0,7,-7,2,9,-1,6,25,-9,10,1
1050,2013-03-28 08:30:00,32,-1.73,-1.74,0,0,1,0,0,1,1,2013,13,3,1,11,-5,-6,8,-1,4,5,0,0,6,-4,-4,4,-3,1,7,-10,-6,22,7,19,1
1051,2013-04-01 10:00:00,17,-1.21,-1.21,0,0,1,1,0,0,1,2013,14,0,1,14,13,13,18,26,13,7,28,2,8,29,1,4,26,-3,7,24,-2,18,0,30,2
1052,2013-04-03 08:15:00,0,-1.1,-0.61,0,0,1,0,1,0,1,2013,14,2,1,13,7,7,7,5,-2,8,5,0,6,9,4,6,10,1,8,11,1,33,12,19,1
1053,2013-04-03 10:00:00,18,-1.52,-1.52,0,0,1,1,0,0,1,2013,14,2,1,9,5,5,7,6,1,6,5,-1,8,5,0,6,2,-3,10,-8,-9,35,24,-9,0
1054,2013-04-04 08:30:00,32,-1.4,-1.31,0,0,1,1,0,0,1,2013,14,3,1,15,14,14,75,-56,-70,27,-55,1,23,-53,3,14,-58,-5,21,-45,13,35,20,36,2
1055,2013-04-11 08:30:00,32,0.82,0.81,0,1,0,1,0,0,1,2013,15,3,1,10,1,2,10,-4,-4,8,-7,-3,9,-10,-2,6,-8,2,5,-12,-4,24,-5,-22,-2
1056,2013-04-12 09:55:00,28,-0.57,0.92,0,0,1,0,1,0,1,2013,15,4,1,7,5,5,12,11,6,10,6,-5,6,10,4,9,2,-8,10,9,7,16,7,23,2
1057,2013-04-18 08:30:00,32,0.16,0.19,1,0,0,1,0,0,1,2013,16,3,1,9,1,1,12,7,6,15,18,11,11,18,0,5,17,-1,12,14,-3,27,-14,1,0
1058,2013-04-18 10:00:00,25,0.16,0.16,0,0,1,1,0,0,1,2013,16,3,1,15,-13,-13,15,-25,-12,11,-16,9,6,-19,-3,11,-11,8,10,-8,3,24,-10,20,1
1059,2013-04-22 10:00:00,14,-0.66,-0.61,0,0,1,0,0,1,1,2013,17,0,1,11,4,4,8,5,0,6,6,1,6,2,-4,6,-3,-5,9,0,3,21,8,-4,0
1060,2013-04-23 10:00:00,21,-0.16,-0.25,1,0,0,1,0,0,1,2013,17,1,1,8,-3,-3,5,-3,0,10,0,3,8,4,4,6,2,-2,8,4,2,34,26,-10,-1
1061,2013-04-24 08:30:00,8,-1.09,-1.12,0,0,1,0,0,1,1,2013,17,2,1,6,2,2,13,-10,-12,6,-7,3,7,-3,4,5,-2,1,7,-9,-7,23,-16,-3,0
1062,2013-04-25 08:30:00,32,0.88,0.88,0,1,0,1,0,0,1,2013,17,3,1,13,-11,-11,8,-15,-4,6,-11,5,4,-14,-3,6,-17,-3,4,-19,-2,26,20,-58,-2
1063,2013-04-26 08:30:00,1,0.18,1.78,0,0,1,0,1,0,1,2013,17,4,1,20,14,13,11,20,6,10,21,2,11,14,-7,6,17,3,7,17,0,36,4,17,1
1064,2013-04-29 10:00:00,24,0.08,-0.14,0,1,0,0,0,1,1,2013,18,0,1,7,2,2,3,1,-1,5,3,2,3,3,0,3,3,0,6,2,-1,11,-2,18,1
1065,2013-04-30 10:00:00,4,0.94,1.07,0,1,0,0,1,0,1,2013,18,1,1,20,10,10,10,16,6,9,22,6,8,18,-4,6,20,2,14,31,11,79,65,30,2
1066,2013-05-01 08:15:00,0,-0.94,-1.18,0,0,1,0,0,1,1,2013,18,2,1,11,10,9,10,16,5,6,18,2,8,11,-7,6,8,-3,5,6,-2,25,11,-10,-1
1067,2013-05-01 10:00:00,17,-0.04,-0.04,1,0,0,1,0,0,1,2013,18,2,1,17,7,7,13,-3,-10,17,-18,-15,7,-17,2,6,-16,1,5,-18,-2,19,-12,-14,-1
1068,2013-05-03 10:00:00,18,-0.79,-0.79,0,0,1,1,0,0,1,2013,18,4,1,19,10,10,25,27,17,11,30,3,17,22,-8,7,26,4,8,32,6,81,53,5,0
1069,2013-05-09 08:30:00,32,-0.12,-0.18,0,1,0,1,0,0,1,2013,19,3,1,9,0,0,8,-5,-6,10,0,5,7,-5,-5,8,-1,4,4,1,2,23,-8,-33,-2
1070,2013-05-15 08:30:00,23,0.65,0.65,0,0,1,1,0,0,1,2013,20,2,1,19,17,16,8,13,-4,10,5,-8,9,1,-4,8,8,7,10,4,-3,44,5,15,1
1071,2013-05-16 10:00:00,25,0.0,0.0,0,0,1,1,0,0,1,2013,20,3,1,26,17,18,6,16,-1,13,7,-9,10,3,-4,9,10,7,5,10,0,38,7,6,0
1072,2013-05-17 09:55:00,28,1.42,1.54,0,1,0,0,1,0,1,2013,20,4,1,29,13,13,10,10,-4,14,6,-4,9,10,4,7,7,-3,7,9,2,34,-15,13,1
1073,2013-05-22 10:00:00,14,0.88,0.95,1,0,0,1,0,0,1,2013,21,2,1,32,32,32,14,44,12,22,31,-13,12,30,-1,17,20,-10,20,2,-18,47,7,-67,-2
1074,2013-05-23 08:30:00,32,0.12,0.15,0,1,0,1,0,0,1,2013,21,3,1,17,-13,-13,12,-18,-5,27,2,20,13,1,-1,10,-7,-8,6,-8,-1,31,20,4,0
1075,2013-05-23 10:00:00,21,0.43,0.78,0,1,0,0,1,0,1,2013,21,3,1,17,1,0,18,9,8,9,4,-5,8,8,5,6,8,0,9,8,0,21,1,12,1
1076,2013-05-24 08:30:00,8,0.25,0.3,0,1,0,1,0,0,1,2013,21,4,1,22,-15,-15,8,-16,-1,10,-25,-9,12,-19,6,14,-6,12,6,-9,-4,57,-23,10,1
1077,2013-05-28 10:00:00,4,0.45,0.43,0,1,0,0,1,0,1,2013,22,1,1,11,-1,-1,17,-16,-15,15,-28,-12,14,-39,-11,11,-43,-4,5,-43,0,30,-16,-50,-2
1078,2013-05-30 10:00:00,24,0.18,0.23,0,0,1,1,0,0,1,2013,22,3,1,13,2,3,15,8,6,16,13,5,17,24,11,9,24,0,7,26,2,73,56,7,0
1079,2013-06-03 10:00:00,17,-0.74,-0.74,0,0,1,1,0,0,1,2013,23,0,1,47,38,38,17,46,7,11,55,9,11,59,4,8,62,3,14,70,8,53,-37,128,2
1080,2013-06-04 08:30:00,31,-0.44,0.03,0,1,0,0,1,0,1,2013,23,1,1,17,-10,-10,6,-10,0,9,-18,-8,8,-21,-3,5,-16,5,4,-16,0,30,1,-22,-2
1081,2013-06-05 08:15:00,0,-0.68,-0.42,0,0,1,1,0,0,1,2013,23,2,1,49,41,42,26,24,-17,8,28,4,18,39,10,15,29,-10,10,25,-4,53,0,3,0
1082,2013-06-05 10:00:00,18,0.05,0.05,1,0,0,1,0,0,1,2013,23,2,1,21,2,1,12,12,10,12,5,-7,8,7,3,11,4,-3,7,3,-1,27,-3,17,1
1083,2013-06-06 08:30:00,32,0.25,0.28,1,0,0,1,0,0,1,2013,23,3,1,24,-8,-8,40,25,33,12,23,-2,50,47,24,13,38,-9,11,38,0,33,-3,53,2
1084,2013-06-14 08:30:00,23,1.67,1.67,0,1,0,1,0,0,1,2013,24,4,1,12,-8,-9,9,-15,-7,8,-11,4,7,-8,3,9,-2,6,7,2,4,20,-5,4,0
1085,2013-06-14 09:55:00,28,-0.09,-0.44,0,0,1,0,1,0,1,2013,24,4,1,15,7,7,10,13,6,9,15,2,10,12,-3,10,16,4,8,14,-2,22,3,23,2
1086,2013-06-20 08:30:00,32,-0.87,-0.78,0,0,1,1,0,0,1,2013,25,3,1,23,19,20,15,11,-8,11,5,-6,10,3,-3,6,4,1,7,0,-4,27,-3,2,0
1087,2013-06-25 08:30:00,8,1.18,1.2,0,1,0,0,1,0,1,2013,26,1,1,20,-15,-15,22,-28,-13,8,-28,0,14,-33,-5,5,-29,4,4,-27,3,41,-12,-24,-2
1088,2013-06-27 08:30:00,32,0.14,0.2,1,0,0,1,0,0,1,2013,26,3,1,19,8,9,6,6,-2,8,-1,-7,5,-3,-2,13,7,10,10,3,-4,21,-10,18,1
1089,2013-06-27 10:00:00,24,1.66,1.11,0,1,0,0,0,1,1,2013,26,3,1,29,-12,-11,13,-14,-2,11,-15,-1,10,-23,-8,9,-19,4,7,-17,1,39,1,-23,-2
1090,2013-07-01 10:00:00,17,0.17,0.17,1,0,0,1,0,0,1,2013,27,0,1,17,-3,-3,14,-11,-8,6,-9,2,11,-3,6,5,-1,2,8,-7,-6,18,1,6,0
1091,2013-07-03 08:15:00,0,1.13,0.76,0,1,0,1,0,0,1,2013,27,2,1,17,-7,-7,20,12,19,13,13,0,18,0,-13,11,7,7,5,8,1,26,-8,6,0
1092,2013-07-03 10:00:00,18,-1.12,-1.12,0,0,1,1,0,0,1,2013,27,2,1,19,11,10,6,10,-1,9,16,6,6,14,-2,6,14,0,6,13,-1,31,10,41,2
1093,2013-07-11 08:30:00,32,-1.17,-1.11,0,0,1,1,0,0,1,2013,28,3,1,24,-5,-5,17,-14,-9,8,-21,-7,18,-30,-8,10,-37,-7,11,-35,2,32,-10,-20,-1
1094,2013-07-12 08:30:00,23,0.05,0.05,0,1,0,1,0,0,1,2013,28,4,1,13,-3,-4,8,2,5,9,5,3,8,0,-5,8,-8,-8,6,-10,-2,26,9,-17,-1
1095,2013-07-12 09:55:00,28,0.16,-0.16,0,0,1,0,1,0,1,2013,28,4,1,14,10,10,10,7,-3,4,9,2,7,4,-5,9,9,5,15,20,11,42,-6,28,2
1096,2013-07-16 08:30:00,7,0.73,0.73,1,0,0,1,0,0,1,2013,29,1,1,23,-10,-10,12,-13,-4,21,3,16,21,14,12,9,10,-5,7,11,1,33,-4,4,0
1097,2013-07-17 08:30:00,3,-1.2,-1.21,0,0,1,1,0,0,1,2013,29,2,1,45,24,22,16,32,8,16,33,1,18,32,-1,24,19,-13,6,19,0,53,-11,3,0
1098,2013-07-18 08:30:00,32,1.18,1.31,0,1,0,1,0,0,1,2013,29,3,1,12,-4,-3,13,1,5,22,-12,-13,11,-13,-1,8,-11,2,8,-11,0,35,-15,-1,0
1099,2013-07-18 10:00:00,25,-0.3,-0.3,0,1,0,1,0,0,1,2013,29,3,1,16,-7,-7,11,-6,1,8,-8,-2,8,-2,6,8,-8,-6,5,-5,3,20,13,-4,0
1100,2013-07-22 10:00:00,14,-1.17,-1.17,0,0,1,0,0,1,1,2013,30,0,1,18,13,13,12,9,-4,7,8,-1,9,2,-6,4,3,1,4,3,0,48,29,-1,0
1101,2013-07-24 10:00:00,21,0.41,-0.44,0,1,0,0,0,1,1,2013,30,2,1,25,-22,-22,11,-11,11,12,-6,5,9,-4,2,8,-5,-1,23,15,20,27,8,5,0
1102,2013-07-29 10:00:00,24,-0.22,0.19,0,1,0,0,0,1,1,2013,31,0,1,5,-2,-2,7,3,6,5,2,-1,10,-5,-7,6,1,6,7,6,5,23,-15,6,0
1103,2013-07-30 10:00:00,4,-0.4,-0.28,0,0,1,0,1,0,1,2013,31,1,1,9,5,5,17,-11,-17,6,-12,-1,10,-19,-6,16,-24,-5,11,-25,-1,29,-25,-21,-2
1104,2013-07-31 08:15:00,0,0.96,0.9,0,1,0,0,1,0,1,2013,31,2,1,32,-26,-25,6,-27,-2,10,-21,6,40,-41,-20,17,-51,-10,12,-44,7,32,21,-53,-2
1105,2013-07-31 08:30:00,1,1.14,-0.27,0,1,0,0,0,1,1,2013,31,2,1,40,-20,-20,17,-30,-10,12,-23,7,10,-27,-4,6,-26,1,6,-31,-5,62,-5,-30,-2
1106,2013-08-01 08:30:00,32,1.25,1.16,0,1,0,1,0,0,1,2013,31,3,1,44,-25,-25,16,-20,5,24,-11,9,44,7,18,11,2,-5,12,5,3,52,1,20,1
1107,2013-08-01 10:00:00,17,1.53,1.53,0,1,0,1,0,0,1,2013,31,3,1,35,-21,-21,17,-15,6,10,-22,-7,6,-21,1,16,-26,-5,11,-30,-4,51,20,-15,-1
1108,2013-08-05 10:00:00,18,1.68,1.68,0,1,0,1,0,0,1,2013,32,0,1,18,-13,-13,7,-10,3,7,-11,-1,5,-11,0,4,-11,0,5,-8,3,28,0,1,0
1109,2013-08-06 08:30:00,31,1.39,1.33,0,1,0,0,1,0,1,2013,32,1,1,12,-5,-6,13,6,11,11,11,5,15,6,-5,7,11,5,5,8,-3,21,18,7,0
1110,2013-08-08 08:30:00,32,0.06,-0.01,1,0,0,1,0,0,1,2013,32,3,1,10,6,6,6,8,2,4,10,2,4,10,0,4,12,2,6,7,-5,14,-5,18,1
1111,2013-08-14 08:30:00,23,-0.56,-0.56,0,0,1,1,0,0,1,2013,33,2,1,12,12,12,7,14,2,5,15,1,7,14,-1,4,12,-2,5,13,1,15,-5,17,1
1112,2013-08-15 10:00:00,25,-0.42,-0.42,0,0,1,1,0,0,1,2013,33,3,1,28,-10,-10,10,-18,-8,12,-13,5,10,-6,6,10,0,6,12,11,11,35,-6,30,2
1113,2013-08-16 08:30:00,3,0.24,0.06,1,0,0,1,0,0,1,2013,33,4,1,15,15,15,10,15,0,16,27,12,9,28,1,5,29,2,4,27,-2,15,-6,26,2
1114,2013-08-16 09:55:00,28,-0.67,-0.95,0,0,1,0,1,0,1,2013,33,4,1,18,1,1,12,-5,-6,6,-9,-4,5,-7,2,8,-11,-4,15,-23,-12,21,-1,-33,-2
