,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_180_after,direction_agg_0_180_after
948,2012-07-31 10:00:00,4,0.94,1,1.06,0,0,1,0,0,1,0,1,2012,31,1,1,16,-9,11,-14,13,-4,9,0,7,3,8,4,27,3,43,11,34,-3,14,1
949,2012-08-01 08:15:00,0,0.88,1,-0.46,0,0,1,0,1,0,0,1,2012,31,2,1,7,-2,11,-4,11,6,11,1,6,-2,8,-1,19,-2,31,15,23,-12,1,1
950,2012-08-01 10:00:00,17,-0.29,0,0.0,0,0,0,1,1,0,0,1,2012,31,2,1,14,12,12,2,11,-6,12,-15,7,-11,2,-10,32,-12,32,-9,17,0,-18,0
951,2012-08-02 08:30:00,32,-0.51,1,2.98,0,0,1,0,1,0,0,1,2012,31,3,1,41,32,74,-20,51,-62,36,-83,52,-133,33,-124,191,-134,215,-156,113,73,-194,0
952,2012-08-03 10:00:00,18,0.41,0,0.0,0,0,1,0,1,0,0,1,2012,31,4,1,11,4,17,-8,8,-6,7,-4,20,12,8,16,29,13,37,3,87,71,57,2
953,2012-08-15 08:30:00,7,-2.24,0,0.0,0,0,0,1,1,0,0,1,2012,33,2,1,17,10,13,7,13,-1,10,3,11,7,6,8,23,7,23,7,24,-6,7,1
954,2012-08-16 10:00:00,25,-0.3,0,0.0,0,0,0,1,1,0,0,1,2012,33,3,1,9,-5,8,2,6,3,6,9,12,14,9,20,30,14,47,37,21,10,28,2
955,2012-08-17 09:55:00,28,0.63,0,0.21,0,0,1,0,1,0,0,1,2012,33,4,1,8,7,22,-7,8,-9,16,-19,14,-16,7,-20,33,-15,41,-26,43,-32,1,1
956,2012-08-22 09:20:00,14,-0.44,0,0.0,0,0,0,1,1,0,0,1,2012,34,2,1,7,3,9,7,11,4,8,10,9,16,18,32,34,15,48,34,28,-15,34,2
957,2012-08-23 08:30:00,32,0.41,0,2.24,0,0,0,1,1,0,0,1,2012,34,3,1,18,-3,13,-9,6,-8,8,-5,5,-7,5,-9,26,-7,30,-10,28,6,24,2
958,2012-08-23 10:00:00,21,0.51,0,1.14,1,0,1,0,0,1,0,1,2012,34,3,1,7,-1,4,0,8,-1,7,-4,10,2,24,20,33,2,51,40,17,-5,35,2
959,2012-08-24 08:30:00,8,-1.2,0,-7.25,1,0,0,1,0,0,1,1,2012,34,4,1,9,5,12,0,12,-9,20,-27,12,-18,8,-17,39,-18,39,-12,22,8,38,2
960,2012-08-28 10:00:00,4,-1.55,1,-0.69,1,0,0,1,0,0,1,1,2012,35,1,1,13,12,11,5,14,15,8,14,7,16,5,13,21,16,21,16,29,6,19,2
961,2012-08-29 08:30:00,26,0.26,0,-0.37,0,1,0,0,1,0,0,1,2012,35,2,1,9,-2,22,16,9,9,10,11,8,9,10,7,27,9,27,1,15,7,-13,1
962,2012-08-29 10:00:00,24,0.32,0,0.54,0,0,1,0,1,0,0,1,2012,35,2,1,7,-1,5,3,5,6,15,-5,7,-4,8,0,18,-5,18,-2,36,-21,-1,1
963,2012-08-30 08:30:00,32,0.3,0,2.24,0,1,0,0,1,0,0,1,2012,35,3,1,7,-4,10,5,7,7,5,4,8,-2,4,-3,14,-3,20,0,17,2,-46,0
964,2012-09-04 10:00:00,17,-0.27,0,0.0,0,0,0,1,1,0,0,1,2012,36,1,1,20,18,16,4,8,8,13,3,10,0,5,-2,27,0,32,1,31,12,-10,1
965,2012-09-06 08:15:00,0,1.16,1,1.12,0,0,1,0,0,1,0,1,2012,36,3,1,15,-7,15,-4,17,-16,26,-20,28,-39,19,-36,54,-39,66,-40,38,28,-4,1
966,2012-09-06 08:30:00,32,-0.5,0,3.35,0,1,0,0,1,0,0,1,2012,36,3,1,26,-4,28,-23,19,-20,29,-36,10,-39,14,-33,66,-39,71,-45,38,6,7,1
967,2012-09-06 10:00:00,18,1.22,0,0.0,0,0,1,0,1,0,0,1,2012,36,3,1,15,10,10,10,6,10,13,3,12,10,8,15,16,10,66,55,46,-14,53,2
968,2012-09-11 08:30:00,31,0.63,0,1.51,1,0,1,0,0,1,0,1,2012,37,1,1,8,-6,5,-3,9,6,8,5,18,20,14,27,36,20,60,39,22,5,81,2
969,2012-09-14 09:55:00,28,2.59,1,0.64,0,0,1,0,0,1,0,1,2012,37,4,1,19,14,26,32,9,28,8,30,11,27,10,20,36,26,37,3,60,40,-3,1
970,2012-09-19 08:30:00,3,0.34,0,0.0,0,1,0,0,1,0,0,1,2012,38,2,1,9,-5,6,-2,12,3,11,14,9,14,8,19,28,14,38,23,25,-11,67,2
971,2012-09-19 10:00:00,14,2.29,1,0.0,0,0,1,0,1,0,0,1,2012,38,2,1,25,23,10,22,13,33,8,29,9,27,9,31,35,26,38,31,36,-4,47,2
972,2012-09-20 08:30:00,32,1.32,0,5.48,0,0,0,1,1,0,0,1,2012,38,3,1,9,4,10,-5,11,-14,9,-12,7,-11,5,-9,25,-11,32,-11,19,8,-11,1
973,2012-09-20 10:00:00,25,0.31,0,0.0,0,0,1,0,1,0,0,1,2012,38,3,1,12,9,7,13,13,20,10,12,5,9,6,12,24,10,34,32,25,-20,16,1
974,2012-09-25 10:00:00,4,1.85,1,1.24,0,0,1,0,0,1,0,1,2012,39,1,1,13,11,16,16,7,16,12,13,6,15,9,12,25,16,26,23,22,-19,4,1
975,2012-09-26 10:00:00,21,-0.49,0,0.32,0,0,0,1,1,0,0,1,2012,39,2,1,14,13,8,10,7,8,5,10,19,-5,6,-7,24,-5,27,-3,19,-10,12,1
976,2012-09-27 10:00:00,24,-0.54,1,0.37,0,0,0,1,0,1,0,1,2012,39,3,1,11,-4,11,-11,10,-8,8,-13,5,-13,8,-18,22,-13,30,-21,16,1,18,2
977,2012-10-01 10:00:00,17,1.14,0,0.0,0,0,1,0,1,0,0,1,2012,40,0,1,25,19,12,25,12,15,6,17,18,3,6,3,31,2,42,-4,34,-15,-21,0
978,2012-10-03 08:15:00,0,0.31,0,-1.62,1,0,1,0,0,0,1,1,2012,40,2,1,17,8,11,10,6,10,9,4,10,1,15,-12,28,0,28,-7,21,-3,5,1
979,2012-10-03 10:00:00,18,1.5,1,0.0,0,0,1,0,1,0,0,1,2012,40,2,1,18,-4,11,-1,18,15,7,21,10,17,6,14,35,17,35,-1,18,-2,9,1
980,2012-10-04 08:30:00,32,-0.33,0,7.3,0,1,0,0,1,0,0,1,2012,40,3,1,28,20,12,16,15,19,18,4,13,15,15,23,32,15,35,19,48,19,33,2
981,2012-10-12 08:30:00,23,0.65,0,0.0,0,0,1,0,1,0,0,1,2012,41,4,1,18,13,13,5,5,8,9,5,8,11,9,15,21,11,21,8,22,-3,-20,0
982,2012-10-12 09:55:00,28,1.55,1,-1.03,1,0,1,0,0,0,1,1,2012,41,4,1,7,3,6,3,10,-6,6,-3,4,-3,11,-11,22,-3,27,-16,21,-11,-29,0
983,2012-10-16 08:30:00,7,-1.83,0,0.0,0,0,0,1,1,0,0,1,2012,42,1,1,8,0,7,-5,4,-6,3,-7,5,-3,4,-4,16,-3,18,-7,49,42,-24,0
984,2012-10-17 08:30:00,3,2.86,1,0.0,0,0,1,0,1,0,0,1,2012,42,2,1,10,-6,10,-10,7,-5,7,0,10,-3,6,-5,17,-3,21,-12,19,8,-12,1
985,2012-10-18 08:30:00,32,1.2,1,3.59,0,0,0,1,1,0,0,1,2012,42,3,1,10,-8,7,-7,4,-6,7,-6,4,-9,3,-10,15,-8,19,-10,19,7,-12,1
986,2012-10-18 10:00:00,25,0.51,1,0.0,0,0,1,0,1,0,0,1,2012,42,3,1,13,-4,11,-7,7,-10,15,-20,8,-22,6,-20,32,-21,32,-15,20,7,4,1
987,2012-10-19 10:00:00,14,0.11,0,0.01,0,1,0,0,1,0,0,1,2012,42,4,1,9,-4,6,-1,15,-16,8,-18,6,-16,7,-11,26,-16,26,-14,26,-16,-17,1
988,2012-10-24 10:00:00,21,0.18,0,-0.89,0,0,1,0,0,0,1,1,2012,43,2,1,13,-7,10,-13,7,-16,8,-16,5,-13,6,-15,23,-13,23,-8,18,-1,-19,0
989,2012-10-25 10:00:00,24,-0.52,0,0.28,0,0,0,1,1,0,0,1,2012,43,3,1,6,0,7,0,6,-1,7,2,8,-3,2,-3,12,-3,27,-13,25,-5,-12,1
990,2012-10-26 08:30:00,1,0.44,0,-0.55,0,0,1,0,0,0,1,1,2012,43,4,1,12,-6,19,4,15,12,10,11,7,11,8,6,31,11,39,19,21,8,31,2
991,2012-11-01 08:15:00,0,0.59,0,-5.65,2,0,1,0,1,0,0,1,2012,44,3,1,7,-3,6,1,4,-2,13,8,4,7,9,15,20,7,26,11,19,11,1,1
992,2012-11-01 08:30:00,32,-0.42,0,3.59,0,0,1,0,1,0,0,1,2012,44,3,1,13,10,4,9,9,17,4,20,4,21,6,16,25,21,25,12,15,1,-15,1
993,2012-11-05 10:00:00,18,-0.36,0,0.0,0,0,0,1,1,0,0,1,2012,45,0,1,13,10,6,5,6,6,10,-1,7,4,8,-3,17,3,18,4,17,-6,-1,1
994,2012-11-09 09:55:00,28,0.6,1,-0.48,1,0,1,0,1,0,0,1,2012,45,4,1,4,2,10,9,11,15,5,13,11,5,6,6,17,5,18,0,16,10,14,1
995,2012-11-15 10:00:00,25,-1.39,1,0.0,0,0,0,1,1,0,0,1,2012,46,3,1,19,9,11,14,5,17,6,21,5,20,6,15,28,19,28,14,32,16,0,1
996,2012-11-19 10:00:00,14,0.16,0,-0.06,2,0,1,0,0,0,1,1,2012,47,0,1,9,-1,8,-7,5,-5,17,9,5,8,7,7,20,8,42,29,21,9,16,1
997,2012-11-20 08:30:00,3,-0.04,0,0.0,0,1,0,0,1,0,0,1,2012,47,1,1,7,-1,6,-2,3,-3,5,1,7,-4,4,-5,13,-4,26,-17,35,6,-1,1
998,2012-11-21 08:30:00,32,-0.39,0,5.54,3,0,1,0,0,0,1,1,2012,47,2,1,6,-5,4,-4,7,3,7,2,11,8,5,9,20,8,30,16,19,7,13,1
999,2012-11-27 08:30:00,8,1.85,1,-0.48,0,0,1,0,0,0,1,1,2012,48,1,1,9,-2,9,-7,7,-7,3,-4,6,-6,6,-10,15,-6,29,-21,18,-6,-26,0
1000,2012-11-27 10:00:00,4,0.12,0,1.46,0,0,1,0,0,1,0,1,2012,48,1,1,20,-14,5,-12,6,-13,5,-15,7,-18,8,-14,24,-18,29,-11,23,-2,-1,1
1001,2012-11-28 10:00:00,21,-1.14,0,-2.42,1,0,0,1,0,0,1,1,2012,48,2,1,16,-12,9,-6,7,-2,5,-4,14,7,7,6,25,7,42,21,19,1,46,2
1002,2012-11-29 10:00:00,24,1.42,1,0.38,0,0,1,0,1,0,0,1,2012,48,3,1,12,-2,17,-14,18,-24,8,-26,7,-27,4,-26,37,-27,46,-28,28,17,-33,0
1003,2012-12-03 10:00:00,17,-1.33,1,0.0,0,0,0,1,1,0,0,1,2012,49,0,1,10,2,7,0,5,1,4,1,7,4,5,4,11,5,33,19,19,-8,14,1
1004,2012-12-05 08:15:00,0,-0.45,0,-0.12,0,0,0,1,1,0,0,1,2012,49,2,1,7,-4,8,2,7,0,8,-2,5,-2,6,-2,12,-2,12,-1,14,-4,0,1
1005,2012-12-05 10:00:00,18,0.94,0,0.0,0,0,1,0,1,0,0,1,2012,49,2,1,12,-5,7,-3,5,-1,5,-1,5,0,4,0,12,-1,13,-8,18,8,10,1
1006,2012-12-06 08:30:00,32,-1.53,0,0.72,0,0,1,0,1,0,0,1,2012,49,3,1,13,-9,16,-3,15,-11,8,-15,27,-37,10,-39,54,-37,57,-43,29,6,-104,0
1007,2012-12-07 09:55:00,28,-2.84,1,-3.03,1,0,0,1,0,0,1,1,2012,49,4,1,7,4,10,8,6,11,6,8,8,5,7,9,16,6,45,40,25,-9,46,2
1008,2012-12-11 08:30:00,31,0.24,0,1.74,1,1,0,0,0,1,0,1,2012,50,1,1,3,0,8,-5,3,-5,7,-2,5,2,7,3,15,3,15,0,12,1,5,1
1009,2012-12-14 08:30:00,7,-1.12,0,0.0,0,0,0,1,1,0,0,1,2012,50,4,1,10,-7,11,-12,6,-12,4,-10,3,-11,8,-5,21,-11,33,10,14,2,53,2
1010,2012-12-19 08:30:00,3,0.55,0,0.0,0,1,0,0,1,0,0,1,2012,51,2,1,5,0,6,-3,4,-3,4,-3,4,-5,4,-7,10,-5,16,-11,20,8,-42,0
1011,2012-12-20 08:30:00,32,0.29,0,0.42,1,1,0,0,1,0,0,1,2012,51,3,1,12,10,7,11,16,22,13,34,7,33,5,32,41,33,42,17,23,-4,-38,0
1012,2012-12-21 08:30:00,8,1.07,1,0.68,0,0,1,0,0,1,0,1,2012,51,4,1,9,1,11,3,11,-3,8,-1,5,-4,8,-1,18,-4,35,-20,19,-5,-33,0
1013,2012-12-27 08:30:00,32,-1.35,1,0.48,1,0,1,0,1,0,0,1,2012,52,3,1,8,1,6,5,4,9,5,7,4,11,5,10,12,11,12,3,20,-6,-46,0
1014,2012-12-28 10:00:00,24,0.7,0,-0.74,0,0,1,0,0,0,1,1,2012,52,4,1,3,2,9,-4,4,-6,8,-1,5,-3,9,-11,15,-3,19,-4,30,17,-8,1
1015,2013-01-02 10:00:00,17,0.37,0,0.0,0,0,1,0,1,0,0,1,2013,1,2,1,5,4,6,-1,7,2,10,-7,5,-8,9,0,15,-8,22,-11,22,10,-82,0
1016,2013-01-03 08:15:00,0,3.05,1,3.8,1,0,1,0,0,1,0,1,2013,1,3,1,16,-11,7,-12,8,-5,14,2,7,0,6,5,24,0,28,11,21,18,4,1
1017,2013-01-03 08:30:00,32,1.38,1,5.79,3,0,0,1,0,0,1,1,2013,1,3,1,14,7,7,5,6,10,4,12,5,11,4,14,15,11,19,9,24,2,18,2
1018,2013-01-04 10:00:00,18,2.2,1,0.0,0,0,1,0,1,0,0,1,2013,1,4,1,15,-12,8,-12,6,-15,6,-17,6,-15,3,-17,22,-15,30,-21,31,21,-14,1
1019,2013-01-10 08:30:00,32,0.63,0,-9.13,3,0,0,1,0,1,0,1,2013,2,3,1,21,-12,15,1,37,31,20,48,16,55,19,70,91,55,106,78,30,13,100,2
1020,2013-01-11 08:30:00,31,-3.94,1,0.15,0,0,0,1,1,0,0,1,2013,2,4,1,29,25,8,22,14,17,7,17,9,22,7,17,29,22,42,32,92,63,27,2
1021,2013-01-16 08:30:00,7,-1.12,0,0.0,0,0,0,1,1,0,0,1,2013,3,2,1,8,6,13,-2,7,1,6,0,9,-3,11,-3,19,-3,35,7,49,-28,36,2
1022,2013-01-17 10:00:00,25,-1.56,1,0.0,0,0,0,1,1,0,0,1,2013,3,3,1,14,9,7,9,6,10,8,10,6,4,7,8,18,4,19,10,22,0,17,1
1023,2013-01-18 09:55:00,28,-0.71,1,-1.41,1,0,0,1,0,0,1,1,2013,3,4,1,8,5,11,-5,9,-6,8,-12,6,-12,5,-13,20,-11,27,-14,25,1,-2,1
1024,2013-01-22 10:00:00,14,-1.24,1,-3.3,1,0,0,1,0,0,1,1,2013,4,1,1,8,-1,11,-4,7,-7,11,-12,10,-7,22,-26,31,-7,38,-24,20,0,-9,1
1025,2013-01-24 08:30:00,32,-1.42,1,0.0,1,0,1,0,1,0,0,1,2013,4,3,1,21,-16,10,-10,17,3,10,-2,12,3,8,5,29,3,35,3,35,19,28,2
1026,2013-01-25 10:00:00,21,-1.68,0,1.94,1,0,0,1,0,1,0,1,2013,4,4,1,13,-5,4,-6,7,-11,6,-12,5,-15,6,-16,18,-15,24,4,23,18,-15,1
1027,2013-01-28 08:30:00,8,0.29,0,-0.68,0,0,1,0,0,0,1,1,2013,5,0,1,6,-4,9,-6,7,-1,17,12,9,15,17,23,43,15,47,29,12,2,8,1
1028,2013-01-28 10:00:00,24,-1.73,1,-0.67,0,0,0,1,1,0,0,1,2013,5,0,1,14,-9,18,-25,12,-30,8,-32,15,-18,5,-19,36,-19,36,-11,26,4,-9,1
1029,2013-01-29 10:00:00,4,-1.21,1,2.99,1,0,0,1,0,1,0,1,2013,5,1,1,12,3,13,-6,10,-4,6,-1,7,6,16,-4,21,7,21,3,50,40,-3,1
1030,2013-01-30 08:15:00,0,0.77,0,-1.87,1,0,1,0,0,0,1,1,2013,5,2,1,13,-5,6,-2,6,0,11,1,15,6,11,7,20,6,25,8,16,-3,36,2
1031,2013-01-30 08:30:00,1,-5.54,1,3.24,1,0,0,1,0,1,0,1,2013,5,2,1,11,1,15,6,11,7,11,13,9,6,8,-1,22,7,22,2,16,-5,31,2
1032,2013-01-31 08:30:00,32,0.27,0,0.45,1,0,0,1,1,0,0,1,2013,5,3,1,4,3,8,1,6,3,10,-1,6,2,14,14,20,1,25,15,13,-6,24,2
1033,2013-02-01 10:00:00,17,1.68,1,0.0,0,0,1,0,1,0,0,1,2013,5,4,1,25,12,16,21,12,28,13,38,21,49,10,44,68,49,110,84,67,-54,73,2
1034,2013-02-05 10:00:00,18,-0.94,0,0.0,0,1,0,0,1,0,0,1,2013,6,1,1,19,15,11,22,9,15,16,3,9,0,9,-1,29,0,29,2,47,5,52,2
1035,2013-02-07 08:30:00,32,0.21,0,5.48,0,0,0,1,1,0,0,1,2013,6,3,1,8,-3,29,-24,25,-34,36,-56,25,-64,22,-83,87,-63,119,-105,36,-19,-146,0
1036,2013-02-08 08:30:00,31,1.68,1,0.15,0,0,1,0,1,0,0,1,2013,6,4,1,9,3,9,7,10,16,7,11,5,14,7,11,17,14,30,22,44,-38,13,1
1037,2013-02-14 08:30:00,32,-0.94,1,1.63,0,0,1,0,1,0,0,1,2013,7,3,1,12,8,4,8,4,7,7,3,10,-1,8,-2,17,-1,19,-6,18,-1,0,1
1038,2013-02-15 09:55:00,28,0.26,0,1.11,0,0,1,0,1,0,0,1,2013,7,4,1,8,0,10,7,6,9,10,8,7,11,9,11,19,11,32,12,18,-13,8,1
1039,2013-02-27 08:30:00,8,1.03,1,-0.64,0,0,1,0,0,0,1,1,2013,9,2,1,10,1,12,3,9,8,8,16,7,10,7,6,24,10,25,12,37,-34,27,2
1040,2013-02-27 10:00:00,24,0.77,0,15.18,3,0,1,0,0,1,0,1,2013,9,2,1,12,-5,10,-2,21,17,11,11,13,23,22,16,43,23,43,11,29,8,2,1
1041,2013-03-01 10:00:00,17,0.91,0,0.0,0,0,1,0,1,0,0,1,2013,9,4,1,21,-9,15,3,13,-4,16,-17,9,-18,13,-9,30,-18,30,-13,40,-15,25,2
1042,2013-03-05 10:00:00,18,0.94,0,0.0,0,0,1,0,1,0,0,1,2013,10,1,1,17,-12,8,-17,11,-20,11,-29,8,-25,5,-27,33,-25,34,-20,27,4,-18,0
1043,2013-03-06 08:15:00,0,0.77,0,1.05,1,0,1,0,0,1,0,1,2013,10,2,1,11,-7,12,-14,8,-7,5,-5,7,-8,8,-11,19,-8,19,-8,18,-3,-36,0
1044,2013-03-15 08:30:00,7,0.11,0,0.0,0,1,0,0,1,0,0,1,2013,11,4,1,44,34,8,31,9,35,8,28,16,44,11,37,52,44,52,29,45,4,7,1
1045,2013-03-15 09:55:00,28,-1.23,1,1.49,0,0,0,1,0,1,0,1,2013,11,4,1,15,3,8,-1,4,0,7,3,9,11,12,22,28,11,31,11,44,-37,3,1
1046,2013-03-19 08:30:00,3,0.57,0,-0.03,2,1,0,0,0,0,1,1,2013,12,1,1,9,-8,6,-6,9,-12,3,-10,5,-7,5,-5,14,-7,15,-9,20,3,-21,0
1047,2013-03-21 08:30:00,32,-0.6,0,1.75,0,0,1,0,1,0,0,1,2013,12,3,1,7,2,11,10,9,6,4,8,6,8,7,2,19,9,34,-9,16,6,2,1
1048,2013-03-26 08:30:00,8,-1.94,0,1.12,0,0,0,1,0,1,0,1,2013,13,1,1,11,0,11,-5,7,-7,9,-7,7,-3,9,-1,16,-3,26,0,28,-1,2,1
1049,2013-03-27 10:00:00,24,-0.03,0,-6.14,1,1,0,0,0,0,1,1,2013,13,2,1,4,1,6,0,18,-9,6,-9,7,-7,9,-1,18,-7,20,2,25,-9,7,1
1050,2013-03-28 08:30:00,32,1.58,1,4.39,1,0,0,1,0,0,1,1,2013,13,3,1,11,-5,8,-1,5,0,6,-4,4,-3,7,-10,15,-5,20,5,22,7,27,2
1051,2013-04-01 10:00:00,17,-1.79,1,0.0,0,0,0,1,1,0,0,1,2013,14,0,1,14,13,18,26,7,28,8,29,4,26,7,24,36,26,36,28,18,0,34,2
1052,2013-04-03 08:15:00,0,-1.36,1,1.64,1,0,0,1,0,1,0,1,2013,14,2,1,13,7,7,5,8,5,6,9,6,10,8,11,15,10,19,-4,33,12,16,1
1053,2013-04-03 10:00:00,18,-1.63,1,0.0,0,0,0,1,1,0,0,1,2013,14,2,1,9,5,7,6,6,5,8,5,6,2,10,-8,20,1,28,-4,35,24,-9,1
1054,2013-04-04 08:30:00,32,2.33,1,-1.3,1,0,0,1,1,0,0,1,2013,14,3,1,15,14,75,-56,27,-55,23,-53,14,-58,21,-45,90,-58,90,-30,35,20,42,2
1055,2013-04-11 08:30:00,32,-0.74,1,1.65,0,0,1,0,1,0,0,1,2013,15,3,1,10,1,10,-4,8,-7,9,-10,6,-8,5,-12,18,-7,36,-26,24,-5,4,1
1056,2013-04-12 09:55:00,28,-1.48,1,4.95,2,0,0,1,0,1,0,1,2013,15,4,1,7,5,12,11,10,6,6,10,9,2,10,9,15,2,17,9,16,7,17,1
1057,2013-04-18 08:30:00,32,0.14,0,1.1,0,1,0,0,1,0,0,1,2013,16,3,1,9,1,12,7,15,18,11,18,5,17,12,14,31,17,31,9,27,-14,25,2
1058,2013-04-18 10:00:00,25,-0.13,0,0.0,0,0,0,1,1,0,0,1,2013,16,3,1,15,-13,15,-25,11,-16,6,-19,11,-11,10,-8,30,-11,61,32,24,-10,26,2
1059,2013-04-22 10:00:00,14,-0.88,0,-1.03,1,0,0,1,0,0,1,1,2013,17,0,1,11,4,8,5,6,6,6,2,6,-3,9,0,17,-3,19,2,21,8,18,2
1060,2013-04-23 10:00:00,21,0.03,0,15.85,0,1,0,0,1,0,0,1,2013,17,1,1,8,-3,5,-3,10,0,8,4,6,2,8,4,13,2,15,-1,34,26,-14,1
1061,2013-04-24 08:30:00,8,-1.41,1,-0.5,0,0,0,1,0,0,1,1,2013,17,2,1,6,2,13,-10,6,-7,7,-3,5,-2,7,-9,17,-2,23,-11,23,-16,0,1
1062,2013-04-25 08:30:00,32,-0.67,1,1.65,0,0,1,0,1,0,0,1,2013,17,3,1,13,-11,8,-15,6,-11,4,-14,6,-17,4,-19,19,-17,56,-49,26,20,-79,0
1063,2013-04-26 08:30:00,1,-1.16,1,0.73,1,0,0,1,0,1,0,1,2013,17,4,1,20,14,11,20,10,21,11,14,6,17,7,17,28,16,28,5,36,4,17,1
1064,2013-04-29 10:00:00,24,0.11,0,-1.93,1,0,1,0,0,0,1,1,2013,18,0,1,7,2,3,1,5,3,3,3,3,3,6,2,9,3,20,12,11,-2,1,1
1065,2013-04-30 10:00:00,4,0.97,1,1.81,1,0,1,0,0,1,0,1,2013,18,1,1,20,10,10,16,9,22,8,18,6,20,14,31,42,20,51,36,79,65,10,1
1066,2013-05-01 08:15:00,0,-0.74,0,-0.97,1,0,0,1,0,0,1,1,2013,18,2,1,11,10,10,16,6,18,8,11,6,8,5,6,20,7,37,-3,25,11,-28,0
1067,2013-05-01 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2013,18,2,1,17,7,13,-3,17,-18,7,-17,6,-16,5,-18,32,-16,34,-14,19,-12,-14,1
1068,2013-05-03 10:00:00,18,-0.77,0,0.0,0,0,0,1,1,0,0,1,2013,18,4,1,19,10,25,27,11,30,17,22,7,26,8,32,38,26,44,9,81,53,-2,1
1069,2013-05-09 08:30:00,32,-0.45,0,2.3,0,0,1,0,1,0,0,1,2013,19,3,1,9,0,8,-5,10,0,7,-5,8,-1,4,1,13,-1,33,-19,23,-8,-38,0
1070,2013-05-15 08:30:00,23,-0.61,0,0.0,0,0,0,1,1,0,0,1,2013,20,2,1,19,17,8,13,10,5,9,1,8,8,10,4,22,6,30,-3,44,5,-14,1
1071,2013-05-16 10:00:00,25,-0.74,1,0.0,0,0,0,1,1,0,0,1,2013,20,3,1,26,17,6,16,13,7,10,3,9,10,5,10,26,11,26,16,38,7,-6,1
1072,2013-05-17 09:55:00,28,1.54,1,2.83,1,0,1,0,0,1,0,1,2013,20,4,1,29,13,10,10,14,6,9,10,7,7,7,9,29,7,42,22,34,-15,18,2
1073,2013-05-22 10:00:00,14,-0.17,0,0.74,1,1,0,0,1,0,0,1,2013,21,2,1,32,32,14,44,22,31,12,30,17,20,20,2,52,20,122,-46,47,7,-84,0
1074,2013-05-23 08:30:00,32,-0.36,0,2.74,0,0,1,0,1,0,0,1,2013,21,3,1,17,-13,12,-18,27,2,13,1,10,-7,6,-8,30,-7,35,13,31,20,10,1
1075,2013-05-23 10:00:00,21,0.83,1,2.3,1,0,1,0,0,1,0,1,2013,21,3,1,17,1,18,9,9,4,8,8,6,8,9,8,20,7,20,-4,21,1,31,2
1076,2013-05-24 08:30:00,8,0.42,0,-0.26,0,0,1,0,1,0,0,1,2013,21,4,1,22,-15,8,-16,10,-25,12,-19,14,-6,6,-9,27,-5,27,-13,57,-23,-16,1
1077,2013-05-28 10:00:00,4,0.69,1,0.6,0,0,1,0,0,1,0,1,2013,22,1,1,11,-1,17,-16,15,-28,14,-39,11,-43,5,-43,51,-43,58,-43,30,-16,-49,0
1078,2013-05-30 10:00:00,24,-0.34,0,0.31,0,0,0,1,1,0,0,1,2013,22,3,1,13,2,15,8,16,13,17,24,9,24,7,26,34,25,34,13,73,56,17,1
1079,2013-06-03 10:00:00,17,-0.8,1,0.0,0,0,0,1,1,0,0,1,2013,23,0,1,47,38,17,46,11,55,11,59,8,62,14,70,76,62,76,70,53,-37,127,2
1080,2013-06-04 08:30:00,31,0.14,0,4.59,2,0,1,0,0,1,0,1,2013,23,1,1,17,-10,6,-10,9,-18,8,-21,5,-16,4,-16,23,-16,32,-27,30,1,-13,1
1081,2013-06-05 08:15:00,0,-0.7,0,-0.18,0,0,0,1,1,0,0,1,2013,23,2,1,49,41,26,24,8,28,18,39,15,29,10,25,49,30,52,12,53,0,30,2
1082,2013-06-05 10:00:00,18,0.21,0,0.0,0,1,0,0,1,0,0,1,2013,23,2,1,21,2,12,12,12,5,8,7,11,4,7,3,22,3,30,10,27,-3,22,2
1083,2013-06-06 08:30:00,32,0.05,0,3.35,0,1,0,0,1,0,0,1,2013,23,3,1,24,-8,40,25,12,23,50,47,13,38,11,38,75,38,75,28,33,-3,80,2
1084,2013-06-14 08:30:00,23,2.64,1,0.0,0,0,1,0,1,0,0,1,2013,24,4,1,12,-8,9,-15,8,-11,7,-8,9,-2,7,2,21,-3,26,-1,20,-5,32,2
1085,2013-06-14 09:55:00,28,-0.4,0,0.38,0,0,0,1,0,1,0,1,2013,24,4,1,15,7,10,13,9,15,10,12,10,16,8,14,24,16,27,19,22,3,1,1
1086,2013-06-20 08:30:00,32,0.6,0,1.07,0,0,0,1,1,0,0,1,2013,25,3,1,23,19,15,11,11,5,10,3,6,4,7,0,24,5,26,13,27,-3,-6,1
