,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
6,clf,ada,max,all,ALL_NO_1_1_1,30_240,included,basic,0.75,{'n_estimators': 10},0.73,0.67,0.75,0.45,955.00,337.00,"{'0': {'precision': 0.7508223684210527, 'recall': 0.956020942408377, 'f1-score': 0.841087056655919, 'support': 955}, '1': {'precision': 0.4473684210526316, 'recall': 0.10089020771513353, 'f1-score': 0.16464891041162227, 'support': 337}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.5990953947368421, 'recall': 0.5284555750617552, 'f1-score': 0.5028679835337706, 'support': 1292}, 'weighted avg': {'precision': 0.6716706809108686, 'recall': 0.7329721362229102, 'f1-score': 0.6646476949807425, 'support': 1292}}",0.84
0,reg,kn,max,all,ALL_NO_1_1_1,30_240,included,basic,25.60,{'n_neighbors': 51},,,,,,,26.20,5.61
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,30_240,included,basic,27.84,"{'C': 5, 'gamma': 1}",,,,,,,28.25,7.21
2,reg,dtree,max,all,ALL_NO_1_1_1,30_240,included,basic,25.35,"{'max_depth': 5, 'min_samples_leaf': 200}",,,,,,,25.90,0.52
3,reg,rforest,max,all,ALL_NO_1_1_1,30_240,included,basic,24.78,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,25.44,50.14
4,reg,xgb,max,all,ALL_NO_1_1_1,30_240,included,basic,24.94,{'n_estimators': 50},,,,,,,25.34,0.32
5,reg,gboosting,max,all,ALL_NO_1_1_1,30_240,included,basic,25.07,{'n_estimators': 50},,,,,,,25.42,0.69
6,reg,ada,max,all,ALL_NO_1_1_1,30_240,included,basic,27.66,{'n_estimators': 10},,,,,,,28.16,1.04
0,clf,kn,min,all,ALL_NO_1_1_1,30_240,included,basic,0.77,{'n_neighbors': 121},0.76,0.82,0.76,1.00,981.00,311.00,"{'0': {'precision': 0.7604651162790698, 'recall': 1.0, 'f1-score': 0.8639365918097753, 'support': 981}, '1': {'precision': 1.0, 'recall': 0.006430868167202572, 'f1-score': 0.012779552715654953, 'support': 311}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.8802325581395349, 'recall': 0.5032154340836013, 'f1-score': 0.43835807226271517, 'support': 1292}, 'weighted avg': {'precision': 0.8181240550075598, 'recall': 0.7608359133126935, 'f1-score': 0.6590528153714849, 'support': 1292}}",5.33
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,30_240,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,0.00,981.00,311.00,"{'0': {'precision': 0.7592879256965944, 'recall': 1.0, 'f1-score': 0.8631764188297404, 'support': 981}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, 'micro avg': {'precision': 0.7592879256965944, 'recall': 0.7592879256965944, 'f1-score': 0.7592879256965943, 'support': 1292}, 'macro avg': {'precision': 0.3796439628482972, 'recall': 0.5, 'f1-score': 0.4315882094148702, 'support': 1292}, 'weighted avg': {'precision': 0.576518154108637, 'recall': 0.7592879256965944, 'f1-score': 0.6553994325634483, 'support': 1292}}",7.60
2,clf,dtree,min,all,ALL_NO_1_1_1,30_240,included,basic,0.77,"{'max_depth': 2, 'min_samples_leaf': 10}",0.76,0.58,0.76,0.00,981.00,311.00,"{'0': {'precision': 0.7592879256965944, 'recall': 1.0, 'f1-score': 0.8631764188297404, 'support': 981}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, 'micro avg': {'precision': 0.7592879256965944, 'recall': 0.7592879256965944, 'f1-score': 0.7592879256965943, 'support': 1292}, 'macro avg': {'precision': 0.3796439628482972, 'recall': 0.5, 'f1-score': 0.4315882094148702, 'support': 1292}, 'weighted avg': {'precision': 0.576518154108637, 'recall': 0.7592879256965944, 'f1-score': 0.6553994325634483, 'support': 1292}}",0.53
3,clf,rforest,min,all,ALL_NO_1_1_1,30_240,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 10}",0.76,0.72,0.77,0.55,981.00,311.00,"{'0': {'precision': 0.7691693290734825, 'recall': 0.981651376146789, 'f1-score': 0.8625167935512762, 'support': 981}, '1': {'precision': 0.55, 'recall': 0.0707395498392283, 'f1-score': 0.12535612535612536, 'support': 311}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.6595846645367412, 'recall': 0.5261954629930087, 'f1-score': 0.4939364594537008, 'support': 1292}, 'weighted avg': {'precision': 0.7164126252485188, 'recall': 0.7623839009287926, 'f1-score': 0.6850733200151369, 'support': 1292}}",20.11
4,clf,xgb,min,all,ALL_NO_1_1_1,30_240,included,basic,0.77,{'n_estimators': 100},0.76,0.70,0.77,0.48,981.00,311.00,"{'0': {'precision': 0.7744855967078189, 'recall': 0.9592252803261978, 'f1-score': 0.8570127504553734, 'support': 981}, '1': {'precision': 0.4805194805194805, 'recall': 0.1189710610932476, 'f1-score': 0.1907216494845361, 'support': 311}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.6275025386136497, 'recall': 0.5390981707097227, 'f1-score': 0.5238671999699548, 'support': 1292}, 'weighted avg': {'precision': 0.703724403105208, 'recall': 0.7569659442724458, 'f1-score': 0.6966284374507834, 'support': 1292}}",0.36
5,clf,gboosting,min,all,ALL_NO_1_1_1,30_240,included,basic,0.78,{'n_estimators': 200},0.75,0.70,0.78,0.46,981.00,311.00,"{'0': {'precision': 0.7795608108108109, 'recall': 0.9408766564729868, 'f1-score': 0.8526558891454966, 'support': 981}, '1': {'precision': 0.46296296296296297, 'recall': 0.1607717041800643, 'f1-score': 0.23866348448687352, 'support': 311}, 'micro avg': {'precision': 0.7530959752321982, 'recall': 0.7530959752321982, 'f1-score': 0.7530959752321982, 'support': 1292}, 'macro avg': {'precision': 0.6212618868868869, 'recall': 0.5508241803265256, 'f1-score': 0.545659686816185, 'support': 1292}, 'weighted avg': {'precision': 0.7033518861353614, 'recall': 0.7530959752321982, 'f1-score': 0.7048605038135834, 'support': 1292}}",0.88
6,clf,ada,min,all,ALL_NO_1_1_1,30_240,included,basic,0.77,{'n_estimators': 50},0.75,0.70,0.78,0.44,981.00,311.00,"{'0': {'precision': 0.7772151898734178, 'recall': 0.9388379204892966, 'f1-score': 0.850415512465374, 'support': 981}, '1': {'precision': 0.4392523364485981, 'recall': 0.15112540192926044, 'f1-score': 0.22488038277511962, 'support': 311}, 'micro avg': {'precision': 0.7492260061919505, 'recall': 0.7492260061919505, 'f1-score': 0.7492260061919505, 'support': 1292}, 'macro avg': {'precision': 0.608233763161008, 'recall': 0.5449816612092785, 'f1-score': 0.5376479476202468, 'support': 1292}, 'weighted avg': {'precision': 0.6958634503880317, 'recall': 0.7492260061919505, 'f1-score': 0.699841653847983, 'support': 1292}}",0.84
0,reg,kn,min,all,ALL_NO_1_1_1,30_240,included,basic,24.39,{'n_neighbors': 51},,,,,,,23.04,6.50
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,30_240,included,basic,26.81,"{'C': 5, 'gamma': 1}",,,,,,,25.03,6.98
2,reg,dtree,min,all,ALL_NO_1_1_1,30_240,included,basic,23.94,"{'max_depth': 5, 'min_samples_leaf': 200}",,,,,,,23.09,0.52
3,reg,rforest,min,all,ALL_NO_1_1_1,30_240,included,basic,23.36,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,22.39,50.28
4,reg,xgb,min,all,ALL_NO_1_1_1,30_240,included,basic,23.51,{'n_estimators': 50},,,,,,,22.67,0.32
5,reg,gboosting,min,all,ALL_NO_1_1_1,30_240,included,basic,23.64,{'n_estimators': 50},,,,,,,22.78,0.65
6,reg,ada,min,all,ALL_NO_1_1_1,30_240,included,basic,25.94,{'n_estimators': 10},,,,,,,25.20,0.85
0,clf,kn,max,basic,ALL_NO_3_2_1,30_240,included,basic,0.75,{'n_neighbors': 61},0.74,0.66,0.74,0.42,955.00,337.00,"{'0': {'precision': 0.740625, 'recall': 0.9926701570680628, 'f1-score': 0.8483221476510067, 'support': 955}, '1': {'precision': 0.4166666666666667, 'recall': 0.01483679525222552, 'f1-score': 0.028653295128939826, 'support': 337}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.5786458333333333, 'recall': 0.5037534761601442, 'f1-score': 0.4384877213899733, 'support': 1292}, 'weighted avg': {'precision': 0.6561250322497421, 'recall': 0.7376160990712074, 'f1-score': 0.634523073889446, 'support': 1292}}",5.41
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,30_240,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,0.00,955.00,337.00,"{'0': {'precision': 0.7391640866873065, 'recall': 1.0, 'f1-score': 0.8500222518914108, 'support': 955}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 337}, 'micro avg': {'precision': 0.7391640866873065, 'recall': 0.7391640866873065, 'f1-score': 0.7391640866873065, 'support': 1292}, 'macro avg': {'precision': 0.36958204334365324, 'recall': 0.5, 'f1-score': 0.4250111259457054, 'support': 1292}, 'weighted avg': {'precision': 0.5463635470482799, 'recall': 0.7391640866873065, 'f1-score': 0.6283059214832023, 'support': 1292}}",7.35
