,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,30_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.74,0.54,0.74,1.00,0.00,0.00,952.00,340.00,"{'0': {'precision': 0.7368421052631579, 'recall': 1.0, 'f1-score': 0.8484848484848484, 'support': 952}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 340}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.3684210526315789, 'recall': 0.5, 'f1-score': 0.4242424242424242, 'support': 1292}, 'weighted avg': {'precision': 0.5429362880886426, 'recall': 0.7368421052631579, 'f1-score': 0.6251993620414672, 'support': 1292}}",9.54
2,clf,dtree,max,basic,ALL_NO_3_2_1,30_180,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 30}",0.74,0.70,0.74,0.99,0.57,0.04,952.00,340.00,"{'0': {'precision': 0.7423167848699763, 'recall': 0.9894957983193278, 'f1-score': 0.8482665466006303, 'support': 952}, '1': {'precision': 0.5652173913043478, 'recall': 0.03823529411764706, 'f1-score': 0.0716253443526171, 'support': 340}, 'micro avg': {'precision': 0.7391640866873065, 'recall': 0.7391640866873065, 'f1-score': 0.7391640866873065, 'support': 1292}, 'macro avg': {'precision': 0.653767088087162, 'recall': 0.5138655462184875, 'f1-score': 0.4599459454766237, 'support': 1292}, 'weighted avg': {'precision': 0.695711681300074, 'recall': 0.7391640866873065, 'f1-score': 0.6438872828511532, 'support': 1292}}",0.73
3,clf,rforest,max,basic,ALL_NO_3_2_1,30_180,included,basic,0.76,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 10}",0.74,0.67,0.74,0.99,0.47,0.02,952.00,340.00,"{'0': {'precision': 0.7396078431372549, 'recall': 0.990546218487395, 'f1-score': 0.8468792096991468, 'support': 952}, '1': {'precision': 0.47058823529411764, 'recall': 0.023529411764705882, 'f1-score': 0.04481792717086834, 'support': 340}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.6050980392156863, 'recall': 0.5070378151260504, 'f1-score': 0.44584856843500753, 'support': 1292}, 'weighted avg': {'precision': 0.6688132094943241, 'recall': 0.7360681114551083, 'f1-score': 0.6358104511390734, 'support': 1292}}",27.25
4,clf,xgb,max,basic,ALL_NO_3_2_1,30_180,included,basic,0.76,{'n_estimators': 10},0.74,0.71,0.74,0.99,0.61,0.03,952.00,340.00,"{'0': {'precision': 0.7417582417582418, 'recall': 0.9926470588235294, 'f1-score': 0.8490566037735849, 'support': 952}, '1': {'precision': 0.6111111111111112, 'recall': 0.03235294117647059, 'f1-score': 0.06145251396648045, 'support': 340}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.6764346764346765, 'recall': 0.5125000000000001, 'f1-score': 0.4552545588700327, 'support': 1292}, 'weighted avg': {'precision': 0.7073774179037338, 'recall': 0.739938080495356, 'f1-score': 0.6417923696138206, 'support': 1292}}",0.42
5,clf,gboosting,max,basic,ALL_NO_3_2_1,30_180,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.75,0.97,0.52,0.09,952.00,340.00,"{'0': {'precision': 0.7487844408427877, 'recall': 0.9705882352941176, 'f1-score': 0.8453796889295516, 'support': 952}, '1': {'precision': 0.5172413793103449, 'recall': 0.08823529411764706, 'f1-score': 0.15075376884422112, 'support': 340}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.6330129100765662, 'recall': 0.5294117647058824, 'f1-score': 0.49806672888688636, 'support': 1292}, 'weighted avg': {'precision': 0.6878520562289869, 'recall': 0.7383900928792569, 'f1-score': 0.6625833941702541, 'support': 1292}}",1.07
6,clf,ada,max,basic,ALL_NO_3_2_1,30_180,included,basic,0.75,{'n_estimators': 10},0.74,0.71,0.74,0.99,0.63,0.04,952.00,340.00,"{'0': {'precision': 0.7423409269442263, 'recall': 0.9926470588235294, 'f1-score': 0.849438202247191, 'support': 952}, '1': {'precision': 0.631578947368421, 'recall': 0.03529411764705882, 'f1-score': 0.06685236768802229, 'support': 340}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.6869599371563236, 'recall': 0.5139705882352942, 'f1-score': 0.45814528496760665, 'support': 1292}, 'weighted avg': {'precision': 0.7131930375821722, 'recall': 0.7407120743034056, 'f1-score': 0.6434945615737255, 'support': 1292}}",1.09
0,reg,kn,max,basic,ALL_NO_3_2_1,30_180,included,basic,22.51,{'n_neighbors': 41},,,,,,,,,22.25,6.98
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,30_180,included,basic,24.51,"{'C': 5, 'gamma': 1}",,,,,,,,,24.42,9.12
2,reg,dtree,max,basic,ALL_NO_3_2_1,30_180,included,basic,22.32,"{'max_depth': 3, 'min_samples_leaf': 10}",,,,,,,,,21.93,0.75
3,reg,rforest,max,basic,ALL_NO_3_2_1,30_180,included,basic,21.73,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,21.66,69.56
4,reg,xgb,max,basic,ALL_NO_3_2_1,30_180,included,basic,21.87,{'n_estimators': 50},,,,,,,,,21.52,0.43
5,reg,gboosting,max,basic,ALL_NO_3_2_1,30_180,included,basic,21.94,{'n_estimators': 50},,,,,,,,,21.77,0.91
6,reg,ada,max,basic,ALL_NO_3_2_1,30_180,included,basic,24.16,{'n_estimators': 10},,,,,,,,,24.19,1.00
0,clf,kn,min,basic,ALL_NO_3_2_1,30_180,included,basic,0.76,{'n_neighbors': 41},0.77,0.71,0.78,0.99,0.50,0.03,998.00,294.00,"{'0': {'precision': 0.7767295597484277, 'recall': 0.9899799599198397, 'f1-score': 0.8704845814977974, 'support': 998}, '1': {'precision': 0.5, 'recall': 0.034013605442176874, 'f1-score': 0.06369426751592357, 'support': 294}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.6383647798742138, 'recall': 0.5119967826810082, 'f1-score': 0.4670894245068605, 'support': 1292}, 'weighted avg': {'precision': 0.7137585918180579, 'recall': 0.7724458204334366, 'f1-score': 0.686896073517402, 'support': 1292}}",6.76
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,30_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.60,0.77,1.00,0.00,0.00,998.00,294.00,"{'0': {'precision': 0.7724458204334366, 'recall': 1.0, 'f1-score': 0.8716157205240175, 'support': 998}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 294}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.3862229102167183, 'recall': 0.5, 'f1-score': 0.43580786026200874, 'support': 1292}, 'weighted avg': {'precision': 0.596672545505085, 'recall': 0.7724458204334366, 'f1-score': 0.6732759203428555, 'support': 1292}}",9.37
2,clf,dtree,min,basic,ALL_NO_3_2_1,30_180,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 150}",0.76,0.71,0.79,0.96,0.43,0.11,998.00,294.00,"{'0': {'precision': 0.7853618421052632, 'recall': 0.9569138276553106, 'f1-score': 0.8626919602529358, 'support': 998}, '1': {'precision': 0.4342105263157895, 'recall': 0.11224489795918367, 'f1-score': 0.1783783783783784, 'support': 294}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6097861842105263, 'recall': 0.5345793628072472, 'f1-score': 0.5205351693156571, 'support': 1292}, 'weighted avg': {'precision': 0.7054558925370702, 'recall': 0.7647058823529411, 'f1-score': 0.7069735445632145, 'support': 1292}}",0.72
3,clf,rforest,min,basic,ALL_NO_3_2_1,30_180,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.77,0.71,0.78,0.98,0.48,0.07,998.00,294.00,"{'0': {'precision': 0.78125, 'recall': 0.9769539078156313, 'f1-score': 0.8682101513802316, 'support': 998}, '1': {'precision': 0.4772727272727273, 'recall': 0.07142857142857142, 'f1-score': 0.1242603550295858, 'support': 294}, 'micro avg': {'precision': 0.7708978328173375, 'recall': 0.7708978328173375, 'f1-score': 0.7708978328173375, 'support': 1292}, 'macro avg': {'precision': 0.6292613636363636, 'recall': 0.5241912396221013, 'f1-score': 0.4962352532049087, 'support': 1292}, 'weighted avg': {'precision': 0.7120787010976639, 'recall': 0.7708978328173375, 'f1-score': 0.6989212658329484, 'support': 1292}}",27.08
4,clf,xgb,min,basic,ALL_NO_3_2_1,30_180,included,basic,0.77,{'n_estimators': 100},0.77,0.72,0.79,0.95,0.48,0.16,998.00,294.00,"{'0': {'precision': 0.7937971500419112, 'recall': 0.9488977955911824, 'f1-score': 0.86444545869466, 'support': 998}, '1': {'precision': 0.48484848484848486, 'recall': 0.16326530612244897, 'f1-score': 0.24427480916030533, 'support': 294}, 'micro avg': {'precision': 0.7701238390092879, 'recall': 0.7701238390092879, 'f1-score': 0.770123839009288, 'support': 1292}, 'macro avg': {'precision': 0.639322817445198, 'recall': 0.5560815508568157, 'f1-score': 0.5543601339274827, 'support': 1292}, 'weighted avg': {'precision': 0.7234945900056362, 'recall': 0.7701238390092879, 'f1-score': 0.7233230353486072, 'support': 1292}}",0.47
5,clf,gboosting,min,basic,ALL_NO_3_2_1,30_180,included,basic,0.77,{'n_estimators': 100},0.76,0.71,0.79,0.94,0.43,0.15,998.00,294.00,"{'0': {'precision': 0.7899159663865546, 'recall': 0.9418837675350702, 'f1-score': 0.8592321755027421, 'support': 998}, '1': {'precision': 0.43137254901960786, 'recall': 0.14965986394557823, 'f1-score': 0.22222222222222227, 'support': 294}, 'micro avg': {'precision': 0.7616099071207431, 'recall': 0.7616099071207431, 'f1-score': 0.7616099071207431, 'support': 1292}, 'macro avg': {'precision': 0.6106442577030813, 'recall': 0.5457718157403242, 'f1-score': 0.5407271988624822, 'support': 1292}, 'weighted avg': {'precision': 0.7083279132086271, 'recall': 0.7616099071207431, 'f1-score': 0.7142778982082585, 'support': 1292}}",1.08
6,clf,ada,min,basic,ALL_NO_3_2_1,30_180,included,basic,0.76,{'n_estimators': 50},0.76,0.72,0.80,0.93,0.44,0.20,998.00,294.00,"{'0': {'precision': 0.7967269595176572, 'recall': 0.9268537074148296, 'f1-score': 0.8568781843446039, 'support': 998}, '1': {'precision': 0.44274809160305345, 'recall': 0.19727891156462585, 'f1-score': 0.2729411764705882, 'support': 294}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.6197375255603553, 'recall': 0.5620663094897278, 'f1-score': 0.564909680407596, 'support': 1292}, 'weighted avg': {'precision': 0.7161775886454486, 'recall': 0.7608359133126935, 'f1-score': 0.7240008775992783, 'support': 1292}}",1.06
0,reg,kn,min,basic,ALL_NO_3_2_1,30_180,included,basic,21.79,{'n_neighbors': 41},,,,,,,,,19.47,6.54
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,30_180,included,basic,24.08,"{'C': 5, 'gamma': 1}",,,,,,,,,21.47,8.96
2,reg,dtree,min,basic,ALL_NO_3_2_1,30_180,included,basic,21.37,"{'max_depth': 5, 'min_samples_leaf': 100}",,,,,,,,,19.62,0.70
3,reg,rforest,min,basic,ALL_NO_3_2_1,30_180,included,basic,20.92,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,18.93,52.23
4,reg,xgb,min,basic,ALL_NO_3_2_1,30_180,included,basic,21.01,{'n_estimators': 100},,,,,,,,,19.29,0.30
5,reg,gboosting,min,basic,ALL_NO_3_2_1,30_180,included,basic,21.02,{'n_estimators': 100},,,,,,,,,19.45,0.63
6,reg,ada,min,basic,ALL_NO_3_2_1,30_180,included,basic,22.70,{'n_estimators': 10},,,,,,,,,22.02,0.73
0,clf,kn,max,all,ALL_NO_3_2_1,30_180,included,basic,0.75,{'n_neighbors': 41},0.74,0.70,0.74,0.99,0.59,0.03,952.00,340.00,"{'0': {'precision': 0.7411764705882353, 'recall': 0.9926470588235294, 'f1-score': 0.8486753480017961, 'support': 952}, '1': {'precision': 0.5882352941176471, 'recall': 0.029411764705882353, 'f1-score': 0.056022408963585436, 'support': 340}, 'micro avg': {'precision': 0.7391640866873065, 'recall': 0.7391640866873065, 'f1-score': 0.7391640866873065, 'support': 1292}, 'macro avg': {'precision': 0.6647058823529413, 'recall': 0.5110294117647058, 'f1-score': 0.4523488784826908, 'support': 1292}, 'weighted avg': {'precision': 0.7009287925696595, 'recall': 0.7391640866873065, 'f1-score': 0.6400824693075302, 'support': 1292}}",4.53
1,clf,svc-rbf,max,all,ALL_NO_3_2_1,30_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.74,0.54,0.74,1.00,0.00,0.00,952.00,340.00,"{'0': {'precision': 0.7368421052631579, 'recall': 1.0, 'f1-score': 0.8484848484848484, 'support': 952}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 340}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.3684210526315789, 'recall': 0.5, 'f1-score': 0.4242424242424242, 'support': 1292}, 'weighted avg': {'precision': 0.5429362880886426, 'recall': 0.7368421052631579, 'f1-score': 0.6251993620414672, 'support': 1292}}",6.18
2,clf,dtree,max,all,ALL_NO_3_2_1,30_180,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 30}",0.74,0.70,0.74,0.99,0.57,0.04,952.00,340.00,"{'0': {'precision': 0.7423167848699763, 'recall': 0.9894957983193278, 'f1-score': 0.8482665466006303, 'support': 952}, '1': {'precision': 0.5652173913043478, 'recall': 0.03823529411764706, 'f1-score': 0.0716253443526171, 'support': 340}, 'micro avg': {'precision': 0.7391640866873065, 'recall': 0.7391640866873065, 'f1-score': 0.7391640866873065, 'support': 1292}, 'macro avg': {'precision': 0.653767088087162, 'recall': 0.5138655462184875, 'f1-score': 0.4599459454766237, 'support': 1292}, 'weighted avg': {'precision': 0.695711681300074, 'recall': 0.7391640866873065, 'f1-score': 0.6438872828511532, 'support': 1292}}",0.46
3,clf,rforest,max,all,ALL_NO_3_2_1,30_180,included,basic,0.76,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 10}",0.74,0.67,0.74,0.99,0.47,0.02,952.00,340.00,"{'0': {'precision': 0.7396078431372549, 'recall': 0.990546218487395, 'f1-score': 0.8468792096991468, 'support': 952}, '1': {'precision': 0.47058823529411764, 'recall': 0.023529411764705882, 'f1-score': 0.04481792717086834, 'support': 340}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.6050980392156863, 'recall': 0.5070378151260504, 'f1-score': 0.44584856843500753, 'support': 1292}, 'weighted avg': {'precision': 0.6688132094943241, 'recall': 0.7360681114551083, 'f1-score': 0.6358104511390734, 'support': 1292}}",16.16
4,clf,xgb,max,all,ALL_NO_3_2_1,30_180,included,basic,0.76,{'n_estimators': 10},0.74,0.71,0.74,0.99,0.61,0.03,952.00,340.00,"{'0': {'precision': 0.7417582417582418, 'recall': 0.9926470588235294, 'f1-score': 0.8490566037735849, 'support': 952}, '1': {'precision': 0.6111111111111112, 'recall': 0.03235294117647059, 'f1-score': 0.06145251396648045, 'support': 340}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.6764346764346765, 'recall': 0.5125000000000001, 'f1-score': 0.4552545588700327, 'support': 1292}, 'weighted avg': {'precision': 0.7073774179037338, 'recall': 0.739938080495356, 'f1-score': 0.6417923696138206, 'support': 1292}}",0.25
5,clf,gboosting,max,all,ALL_NO_3_2_1,30_180,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.75,0.97,0.52,0.09,952.00,340.00,"{'0': {'precision': 0.7487844408427877, 'recall': 0.9705882352941176, 'f1-score': 0.8453796889295516, 'support': 952}, '1': {'precision': 0.5172413793103449, 'recall': 0.08823529411764706, 'f1-score': 0.15075376884422112, 'support': 340}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.6330129100765662, 'recall': 0.5294117647058824, 'f1-score': 0.49806672888688636, 'support': 1292}, 'weighted avg': {'precision': 0.6878520562289869, 'recall': 0.7383900928792569, 'f1-score': 0.6625833941702541, 'support': 1292}}",0.62
6,clf,ada,max,all,ALL_NO_3_2_1,30_180,included,basic,0.75,{'n_estimators': 10},0.74,0.71,0.74,0.99,0.63,0.04,952.00,340.00,"{'0': {'precision': 0.7423409269442263, 'recall': 0.9926470588235294, 'f1-score': 0.849438202247191, 'support': 952}, '1': {'precision': 0.631578947368421, 'recall': 0.03529411764705882, 'f1-score': 0.06685236768802229, 'support': 340}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.6869599371563236, 'recall': 0.5139705882352942, 'f1-score': 0.45814528496760665, 'support': 1292}, 'weighted avg': {'precision': 0.7131930375821722, 'recall': 0.7407120743034056, 'f1-score': 0.6434945615737255, 'support': 1292}}",0.62
0,reg,kn,max,all,ALL_NO_3_2_1,30_180,included,basic,22.51,{'n_neighbors': 41},,,,,,,,,22.25,4.06
1,reg,svr-rbf,max,all,ALL_NO_3_2_1,30_180,included,basic,24.51,"{'C': 5, 'gamma': 1}",,,,,,,,,24.42,5.47
2,reg,dtree,max,all,ALL_NO_3_2_1,30_180,included,basic,22.32,"{'max_depth': 3, 'min_samples_leaf': 10}",,,,,,,,,21.93,0.42
3,reg,rforest,max,all,ALL_NO_3_2_1,30_180,included,basic,21.73,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,21.66,41.15
4,reg,xgb,max,all,ALL_NO_3_2_1,30_180,included,basic,21.87,{'n_estimators': 50},,,,,,,,,21.52,0.26
5,reg,gboosting,max,all,ALL_NO_3_2_1,30_180,included,basic,21.94,{'n_estimators': 50},,,,,,,,,21.77,0.56
6,reg,ada,max,all,ALL_NO_3_2_1,30_180,included,basic,24.16,{'n_estimators': 10},,,,,,,,,24.19,0.61
0,clf,kn,min,all,ALL_NO_3_2_1,30_180,included,basic,0.76,{'n_neighbors': 41},0.77,0.71,0.78,0.99,0.50,0.03,998.00,294.00,"{'0': {'precision': 0.7767295597484277, 'recall': 0.9899799599198397, 'f1-score': 0.8704845814977974, 'support': 998}, '1': {'precision': 0.5, 'recall': 0.034013605442176874, 'f1-score': 0.06369426751592357, 'support': 294}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.6383647798742138, 'recall': 0.5119967826810082, 'f1-score': 0.4670894245068605, 'support': 1292}, 'weighted avg': {'precision': 0.7137585918180579, 'recall': 0.7724458204334366, 'f1-score': 0.686896073517402, 'support': 1292}}",5.08
1,clf,svc-rbf,min,all,ALL_NO_3_2_1,30_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.60,0.77,1.00,0.00,0.00,998.00,294.00,"{'0': {'precision': 0.7724458204334366, 'recall': 1.0, 'f1-score': 0.8716157205240175, 'support': 998}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 294}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.3862229102167183, 'recall': 0.5, 'f1-score': 0.43580786026200874, 'support': 1292}, 'weighted avg': {'precision': 0.596672545505085, 'recall': 0.7724458204334366, 'f1-score': 0.6732759203428555, 'support': 1292}}",6.03
2,clf,dtree,min,all,ALL_NO_3_2_1,30_180,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 150}",0.76,0.71,0.79,0.96,0.43,0.11,998.00,294.00,"{'0': {'precision': 0.7853618421052632, 'recall': 0.9569138276553106, 'f1-score': 0.8626919602529358, 'support': 998}, '1': {'precision': 0.4342105263157895, 'recall': 0.11224489795918367, 'f1-score': 0.1783783783783784, 'support': 294}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6097861842105263, 'recall': 0.5345793628072472, 'f1-score': 0.5205351693156571, 'support': 1292}, 'weighted avg': {'precision': 0.7054558925370702, 'recall': 0.7647058823529411, 'f1-score': 0.7069735445632145, 'support': 1292}}",0.43
3,clf,rforest,min,all,ALL_NO_3_2_1,30_180,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.77,0.71,0.78,0.98,0.48,0.07,998.00,294.00,"{'0': {'precision': 0.78125, 'recall': 0.9769539078156313, 'f1-score': 0.8682101513802316, 'support': 998}, '1': {'precision': 0.4772727272727273, 'recall': 0.07142857142857142, 'f1-score': 0.1242603550295858, 'support': 294}, 'micro avg': {'precision': 0.7708978328173375, 'recall': 0.7708978328173375, 'f1-score': 0.7708978328173375, 'support': 1292}, 'macro avg': {'precision': 0.6292613636363636, 'recall': 0.5241912396221013, 'f1-score': 0.4962352532049087, 'support': 1292}, 'weighted avg': {'precision': 0.7120787010976639, 'recall': 0.7708978328173375, 'f1-score': 0.6989212658329484, 'support': 1292}}",16.08
4,clf,xgb,min,all,ALL_NO_3_2_1,30_180,included,basic,0.77,{'n_estimators': 100},0.77,0.72,0.79,0.95,0.48,0.16,998.00,294.00,"{'0': {'precision': 0.7937971500419112, 'recall': 0.9488977955911824, 'f1-score': 0.86444545869466, 'support': 998}, '1': {'precision': 0.48484848484848486, 'recall': 0.16326530612244897, 'f1-score': 0.24427480916030533, 'support': 294}, 'micro avg': {'precision': 0.7701238390092879, 'recall': 0.7701238390092879, 'f1-score': 0.770123839009288, 'support': 1292}, 'macro avg': {'precision': 0.639322817445198, 'recall': 0.5560815508568157, 'f1-score': 0.5543601339274827, 'support': 1292}, 'weighted avg': {'precision': 0.7234945900056362, 'recall': 0.7701238390092879, 'f1-score': 0.7233230353486072, 'support': 1292}}",0.27
5,clf,gboosting,min,all,ALL_NO_3_2_1,30_180,included,basic,0.77,{'n_estimators': 100},0.76,0.71,0.79,0.94,0.43,0.15,998.00,294.00,"{'0': {'precision': 0.7899159663865546, 'recall': 0.9418837675350702, 'f1-score': 0.8592321755027421, 'support': 998}, '1': {'precision': 0.43137254901960786, 'recall': 0.14965986394557823, 'f1-score': 0.22222222222222227, 'support': 294}, 'micro avg': {'precision': 0.7616099071207431, 'recall': 0.7616099071207431, 'f1-score': 0.7616099071207431, 'support': 1292}, 'macro avg': {'precision': 0.6106442577030813, 'recall': 0.5457718157403242, 'f1-score': 0.5407271988624822, 'support': 1292}, 'weighted avg': {'precision': 0.7083279132086271, 'recall': 0.7616099071207431, 'f1-score': 0.7142778982082585, 'support': 1292}}",0.65
6,clf,ada,min,all,ALL_NO_3_2_1,30_180,included,basic,0.76,{'n_estimators': 50},0.76,0.72,0.80,0.93,0.44,0.20,998.00,294.00,"{'0': {'precision': 0.7967269595176572, 'recall': 0.9268537074148296, 'f1-score': 0.8568781843446039, 'support': 998}, '1': {'precision': 0.44274809160305345, 'recall': 0.19727891156462585, 'f1-score': 0.2729411764705882, 'support': 294}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.6197375255603553, 'recall': 0.5620663094897278, 'f1-score': 0.564909680407596, 'support': 1292}, 'weighted avg': {'precision': 0.7161775886454486, 'recall': 0.7608359133126935, 'f1-score': 0.7240008775992783, 'support': 1292}}",0.64
0,reg,kn,min,all,ALL_NO_3_2_1,30_180,included,basic,21.79,{'n_neighbors': 41},,,,,,,,,19.47,4.06
1,reg,svr-rbf,min,all,ALL_NO_3_2_1,30_180,included,basic,24.08,"{'C': 5, 'gamma': 1}",,,,,,,,,21.47,5.49
2,reg,dtree,min,all,ALL_NO_3_2_1,30_180,included,basic,21.37,"{'max_depth': 5, 'min_samples_leaf': 100}",,,,,,,,,19.62,0.42
3,reg,rforest,min,all,ALL_NO_3_2_1,30_180,included,basic,20.92,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,18.93,41.05
4,reg,xgb,min,all,ALL_NO_3_2_1,30_180,included,basic,21.01,{'n_estimators': 100},,,,,,,,,19.29,0.27
5,reg,gboosting,min,all,ALL_NO_3_2_1,30_180,included,basic,21.02,{'n_estimators': 100},,,,,,,,,19.45,0.55
6,reg,ada,min,all,ALL_NO_3_2_1,30_180,included,basic,22.70,{'n_estimators': 10},,,,,,,,,22.02,0.67
0,clf,kn,max,basic,ALL_YES_1_1_1,30_180,included,basic,0.77,{'n_neighbors': 71},0.77,0.70,0.77,1.00,0.50,0.00,702.00,215.00,"{'0': {'precision': 0.766120218579235, 'recall': 0.9985754985754985, 'f1-score': 0.8670377241805813, 'support': 702}, '1': {'precision': 0.5, 'recall': 0.004651162790697674, 'f1-score': 0.009216589861751152, 'support': 215}, 'micro avg': {'precision': 0.7655398037077427, 'recall': 0.7655398037077427, 'f1-score': 0.7655398037077428, 'support': 917}, 'macro avg': {'precision': 0.6330601092896175, 'recall': 0.5016133306830981, 'f1-score': 0.4381271570211662, 'support': 917}, 'weighted avg': {'precision': 0.7037256198938091, 'recall': 0.7655398037077427, 'f1-score': 0.6659128126445415, 'support': 917}}",3.18
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,30_180,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,702.00,215.00,"{'0': {'precision': 0.7655398037077427, 'recall': 1.0, 'f1-score': 0.8672019765287216, 'support': 702}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 215}, 'micro avg': {'precision': 0.7655398037077427, 'recall': 0.7655398037077427, 'f1-score': 0.7655398037077428, 'support': 917}, 'macro avg': {'precision': 0.38276990185387133, 'recall': 0.5, 'f1-score': 0.4336009882643608, 'support': 917}, 'weighted avg': {'precision': 0.5860511910608891, 'recall': 0.7655398037077427, 'f1-score': 0.663877630886764, 'support': 917}}",2.93
