,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_30_120_after,reaction_max_30_120_after
130,2007-05-18 10:00:00,58,3.0,0,3.0,0,0,3,0,0,3,0,1,0,0,2007,20,4,1,9,-7,6,3,14,11,6,-4,7,4,9,7,9,5,27,1
131,2007-05-22 10:00:00,64,1.0,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,21,1,1,2,0,2,2,2,0,7,5,5,4,6,5,8,-2,3,0
132,2007-05-23 10:30:00,18,-0.78,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,21,2,1,4,-1,3,1,3,1,6,4,3,-2,4,3,13,-6,0,0
133,2007-05-24 10:00:00,47,3.0,0,3.0,0,0,3,0,0,0,3,1,0,0,2007,21,3,1,22,-19,9,-5,9,-2,5,-1,7,3,2,0,15,2,16,0
134,2007-05-24 10:30:00,46,-3.27,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,21,3,1,6,-4,9,6,6,3,6,3,3,2,4,3,40,-33,7,0
135,2007-05-25 10:00:00,23,3.0,0,3.0,0,0,0,3,0,3,0,1,0,0,2007,21,4,1,8,4,23,17,6,-4,8,4,3,0,6,-1,10,-6,2,0
136,2007-05-29 09:00:00,65,1.0,0,1.0,0,0,0,1,0,1,0,0,1,0,2007,22,1,1,3,2,3,-2,4,0,6,-6,5,3,3,0,22,6,3,0
137,2007-05-29 10:00:00,6,3.0,0,3.0,0,0,3,0,0,3,0,1,0,0,2007,22,1,1,13,-11,4,-2,3,3,1,0,5,-4,6,-5,10,-1,3,0
138,2007-05-30 08:15:00,0,3.0,0,3.0,0,0,0,3,3,0,0,1,0,0,2007,22,2,1,5,4,6,-1,2,0,4,1,4,-2,3,-1,23,-10,22,0
139,2007-05-31 09:45:00,10,2.0,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,22,3,1,6,-1,6,-2,4,-2,7,-3,3,1,3,-1,12,-10,27,1
140,2007-05-31 10:00:00,11,1.0,0,1.0,0,1,0,0,0,1,0,0,1,0,2007,22,3,1,7,-3,3,1,3,-1,4,-3,8,0,5,-3,17,-16,30,1
141,2007-06-01 01:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,22,4,1,1,0,1,-1,1,1,4,-3,3,2,1,0,5,2,7,0
142,2007-06-04 10:00:00,24,2.0,0,2.0,0,0,0,2,0,2,0,0,0,1,2007,23,0,1,4,-1,5,0,3,-2,3,0,2,-1,5,0,17,1,12,0
143,2007-06-05 10:00:00,40,3.0,0,0.0,0,0,3,0,3,0,0,1,0,0,2007,23,1,1,10,3,3,1,4,0,6,-3,12,-5,3,-1,14,-20,17,0
144,2007-06-06 10:30:00,18,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,23,2,1,2,-1,5,-3,5,-3,3,-3,2,-1,8,-7,13,4,5,0
145,2007-06-07 08:30:00,69,0.86,0,0.0,2,0,2,0,2,0,0,0,0,1,2007,23,3,1,6,1,4,0,2,-1,6,3,4,-2,5,-3,13,-10,4,0
146,2007-06-07 10:00:00,31,0.0,0,-1.2,1,1,0,0,0,0,1,0,1,0,2007,23,3,1,3,-1,5,-3,3,0,3,2,7,-6,5,-1,14,10,7,0
147,2007-06-07 10:30:00,46,-1.52,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,23,3,1,7,-7,3,0,2,0,3,-3,6,-3,5,4,14,-1,4,0
148,2007-06-07 15:00:00,12,-0.64,1,0.35,0,0,0,1,0,1,0,0,1,0,2007,23,3,1,2,1,3,-1,2,-1,1,1,2,1,3,-3,12,7,5,0
149,2007-06-08 08:30:00,68,6.18,3,23.4,9,0,3,0,0,3,0,1,0,0,2007,23,4,1,12,-9,7,0,11,-9,3,2,3,-1,6,-5,33,23,18,0
150,2007-06-12 10:00:00,37,0.48,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,24,1,1,3,2,3,-1,3,0,2,0,2,1,6,-4,22,-21,9,0
151,2007-06-12 14:00:00,25,-0.28,2,0.0,0,2,0,0,2,0,0,0,0,1,2007,24,1,1,2,0,3,-3,3,1,2,-1,5,-5,2,2,12,10,1,0
152,2007-06-13 10:00:00,5,-2.2,2,-2.24,2,0,0,2,0,0,2,0,0,1,2007,24,2,1,5,3,5,4,5,-3,10,10,7,-3,7,2,20,11,7,0
153,2007-06-13 10:30:00,18,-0.22,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,24,2,1,6,-5,8,-5,9,8,4,3,6,-6,4,3,21,16,0,0
154,2007-06-14 10:30:00,46,-1.92,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,24,3,1,3,-1,2,1,3,0,2,0,5,-1,4,0,27,21,4,0
155,2007-06-15 09:00:00,66,1.0499999999999998,3,-6.39,9,0,3,0,0,0,3,1,0,0,2007,24,4,1,9,2,4,-2,4,2,18,16,10,-7,3,-1,32,22,16,0
156,2007-06-15 10:00:00,58,-3.99,3,-0.8400000000000001,0,0,0,3,3,0,0,1,0,0,2007,24,4,1,11,8,9,-6,5,5,3,0,6,0,5,4,29,1,24,0
157,2007-06-18 13:00:00,44,-0.28,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,25,0,1,4,1,3,3,4,-4,2,1,4,0,3,2,12,9,3,0
158,2007-06-20 10:30:00,18,-5.96,2,0.0,0,1,0,0,1,0,0,0,1,0,2007,25,2,1,3,1,4,0,2,-1,2,-2,2,0,9,-8,13,-2,8,0
159,2007-06-21 08:30:00,69,-2.28,2,-4.6,2,0,0,2,2,0,0,0,0,1,2007,25,3,1,10,8,5,-4,5,1,3,-1,6,3,5,3,26,21,4,0
160,2007-06-21 10:00:00,7,0.55,2,0.57,0,0,1,0,0,1,0,0,1,0,2007,25,3,1,4,-2,3,0,2,0,3,-1,3,2,3,1,11,-5,7,0
161,2007-06-21 10:30:00,46,-0.38,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,25,3,1,3,-2,2,1,2,1,3,-1,1,0,2,-1,6,2,7,0
162,2007-06-21 12:00:00,53,5.6,4,0.0,0,0,2,0,2,0,0,0,0,1,2007,25,3,1,7,-3,5,0,2,1,4,0,6,4,2,0,8,-3,3,0
163,2007-06-25 10:00:00,23,0.30000000000000004,0,-2.07,3,0,3,0,3,0,0,1,0,0,2007,26,0,1,7,1,3,1,7,-6,4,4,3,0,3,1,8,3,0,0
164,2007-06-26 09:00:00,65,0.0,1,-0.77,0,1,0,0,1,0,0,0,1,0,2007,26,1,1,3,-2,4,-1,3,-1,4,2,2,1,5,2,21,12,5,0
165,2007-06-27 10:30:00,18,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,26,2,1,4,2,2,-2,3,1,5,-5,4,-4,2,0,8,-3,8,0
166,2007-06-28 10:30:00,46,-5.21,2,0.0,0,1,0,0,1,0,0,0,1,0,2007,26,3,1,2,-1,3,-1,3,2,2,0,3,1,3,-1,7,-2,5,0
167,2007-06-28 14:15:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2007,26,3,1,12,4,8,4,5,1,7,-4,5,-4,3,0,14,-15,1,0
168,2007-06-29 09:45:00,10,0.64,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,26,4,1,5,0,2,0,6,4,11,-6,4,1,5,3,18,10,8,0
169,2007-07-03 01:00:00,67,-2.41,3,0.0,0,0,0,1,1,0,0,0,1,0,2007,27,1,1,2,1,1,1,3,2,5,4,1,-1,4,1,7,-4,5,0
170,2007-07-05 08:15:00,0,3.66,4,-0.14,0,0,2,0,2,0,0,0,0,1,2007,27,3,1,6,-5,3,3,2,1,9,-5,9,3,7,0,16,1,7,0
171,2007-07-05 08:30:00,69,-0.94,0,-4.9,2,2,0,0,2,0,0,0,0,1,2007,27,3,1,9,-5,9,3,7,0,9,-9,6,2,8,-4,14,-2,-1,0
172,2007-07-05 10:00:00,40,2.37,0,0.0,0,0,3,0,3,0,0,1,0,0,2007,27,3,1,8,-8,9,4,5,-1,12,-10,11,5,6,-4,27,-19,20,0
173,2007-07-05 10:30:00,18,-1.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,27,3,1,9,-3,9,-4,4,1,5,2,10,10,4,2,31,-22,8,0
174,2007-07-06 10:30:00,46,-0.72,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,27,4,1,4,-1,2,0,8,-6,4,1,4,-2,4,3,41,33,4,0
175,2007-07-09 15:00:00,12,1.27,1,-0.21,1,0,1,0,0,0,1,0,1,0,2007,28,0,1,2,1,2,-1,2,-1,1,0,2,0,2,1,6,3,7,0
176,2007-07-10 10:00:00,31,-0.15,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,28,1,1,9,6,5,-1,7,-6,5,3,4,4,3,-3,57,47,6,0
177,2007-07-11 10:30:00,18,-0.5,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,28,2,1,5,3,6,2,6,2,4,-3,6,-3,6,6,18,10,5,0
178,2007-07-12 10:30:00,46,-1.71,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,28,3,1,5,-5,4,-3,5,0,3,1,2,1,5,2,15,-6,13,0
179,2007-07-12 14:00:00,25,-0.02,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,28,3,1,2,2,2,1,2,-1,1,0,1,0,2,-1,6,-1,3,0
180,2007-07-16 08:30:00,21,1.38,2,0.0,0,0,2,0,2,0,0,0,0,1,2007,29,0,1,5,0,3,1,2,2,4,-3,5,4,4,3,16,-12,8,0
181,2007-07-17 09:00:00,66,4.65,6,-0.99,6,0,3,0,0,0,3,1,0,0,2007,29,1,1,4,-3,5,3,4,-2,3,-1,3,2,4,-4,22,13,10,0
182,2007-07-17 10:00:00,37,-0.35,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,29,1,1,5,2,3,-1,5,3,2,-1,3,2,2,-1,12,-1,5,0
183,2007-07-17 13:00:00,44,-1.2,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,29,1,1,4,-2,5,-3,4,3,2,0,1,-1,2,1,6,3,1,0
184,2007-07-18 10:30:00,18,-0.04,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,29,2,1,8,5,5,-3,4,3,8,4,8,3,4,-4,28,23,1,0
185,2007-07-19 08:30:00,69,3.84,2,-3.66,0,0,2,0,2,0,0,0,0,1,2007,29,3,1,7,-7,8,5,2,0,7,3,4,1,6,3,19,15,3,0
186,2007-07-19 10:00:00,7,-1.65,1,-0.28,1,0,0,1,0,0,1,0,1,0,2007,29,3,1,5,0,3,0,6,-3,3,2,6,-1,5,0,14,-6,11,0
187,2007-07-19 10:30:00,46,-0.75,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,29,3,1,1,0,2,1,3,-1,5,2,4,1,8,2,11,-1,2,0
188,2007-07-19 12:00:00,53,-1.5,2,0.0,0,0,0,2,2,0,0,0,0,1,2007,29,3,1,6,2,4,-4,3,2,5,2,4,-1,2,0,21,-9,11,0
189,2007-07-24 10:00:00,64,0.0,2,0.0,0,1,0,0,1,0,0,0,1,0,2007,30,1,1,7,-3,8,-2,12,0,7,1,7,1,7,-1,18,0,3,0
190,2007-07-25 10:00:00,23,-1.17,3,-0.9299999999999999,0,0,0,3,3,0,0,1,0,0,2007,30,2,1,17,-2,22,-11,11,5,10,-3,10,0,11,0,25,-9,6,0
191,2007-07-25 10:30:00,18,-0.1,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,30,2,1,11,2,9,3,14,-6,9,0,9,-4,10,-2,34,-22,8,0
192,2007-07-26 10:00:00,47,-1.83,0,-2.58,0,0,0,3,0,0,3,1,0,0,2007,30,3,1,21,11,19,-10,13,0,8,-2,13,5,12,-5,24,6,8,0
193,2007-07-26 10:30:00,46,-0.18,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,30,3,1,7,3,8,1,7,-2,14,5,13,-4,13,-9,39,7,57,1
194,2007-07-27 10:00:00,63,-1.24,2,-12.56,4,0,0,2,2,0,0,0,0,1,2007,30,4,1,10,-4,12,-6,15,3,10,0,11,-6,13,6,19,0,8,0
195,2007-07-31 09:00:00,65,-0.6,0,0.0,1,1,0,0,0,0,1,0,1,0,2007,31,1,1,9,-2,12,-5,7,1,7,2,10,2,8,0,21,4,8,0
196,2007-07-31 09:45:00,10,-1.82,2,0.0,0,0,0,2,2,0,0,0,0,1,2007,31,1,1,10,-4,7,-5,7,-1,10,-2,9,-5,12,-7,20,2,12,0
197,2007-08-01 01:00:00,67,-2.18,3,0.0,0,0,0,1,1,0,0,0,1,0,2007,31,2,1,10,-2,6,0,6,2,5,-3,11,-6,10,-1,14,-7,16,0
198,2007-08-01 08:15:00,0,-3.06,2,-5.74,6,0,0,2,0,0,2,0,0,1,2007,31,2,1,13,1,13,5,10,7,12,-1,7,-1,25,16,21,10,17,0
199,2007-08-01 10:30:00,18,-3.82,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,31,2,1,8,2,13,-6,9,3,14,-2,16,-8,15,-10,24,10,11,0
200,2007-08-02 08:30:00,69,2.28,0,-5.66,0,0,2,0,2,0,0,0,0,1,2007,31,3,1,8,0,7,-1,8,-1,6,0,9,4,7,-1,15,-9,17,0
201,2007-08-02 10:00:00,24,-1.16,0,0.0,2,0,0,2,2,0,0,0,0,1,2007,31,3,1,10,2,9,-3,6,-1,8,1,9,1,7,1,26,-3,34,1
202,2007-08-02 10:30:00,46,-0.55,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,31,3,1,6,0,8,3,12,6,8,0,10,-2,10,3,20,13,37,1
203,2007-08-03 10:00:00,40,-3.33,3,0.0,0,0,0,3,3,0,0,1,0,0,2007,31,4,1,11,-1,10,-3,9,0,9,3,20,13,21,15,51,40,20,0
204,2007-08-07 14:15:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2007,32,1,1,19,-2,13,7,17,8,15,8,17,8,10,-8,21,1,6,0
205,2007-08-07 15:00:00,12,1.35,1,2.17,2,0,1,0,0,1,0,0,1,0,2007,32,1,1,9,2,9,3,10,0,5,0,6,-2,8,-1,37,16,3,0
206,2007-08-08 10:00:00,31,-0.32,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,32,2,1,11,-5,8,-1,14,-7,13,7,8,0,11,-2,31,16,16,0
207,2007-08-08 10:30:00,18,-0.57,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,32,2,1,15,-4,11,6,12,6,8,-3,9,3,12,5,24,-4,4,0
208,2007-08-09 08:30:00,69,-2.02,0,-5.66,0,0,0,2,2,0,0,0,0,1,2007,32,3,1,15,-6,12,-4,24,-17,13,1,11,0,30,-21,31,-17,52,1
209,2007-08-09 10:30:00,46,-2.71,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,32,3,1,19,10,12,-3,8,2,13,-6,10,0,12,8,32,26,13,0
210,2007-08-10 08:30:00,41,1.68,0,-0.92,0,0,2,0,2,0,0,0,0,1,2007,32,4,1,16,11,19,-14,16,11,17,-5,18,3,11,0,34,15,14,0
211,2007-08-10 14:00:00,25,-0.16,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,32,4,1,9,-3,11,3,6,0,6,1,7,1,11,-9,23,10,7,0
212,2007-08-13 10:00:00,5,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,33,0,1,11,-5,17,-12,9,4,11,-3,8,0,10,-1,24,-13,4,0
213,2007-08-14 10:00:00,37,0.89,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,33,1,1,10,-6,10,0,11,-3,12,9,14,-4,11,-3,20,7,7,0
214,2007-08-15 09:00:00,66,4.9799999999999995,3,-0.03,0,0,3,0,3,0,0,1,0,0,2007,33,2,1,12,-4,15,2,16,9,12,1,14,-8,12,6,24,-7,35,1
215,2007-08-15 10:30:00,18,-1.23,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,33,2,1,16,-8,16,-11,15,-6,9,4,10,-4,16,-3,45,30,17,0
216,2007-08-15 13:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,33,2,1,7,-3,8,2,6,1,10,5,8,0,6,1,29,-12,4,0
217,2007-08-16 10:30:00,46,-0.88,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,33,3,1,10,2,10,0,7,0,7,0,8,0,10,-6,37,-21,6,0
218,2007-08-16 12:00:00,53,-2.94,2,0.0,0,0,0,2,2,0,0,0,0,1,2007,33,3,1,15,2,24,-21,14,10,10,0,10,3,8,1,20,-2,17,0
219,2007-08-17 10:00:00,58,-3.5999999999999996,3,-3.7800000000000002,3,0,0,3,0,0,3,1,0,0,2007,33,4,1,14,11,10,4,8,3,9,-3,13,5,9,1,36,-5,33,1
220,2007-08-20 10:00:00,7,0.52,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,34,0,1,11,3,15,6,15,-6,12,1,11,-6,10,-5,29,-13,6,0
221,2007-08-22 10:30:00,18,-2.12,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,34,2,1,15,-10,14,-5,19,8,12,1,12,5,9,2,48,39,40,1
222,2007-08-23 08:30:00,69,-1.3,0,-4.48,0,0,0,2,2,0,0,0,0,1,2007,34,3,1,8,1,11,-8,7,1,8,0,10,-1,6,1,23,-12,9,0
223,2007-08-23 10:30:00,46,-2.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,34,3,1,11,-1,10,0,13,-3,9,2,14,1,15,5,19,0,9,0
224,2007-08-24 10:00:00,47,1.3800000000000001,3,1.7399999999999998,3,0,3,0,0,3,0,1,0,0,2007,34,4,1,15,11,16,3,13,-9,13,6,13,-3,12,-2,35,-1,9,0
225,2007-08-27 10:00:00,23,0.0,0,-1.44,0,3,0,0,3,0,0,1,0,0,2007,35,0,1,12,-2,11,0,8,-3,7,-1,6,1,6,1,16,1,3,0
226,2007-08-28 09:00:00,65,-3.0,1,-0.77,0,0,0,1,1,0,0,0,1,0,2007,35,1,1,7,0,9,-3,8,-1,9,0,11,-5,11,-4,19,-4,7,0
227,2007-08-29 10:30:00,18,-1.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,35,2,1,7,-1,6,-1,9,2,6,1,10,6,7,-1,23,-5,21,0
228,2007-08-30 10:30:00,46,-1.08,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,35,3,1,10,0,9,-2,9,1,8,-1,11,8,8,-1,23,13,16,0
229,2007-08-31 09:45:00,10,0.22,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,35,4,1,8,0,8,1,10,-3,36,-25,11,4,13,-5,40,-31,8,0
230,2007-09-04 01:00:00,67,1.65,2,0.0,0,0,1,0,1,0,0,0,1,0,2007,36,1,1,7,-2,8,4,9,2,7,0,6,1,6,2,14,8,10,0
231,2007-09-05 08:15:00,0,-2.28,2,-0.72,0,0,0,2,0,0,2,0,0,1,2007,36,2,1,17,-9,8,0,8,1,9,1,8,-1,9,4,16,0,69,1
232,2007-09-05 10:00:00,50,-6.8999999999999995,3,0.0,0,0,0,3,3,0,0,1,0,0,2007,36,2,1,11,4,32,24,37,30,14,-3,11,0,13,2,21,12,29,1
233,2007-09-06 10:00:00,40,1.1099999999999999,0,0.0,0,0,3,0,3,0,0,1,0,0,2007,36,3,1,11,-7,11,1,16,6,12,3,11,-3,12,-2,32,25,42,1
234,2007-09-07 10:00:00,31,3.35,1,2.39,1,0,1,0,0,1,0,0,1,0,2007,36,4,1,11,0,13,-4,12,5,9,-3,10,-4,16,-4,45,18,14,0
235,2007-09-10 15:00:00,12,-0.22,0,-0.83,1,0,0,1,0,0,1,0,1,0,2007,37,0,1,9,-4,8,0,6,-4,5,0,6,1,7,-3,11,6,8,0
236,2007-09-11 08:30:00,68,-0.18,0,-4.65,6,3,0,0,0,0,3,1,0,0,2007,37,1,1,15,-10,8,3,9,2,12,2,7,1,6,3,20,1,9,0
237,2007-09-11 10:00:00,37,0.39,0,0.0,0,0,1,0,1,0,0,0,1,0,2007,37,1,1,7,0,6,-1,9,0,7,-1,6,1,12,-6,20,4,25,0
238,2007-09-12 10:30:00,18,-3.34,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,37,2,1,14,9,8,2,12,5,10,-5,9,1,7,0,16,1,26,1
239,2007-09-13 08:30:00,69,1.46,0,-1.4,2,0,2,0,2,0,0,0,0,1,2007,37,3,1,13,-8,10,5,9,1,11,-2,14,-8,9,4,25,0,18,0
240,2007-09-13 10:30:00,46,-1.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,37,3,1,10,6,9,5,13,-8,7,0,20,-17,9,3,33,15,12,0
241,2007-09-13 14:00:00,25,-4.0,4,0.0,0,0,0,2,2,0,0,0,0,1,2007,37,3,1,7,1,5,0,7,-3,5,-1,10,-5,12,-5,14,-2,5,0
242,2007-09-17 08:30:00,21,-0.88,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,38,0,1,8,1,6,-4,4,0,7,1,10,-6,8,2,13,2,12,0
243,2007-09-18 09:00:00,66,-6.6899999999999995,3,-10.23,9,0,0,3,0,0,3,1,0,0,2007,38,1,1,20,12,10,-3,11,2,9,-2,10,-5,9,-2,30,17,8,0
244,2007-09-18 13:00:00,44,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,38,1,1,6,0,7,3,7,-5,7,6,6,0,11,4,17,6,91,1
245,2007-09-18 14:15:00,26,-3.75,9,0.0,0,0,0,3,3,0,0,1,0,0,2007,38,1,1,75,39,24,-9,23,19,21,16,22,1,15,-3,20,18,8,0
246,2007-09-19 10:30:00,18,-3.26,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,38,2,1,8,-4,8,-1,8,-2,7,1,7,3,7,-3,29,-9,3,0
247,2007-09-20 08:30:00,69,1.82,2,-0.48,0,0,2,0,2,0,0,0,0,1,2007,38,3,1,13,-9,10,6,9,-2,8,-3,9,2,13,5,31,-6,34,1
248,2007-09-20 10:00:00,7,-2.19,1,1.18,1,0,0,1,0,1,0,0,1,0,2007,38,3,1,19,9,15,7,12,-5,9,2,8,0,14,10,18,13,35,1
249,2007-09-20 10:30:00,46,-1.3,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,38,3,1,7,-1,17,5,11,5,7,5,9,2,10,3,31,18,18,0
250,2007-09-20 12:00:00,53,2.16,2,0.0,0,0,2,0,2,0,0,0,0,1,2007,38,3,1,12,1,7,-1,8,1,10,-2,9,-1,9,3,21,6,4,0
251,2007-09-25 09:00:00,65,-0.77,0,-0.77,0,1,0,0,1,0,0,0,1,0,2007,39,1,1,8,-3,7,0,12,1,8,-3,7,2,7,2,22,16,40,1
252,2007-09-26 10:30:00,18,-5.94,2,0.0,0,2,0,0,2,0,0,0,0,1,2007,39,2,1,9,-3,9,0,7,2,9,-3,8,0,6,-1,17,6,12,0
253,2007-09-27 10:00:00,47,-1.23,0,-0.39,0,0,0,3,0,0,3,1,0,0,2007,39,3,1,17,-12,13,-2,9,2,12,-6,17,-6,9,-1,17,6,9,0
254,2007-09-27 10:30:00,46,-0.43,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,39,3,1,9,0,7,1,8,0,8,-5,13,6,8,-3,31,-19,9,0
255,2007-09-28 09:45:00,10,0.28,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,39,4,1,14,11,5,-1,9,0,10,2,20,12,6,-3,25,5,30,1
256,2007-10-02 01:00:00,67,0.64,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,40,1,1,7,3,7,-1,7,-1,8,0,6,2,5,1,14,3,4,0
257,2007-10-02 10:00:00,50,-2.37,0,14.850000000000001,9,0,0,3,0,3,0,1,0,0,2007,40,1,1,18,-8,12,-7,13,-3,7,-2,8,1,9,-1,29,22,7,0
258,2007-10-03 08:15:00,0,-0.36,0,-1.9500000000000002,0,3,0,0,0,0,3,1,0,0,2007,40,2,1,11,-7,10,4,9,0,6,-1,10,-2,8,-5,29,15,10,0
259,2007-10-03 10:00:00,40,-0.18,0,0.0,0,3,0,0,3,0,0,1,0,0,2007,40,2,1,13,-11,13,-7,11,5,16,-9,9,1,10,-2,18,-4,3,0
260,2007-10-03 10:30:00,18,-2.88,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,40,2,1,14,-8,7,2,16,-8,10,-2,10,0,10,0,30,-13,5,0
261,2007-10-04 08:30:00,69,-1.22,0,-1.5,2,0,0,2,2,0,0,0,0,1,2007,40,3,1,13,0,22,-11,21,-14,24,-8,13,-3,15,9,19,3,65,1
262,2007-10-04 10:00:00,24,-1.86,0,-1.6,2,0,0,2,0,0,2,0,0,1,2007,40,3,1,11,4,25,17,29,23,10,1,9,-2,21,10,24,-2,9,0
263,2007-10-04 10:30:00,46,-2.68,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,40,3,1,18,4,9,0,12,7,10,-3,8,-3,9,-2,70,49,8,0
264,2007-10-05 15:00:00,12,0.39,0,1.13,1,0,1,0,0,1,0,0,1,0,2007,40,4,1,7,-1,9,-3,8,3,7,-2,8,-4,6,1,11,3,5,0
265,2007-10-09 10:00:00,37,-0.9,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,41,1,1,10,-2,13,-6,10,2,10,7,17,11,9,0,36,19,37,1
266,2007-10-10 10:00:00,31,0.6,0,0.0,0,0,1,0,1,0,0,0,1,0,2007,41,2,1,10,6,14,8,10,1,11,-5,7,0,7,-1,20,-9,10,0
267,2007-10-11 12:00:00,25,1.02,4,0.0,0,0,2,0,2,0,0,0,0,1,2007,41,3,1,7,-1,6,-1,7,-2,7,0,5,0,5,1,21,-11,9,0
268,2007-10-15 08:30:00,21,4.3,2,0.0,0,0,2,0,2,0,0,0,0,1,2007,42,0,1,15,-9,12,2,8,-4,13,-8,11,6,9,0,20,1,29,1
269,2007-10-16 09:00:00,66,-6.93,3,-0.09,0,0,0,3,3,0,0,1,0,0,2007,42,1,1,33,23,13,2,16,-9,13,2,11,-4,19,-6,24,14,14,0
270,2007-10-16 13:00:00,44,-1.1,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,42,1,1,7,-2,7,2,7,0,10,3,6,0,6,0,15,-6,9,0
271,2007-10-17 10:30:00,18,-1.68,2,0.0,0,2,0,0,2,0,0,0,0,1,2007,42,2,1,8,-3,8,-4,9,-5,7,1,7,-1,15,-11,22,6,17,0
272,2007-10-18 08:30:00,69,-5.08,2,-2.24,0,0,0,2,2,0,0,0,0,1,2007,42,3,1,11,3,10,2,8,-3,8,-3,23,12,12,-1,51,34,9,0
273,2007-10-18 10:00:00,7,0.0,0,-0.84,1,1,0,0,0,0,1,0,1,0,2007,42,3,1,11,6,9,5,10,-4,10,-4,14,3,13,-6,22,-16,9,0
274,2007-10-18 10:30:00,46,-5.02,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,42,3,1,9,-1,11,-2,7,2,10,-2,9,0,11,-2,19,-3,11,0
275,2007-10-18 12:00:00,53,-0.1,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,42,3,1,11,-2,8,0,8,1,7,-2,7,-1,6,1,19,9,7,0
276,2007-10-23 10:00:00,64,-1.83,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,43,1,1,20,8,7,0,9,4,10,-1,14,-9,8,2,22,8,2,0
277,2007-10-24 10:00:00,23,-7.77,3,-3.12,3,0,0,3,3,0,0,1,0,0,2007,43,2,1,20,-7,14,-4,13,-5,10,4,10,6,10,-3,23,3,1,0
