,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,pips_candle_max_30_60_after,pips_candle_min_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_60_180_after,reaction_min_60_180_after
135,2007-10-03 08:15:00,0,-0.12,0,-0.65,0,1,0,0,0,0,1,1,2007,40,2,1,11,-7,10,4,9,0,6,-1,10,-2,8,-5,13,4,10,-3,29,15,-47,1
136,2007-10-03 10:00:00,18,-0.06,0,0.0,0,1,0,0,1,0,0,1,2007,40,2,1,13,-11,13,-7,11,5,16,-9,9,1,10,-2,20,-6,3,-17,18,-4,-42,1
137,2007-10-05 08:30:00,22_33,0.19,0,4.43,2,1,1,0,1,1,0,2,2007,40,4,2,62,-61,28,-9,34,18,24,3,21,-7,17,-7,32,24,25,-7,19,-4,-6,0
138,2007-10-11 08:30:00,31,0.35,0,0.0,0,0,1,0,1,0,0,1,2007,41,3,1,20,-18,15,10,26,-16,10,-2,11,-4,14,7,23,-11,2,-21,27,11,-2,0
139,2007-10-12 08:30:00,10_29_23,1.53,1,0.0,2,0,3,0,3,0,0,3,2007,41,4,3,24,-18,20,6,39,25,17,10,19,-12,17,1,48,-31,7,-41,22,4,-20,0
140,2007-10-12 10:00:00,28,-0.41,0,-0.26,0,0,0,1,1,0,0,1,2007,41,4,1,14,3,22,-12,13,7,14,3,12,-1,8,0,22,4,5,-17,50,-21,-24,0
141,2007-10-16 09:00:00,30,-2.31,1,-0.03,0,0,0,1,1,0,0,1,2007,42,1,1,33,23,13,2,16,-9,13,2,11,-4,19,-6,17,5,11,-6,24,14,-23,0
142,2007-10-17 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,42,2,1,20,-2,17,-3,19,10,12,1,11,3,11,4,25,19,21,-4,21,9,-37,1
143,2007-10-24 10:00:00,14,-2.59,1,-1.04,1,0,0,1,1,0,0,1,2007,43,2,1,20,-7,14,-4,13,-5,10,4,10,6,10,-3,25,-10,1,-24,23,3,-35,1
144,2007-10-25 08:30:00,8,-0.22,0,2.0,2,0,0,1,0,1,0,1,2007,43,3,1,13,2,24,19,24,4,12,-2,10,1,10,2,19,-13,2,-17,17,-5,-33,1
145,2007-10-25 10:00:00,21,0.0,0,-2.55,2,1,0,0,0,0,1,1,2007,43,3,1,13,-6,12,5,17,9,13,-7,14,2,11,-6,17,-9,4,-13,24,-17,-17,0
146,2007-10-30 10:00:00,4,-0.71,1,-0.27,1,0,0,1,1,0,0,1,2007,44,1,1,21,17,8,0,11,-6,7,0,10,3,11,5,21,-1,15,-6,12,7,-7,0
147,2007-10-31 08:30:00,1,1.0,0,1.0,0,0,1,0,0,1,0,1,2007,44,2,1,14,-6,24,-12,12,-3,15,3,15,8,13,-2,21,8,20,-1,21,-4,-5,0
148,2007-10-31 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,44,2,1,25,3,19,-4,9,0,12,7,21,8,27,25,33,-7,20,-13,21,-4,-21,0
149,2007-11-01 08:30:00,9,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,44,3,1,16,-6,10,4,13,5,12,-3,20,-13,16,7,15,3,10,-5,22,13,-23,0
150,2007-11-01 10:00:00,17,-0.65,0,0.0,0,0,0,1,1,0,0,1,2007,44,3,1,20,-13,11,0,12,3,13,-7,14,4,16,6,17,-5,5,-12,26,-4,-8,0
151,2007-11-02 08:30:00,22_33,1.49,2,-0.3,1,1,1,0,1,0,1,2,2007,44,4,2,37,-16,25,12,46,21,22,-8,33,-20,21,3,33,-1,17,-16,20,8,-22,0
152,2007-11-05 10:00:00,18,0.59,0,0.0,0,0,1,0,1,0,0,1,2007,45,0,1,10,3,10,-3,8,5,13,-4,10,-3,9,-1,13,-1,7,-6,18,4,-15,0
153,2007-11-09 08:30:00,31,1.15,1,0.75,3,0,1,0,0,1,0,1,2007,45,4,1,14,-3,18,-9,11,3,9,3,6,-2,10,2,27,14,18,-9,27,8,-42,1
154,2007-11-09 10:00:00,28,-1.06,1,-0.86,1,0,0,1,0,0,1,1,2007,45,4,1,15,8,18,-12,11,5,15,4,11,-1,11,2,22,1,14,-8,31,-4,-47,1
155,2007-11-13 15:00:00,24,0.5,1,0.0,0,0,1,0,1,0,0,1,2007,46,1,1,20,11,10,-4,9,-4,6,1,10,-5,7,-1,20,6,15,-5,18,-3,-4,0
156,2007-11-14 08:30:00,10_29_23,-0.45,1,0.42999999999999994,1,1,0,2,1,1,1,3,2007,46,2,3,17,-6,12,4,25,13,11,1,7,3,9,1,30,-9,19,-11,34,13,-31,1
157,2007-11-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,46,3,1,19,-14,13,-2,17,-4,11,-3,12,7,20,-13,25,-4,12,-13,21,13,-1,0
158,2007-11-16 09:00:00,30,-0.54,1,-0.12,0,0,0,1,1,0,0,1,2007,46,4,1,16,4,13,2,12,4,15,7,17,5,15,-6,20,-9,9,-11,41,21,-32,1
159,2007-11-27 10:00:00,4,-0.87,1,-0.49,1,0,0,1,0,0,1,1,2007,48,1,1,10,2,10,6,10,-2,8,-3,9,-3,17,-8,15,3,11,-4,23,-12,-54,1
160,2007-11-28 08:30:00,8,-0.61,0,0.77,1,0,0,1,0,1,0,1,2007,48,2,1,17,7,15,-5,12,-4,14,-10,8,2,16,7,21,-6,9,-12,54,31,-17,0
161,2007-11-28 10:00:00,14,-0.29,0,0.83,0,0,0,1,1,0,0,1,2007,48,2,1,10,3,10,-3,14,-3,13,-5,11,-2,10,1,22,4,17,-5,23,-3,-12,0
162,2007-11-29 08:30:00,26,0.0,0,1.0,0,1,0,0,1,0,0,1,2007,48,3,1,19,-6,9,0,10,2,9,-8,9,2,8,0,21,-8,4,-17,35,23,-3,0
163,2007-11-29 10:00:00,21,-0.54,0,-1.76,1,0,0,1,0,0,1,1,2007,48,3,1,10,-4,12,8,15,6,26,19,9,-3,10,-6,16,1,12,-4,25,-2,-28,1
164,2007-12-03 10:00:00,17,-0.29,0,0.0,0,1,0,0,1,0,0,1,2007,49,0,1,9,0,10,-1,16,6,7,-3,11,0,8,-3,22,-5,16,-6,21,-1,-3,0
165,2007-12-05 08:15:00,0,2.92,2,0.78,2,0,1,0,0,1,0,1,2007,49,2,1,21,-7,43,-39,17,6,17,1,22,-11,16,9,16,-9,6,-10,21,5,-23,0
166,2007-12-05 10:00:00,18,-0.36,0,0.0,0,0,0,1,1,0,0,1,2007,49,2,1,21,0,8,4,17,4,8,1,18,-7,9,3,17,-3,5,-12,27,-13,-5,0
167,2007-12-07 08:30:00,22_33,2.5,4,-0.08,0,0,2,0,2,0,0,2,2007,49,4,2,38,-4,16,3,42,35,19,-12,15,-8,15,7,29,-7,4,-25,28,6,-13,0
168,2007-12-07 10:00:00,28,-0.11,0,0.82,1,1,0,0,0,1,0,1,2007,49,4,1,13,0,10,0,14,3,22,11,13,-4,8,1,17,-9,3,-14,30,-10,-2,0
169,2007-12-10 10:00:00,24,0.26,0,1.66,2,0,1,0,0,1,0,1,2007,50,0,1,11,-5,9,-4,8,-3,9,4,6,-3,11,-5,15,7,9,-6,22,2,-19,0
170,2007-12-11 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,50,1,1,50,-11,29,-21,23,12,33,-9,15,1,15,7,30,-19,0,-30,21,9,-29,1
171,2007-12-12 08:30:00,31,-0.35,1,-0.69,1,1,0,0,1,0,0,1,2007,50,2,1,20,11,12,2,21,-16,13,7,18,9,24,12,82,-62,7,-75,41,1,-11,0
172,2007-12-13 08:30:00,10_29_23,7.09,5,1.1,1,0,3,0,2,1,0,3,2007,50,3,3,22,-14,12,0,11,1,13,6,12,2,14,4,19,-10,5,-14,21,4,-90,1
173,2007-12-14 08:30:00,7,1.1,3,0.0,0,0,1,0,1,0,0,1,2007,50,4,1,47,-36,19,11,15,9,14,-4,15,9,16,-11,45,-30,5,-40,47,10,-46,1
174,2007-12-17 09:00:00,30,0.78,1,-1.09,3,0,1,0,0,0,1,1,2007,51,0,1,23,6,10,3,7,0,8,-1,10,-2,13,-9,25,-12,5,-20,21,5,-17,0
175,2007-12-18 08:30:00,3,0.0,0,-0.48,0,1,0,0,1,0,0,1,2007,51,1,1,24,10,10,-2,7,0,6,-3,5,0,7,-2,24,8,18,-6,33,9,-42,1
176,2007-12-27 08:30:00,8,-0.68,1,-0.19,0,0,0,1,0,0,1,1,2007,52,3,1,18,6,35,28,16,2,10,2,8,3,18,13,13,-7,3,-10,18,0,-10,0
177,2007-12-27 10:00:00,4,0.41,1,0.58,0,0,1,0,0,1,0,1,2007,52,3,1,12,0,9,-2,14,7,8,-5,9,-5,6,2,11,-4,4,-7,16,-2,0,0
178,2007-12-28 10:00:00,21,-1.75,1,-0.54,0,0,0,1,0,0,1,1,2007,52,4,1,26,22,19,1,13,-1,13,0,9,-4,9,0,20,-13,4,-16,30,8,-3,0
179,2007-12-31 10:00:00,14,0.33,1,-1.01,0,0,1,0,1,0,0,1,2007,52,0,1,18,-12,28,-12,21,-15,37,29,17,-9,18,-13,46,-35,5,-41,51,-45,-41,1
180,2008-01-02 10:00:00,17,-4.59,1,0.0,0,0,0,1,1,0,0,1,2008,1,2,1,37,35,14,1,19,10,14,6,11,-5,20,-15,44,39,41,-3,33,-8,-14,0
181,2008-01-03 08:15:00,0,-0.06,0,-0.8,1,1,0,0,0,0,1,1,2008,1,3,1,21,2,34,-21,16,9,39,-26,14,-2,10,1,22,9,11,-11,30,-20,-19,0
182,2008-01-04 08:30:00,22_33,-3.5300000000000002,4,0.44,0,0,0,2,1,1,0,2,2008,1,4,2,97,86,26,-17,25,-6,20,3,33,12,16,2,34,3,24,-10,39,18,-63,1
183,2008-01-04 10:00:00,18,0.18,0,0.0,0,0,1,0,1,0,0,1,2008,1,4,1,35,-11,20,-6,21,2,15,3,11,2,15,-1,18,9,14,-4,48,-22,-20,0
184,2008-01-08 10:00:00,24,-0.3,0,3.94,3,0,0,1,0,1,0,1,2008,2,1,1,24,-7,16,-3,9,3,9,-6,15,-12,13,8,19,14,16,-3,28,19,-7,0
185,2008-01-11 08:30:00,31,-2.34,1,0.0,0,0,0,1,1,0,0,1,2008,2,4,1,28,-5,14,4,12,0,14,6,13,2,18,2,22,-18,3,-19,35,9,-1,0
186,2008-01-15 08:30:00,10_29_23,-1.81,2,-2.61,2,0,0,3,1,0,2,3,2008,3,1,3,21,14,20,3,23,-16,11,3,17,-1,15,5,29,17,22,-7,33,25,-93,1
187,2008-01-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,3,2,1,27,2,26,-14,17,5,16,8,18,-12,14,1,28,17,25,-3,35,26,-214,1
188,2008-01-16 09:00:00,30,0.25,0,0.0,1,0,1,0,1,0,0,1,2008,3,2,1,11,-5,15,11,13,3,11,-4,21,11,15,-5,35,-2,27,-8,40,17,-212,1
189,2008-01-17 08:30:00,3,-3.13,1,-0.52,0,0,0,1,1,0,0,1,2008,3,3,1,26,-22,15,-1,21,8,21,-15,17,5,21,3,27,5,16,-11,46,24,-24,0
190,2008-01-18 10:00:00,28,2.4,1,0.87,1,0,1,0,0,1,0,1,2008,3,4,1,16,-6,9,-1,12,-2,10,-5,10,2,11,-5,45,-23,5,-40,42,-32,-13,0
191,2008-01-24 08:30:00,32,1.1,1,-0.31,0,0,1,0,1,0,0,1,2008,4,3,1,25,12,10,-2,10,2,16,6,15,3,12,1,35,24,33,-2,34,-22,-17,0
192,2008-01-24 10:00:00,14,-0.62,0,0.0,0,0,0,1,1,0,0,1,2008,4,3,1,17,6,19,13,25,-14,10,1,12,1,15,5,29,4,18,-11,49,28,-8,0
193,2008-01-28 10:00:00,21,-0.97,0,-0.41,0,0,0,1,0,0,1,1,2008,5,0,1,18,-8,12,-2,14,7,12,3,14,5,13,-5,28,15,23,-5,62,43,-16,0
194,2008-01-29 08:30:00,8,1.44,1,0.29,0,0,1,0,0,1,0,1,2008,5,1,1,13,-5,8,1,14,-1,11,-5,11,-2,13,-5,12,-5,5,-7,22,-9,-23,0
195,2008-01-29 10:00:00,4,0.31,0,3.47,1,0,1,0,0,1,0,1,2008,5,1,1,10,-3,16,-11,20,-1,12,0,11,3,18,14,26,15,17,-9,18,0,-16,0
196,2008-01-30 08:15:00,0,1.27,1,-0.27,0,0,1,0,1,0,0,1,2008,5,2,1,39,-24,22,-13,20,-5,32,29,17,3,16,-12,22,4,16,-6,20,5,-20,0
197,2008-01-30 08:30:00,1,1.0,0,1.0,0,0,0,1,0,1,0,1,2008,5,2,1,32,29,17,3,16,-12,12,-7,10,3,16,4,24,-7,9,-15,52,-35,-7,0
198,2008-01-30 14:15:00,15,0.0,0,-1.75,3,1,0,0,1,0,0,1,2008,5,2,1,51,51,34,-6,23,10,13,-4,19,7,20,-1,33,6,22,-11,26,6,-36,1
199,2008-02-01 08:30:00,22_33,-0.18000000000000005,2,1.36,1,0,1,1,1,1,0,2,2008,5,4,2,59,16,33,14,21,-5,13,-1,11,-7,21,-4,70,-46,13,-57,25,-1,-75,1
200,2008-02-01 10:00:00,17,3.03,1,0.0,0,0,1,0,1,0,0,1,2008,5,4,1,38,-16,34,-29,27,13,24,18,16,-1,17,1,39,17,33,-6,96,-67,-23,0
201,2008-02-05 10:00:00,18,-7.13,2,-1.7,3,0,0,1,1,0,0,1,2008,6,1,1,15,-2,14,0,18,11,15,-10,21,-2,13,-1,25,6,17,-8,70,-32,-32,1
202,2008-02-07 08:30:00,32,-0.47,1,-0.88,1,0,0,1,1,0,0,1,2008,6,3,1,16,1,43,-34,27,-3,12,1,41,-38,24,18,31,20,24,-7,55,-32,-48,1
203,2008-02-07 10:00:00,24,-0.1,0,-0.31,1,0,0,1,0,0,1,1,2008,6,3,1,19,16,18,-3,18,4,20,12,18,-10,9,5,44,-33,2,-42,43,15,-42,1
204,2008-02-13 08:30:00,10_29,1.26,1,0.55,0,0,2,0,1,1,0,2,2008,7,2,2,22,2,19,-11,16,2,15,-4,10,5,10,-1,35,-12,14,-21,21,-6,-15,0
205,2008-02-14 08:30:00,31,1.31,1,0.0,0,0,1,0,1,0,0,1,2008,7,3,1,19,-9,11,0,11,1,13,-6,10,1,19,-12,21,1,13,-8,32,10,-5,0
206,2008-02-15 09:00:00,30,-0.21,0,0.0,0,0,0,1,1,0,0,1,2008,7,4,1,14,7,14,-1,16,3,8,0,8,4,10,2,41,23,27,-14,40,15,-42,1
207,2008-02-15 09:55:00,28,-1.64,1,-2.23,1,0,0,1,0,0,1,1,2008,7,4,1,16,9,28,18,14,-7,10,5,19,-15,13,-2,19,-4,6,-13,21,-4,-24,0
208,2008-02-20 08:30:00,7_3,2.24,3,-0.51,0,1,1,0,2,0,0,2,2008,8,2,2,46,-33,17,7,17,4,13,-10,15,0,21,0,33,10,21,-12,36,21,-9,0
209,2008-02-25 10:00:00,14,0.96,1,-1.02,1,0,1,0,1,0,0,1,2008,9,0,1,18,-11,18,-4,9,-2,12,-3,10,-1,12,-4,36,15,32,-4,26,-4,-13,0
210,2008-02-26 08:30:00,23,0.57,1,0.0,0,0,1,0,1,0,0,1,2008,9,1,1,16,0,22,8,14,-3,9,0,10,0,12,1,26,-5,14,-12,23,-13,-13,0
211,2008-02-26 10:00:00,4,-2.24,1,-0.62,1,0,0,1,0,0,1,1,2008,9,1,1,21,14,15,-1,11,2,11,2,9,2,11,5,17,1,5,-12,32,-7,-17,0
212,2008-02-27 08:30:00,8,-0.13,0,-0.67,1,0,0,1,0,0,1,1,2008,9,2,1,17,0,22,-12,19,0,21,-13,11,1,13,4,40,20,30,-10,23,12,-6,0
213,2008-02-27 10:00:00,21,-0.46,0,-0.04,1,0,0,1,1,0,0,1,2008,9,2,1,23,3,19,-8,15,0,19,8,11,-4,13,3,44,28,32,-12,76,51,-17,0
214,2008-02-28 08:30:00,26,1.0,0,1.0,0,0,0,1,1,0,0,1,2008,9,3,1,28,7,14,-1,16,-7,12,-1,12,-5,21,15,28,3,20,-8,35,25,-16,0
215,2008-03-03 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2008,10,0,1,21,0,18,-8,49,-15,22,-13,33,-5,19,-1,37,4,20,-17,77,64,-47,1
216,2008-03-05 08:15:00,0,-0.53,0,-1.0,0,0,0,1,0,0,1,1,2008,10,2,1,20,1,18,7,16,5,13,-4,26,19,21,9,20,1,10,-10,19,6,-29,1
217,2008-03-05 10:00:00,18,0.45,0,0.0,0,0,1,0,1,0,0,1,2008,10,2,1,22,-17,11,1,13,0,18,-4,13,1,20,16,44,27,38,-6,21,3,-9,0
218,2008-03-06 10:00:00,24,0.35,0,0.22,0,0,1,0,0,1,0,1,2008,10,3,1,18,8,20,0,13,3,22,12,19,-12,13,-1,22,7,13,-9,41,-8,-16,0
219,2008-03-07 08:30:00,22_33,0.2699999999999998,2,-0.11,0,0,1,1,2,0,0,2,2008,10,4,2,52,-7,36,34,32,-25,44,-27,28,0,19,10,62,-31,21,-41,40,12,-63,1
220,2008-03-11 08:30:00,31,0.49,0,1.81,3,0,1,0,0,1,0,1,2008,11,1,1,49,-30,50,-23,27,-17,28,-14,40,-25,19,7,41,20,30,-11,32,-13,-102,1
221,2008-03-13 08:30:00,10_29,-2.54,2,2.44,0,0,0,2,0,2,0,2,2008,11,3,2,48,-26,18,12,28,-16,19,10,14,0,17,2,25,18,24,-1,28,-2,-26,0
222,2008-03-14 08:30:00,7,-3.65,3,0.0,0,0,0,1,1,0,0,1,2008,11,4,1,34,-14,26,-14,17,-2,24,-12,16,9,22,9,62,41,51,-11,46,43,-19,0
223,2008-03-14 09:55:00,28,0.32,1,0.87,1,0,1,0,0,1,0,1,2008,11,4,1,35,14,38,34,47,-38,35,24,30,-13,27,-21,32,-2,28,-4,87,77,-40,1
224,2008-03-17 09:00:00,30,0.03,0,0.0,0,0,1,0,1,0,0,1,2008,12,0,1,21,3,17,4,15,-1,52,-39,27,20,24,-17,59,32,34,-25,62,-24,-28,1
225,2008-03-18 08:30:00,23_3,-1.21,0,-0.56,0,1,0,1,2,0,0,2,2008,12,1,2,17,-11,26,15,15,3,21,-13,11,-4,15,4,36,-13,15,-21,60,-29,-13,0
226,2008-03-18 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,12,1,1,44,-9,46,16,21,-6,24,-4,21,3,16,-12,65,-34,1,-64,48,-25,-79,1
227,2008-03-24 10:00:00,14,1.59,1,0.0,0,0,1,0,1,0,0,1,2008,13,0,1,33,-33,13,-5,15,2,12,0,12,0,12,-6,29,-16,8,-21,40,-11,-7,0
228,2008-03-25 10:00:00,4,-2.39,2,1.31,1,0,0,1,0,1,0,1,2008,13,1,1,20,3,23,9,15,-1,10,0,11,3,15,-4,19,5,13,-6,33,-14,-16,0
229,2008-03-26 08:30:00,8,-1.49,1,0.62,1,0,0,1,0,1,0,1,2008,13,2,1,25,5,14,-2,18,-10,11,-2,12,-6,13,5,25,4,6,-19,23,-4,-12,0
230,2008-03-26 10:00:00,21,0.43,1,0.49,1,0,1,0,0,1,0,1,2008,13,2,1,15,2,12,-8,13,5,10,4,8,1,13,5,22,-11,1,-21,32,0,-5,0
231,2008-03-27 08:30:00,32,-0.29,0,-0.49,1,1,0,0,1,0,0,1,2008,13,3,1,41,-25,19,-4,29,-21,13,-1,20,5,16,4,46,24,43,-3,35,-24,-20,0
232,2008-04-01 10:00:00,17,0.48,1,0.0,0,0,1,0,1,0,0,1,2008,14,1,1,20,-3,36,-16,20,13,25,-21,25,-12,21,14,51,27,30,-21,32,-11,-26,0
233,2008-04-02 08:15:00,0,0.69,1,-0.45,0,0,1,0,1,0,0,1,2008,14,2,1,41,-30,17,13,21,-15,20,-5,16,11,14,-7,34,12,18,-16,58,-28,-11,0
234,2008-04-03 10:00:00,18,0.28,0,0.0,0,0,1,0,1,0,0,1,2008,14,3,1,36,-33,20,-3,23,-11,19,13,15,-2,13,5,51,28,39,-12,42,27,-6,0
235,2008-04-04 08:30:00,22_33,-1.07,1,-0.41,1,0,0,2,1,0,1,2,2008,14,4,2,63,60,65,-55,51,-8,24,3,20,-16,27,11,48,33,44,-4,34,-26,-13,0
236,2008-04-08 10:00:00,24,-0.6,0,0.22,0,0,0,1,0,1,0,1,2008,15,1,1,18,-6,15,1,10,3,15,-5,11,4,12,-2,22,-4,5,-17,42,24,-20,0
237,2008-04-10 08:30:00,31_32,-0.43000000000000016,3,-1.4,1,0,1,1,1,0,1,2,2008,15,3,2,16,1,14,-1,23,-18,32,-24,29,23,13,-5,37,-5,4,-33,27,-7,-107,1
238,2008-04-11 09:55:00,28,-1.18,1,-0.66,0,0,0,1,0,0,1,1,2008,15,4,1,12,0,13,3,15,7,15,-4,11,0,16,-12,29,-5,16,-13,39,2,-35,1
239,2008-04-14 08:30:00,10_29,0.32,0,2.29,0,1,1,0,0,2,0,2,2008,16,0,2,33,12,18,4,13,-8,26,-19,15,-1,22,15,34,-17,5,-29,41,4,-13,0
240,2008-04-15 08:30:00,23,0.64,0,0.0,0,0,1,0,1,0,0,1,2008,16,1,1,29,-14,27,-18,24,5,18,8,10,-4,14,6,26,-15,2,-24,27,-6,-3,0
241,2008-04-15 09:00:00,30,0.35,0,-1.02,1,0,1,0,0,0,1,1,2008,16,1,1,28,-15,19,-8,12,3,23,-12,11,1,15,8,20,11,17,-3,56,-17,-7,0
242,2008-04-16 08:30:00,7_3,-1.35,0,0.0,0,1,0,1,2,0,0,2,2008,16,2,2,32,23,17,6,17,-10,12,4,11,6,12,-6,29,-23,5,-24,30,3,-3,0
243,2008-04-17 08:30:00,32,-0.12,0,-0.43,0,1,0,0,1,0,0,1,2008,16,3,1,17,-6,23,8,17,-14,21,18,22,13,16,-1,29,-13,6,-23,88,-35,-31,1
244,2008-04-22 10:00:00,14,0.31,0,0.0,0,0,1,0,1,0,0,1,2008,17,1,1,18,-14,23,13,18,-4,28,18,15,8,29,23,38,-17,10,-28,56,18,-9,0
245,2008-04-24 08:30:00,8,0.54,1,0.87,0,0,1,0,0,1,0,1,2008,17,3,1,47,-31,24,-14,29,-14,21,9,23,8,13,-5,37,0,6,-31,38,24,-64,1
246,2008-04-24 10:00:00,21,-1.73,1,-0.6,0,0,0,1,0,0,1,1,2008,17,3,1,41,25,22,-10,13,-3,20,-15,11,7,14,6,50,-43,6,-44,46,-14,-34,1
247,2008-04-29 10:00:00,4,-0.06,0,1.25,1,1,0,0,0,1,0,1,2008,18,1,1,27,1,15,-11,17,-5,12,1,25,16,21,8,34,7,18,-16,48,24,-31,1
248,2008-04-30 08:15:00,0,1.0,1,-0.45,0,0,1,0,1,0,0,1,2008,18,2,1,25,3,14,-7,20,-1,34,12,14,1,14,-9,30,12,22,-8,31,-10,-14,0
249,2008-04-30 08:30:00,1,0.63,0,0.0,0,0,1,0,1,0,0,1,2008,18,2,1,34,12,14,1,14,-9,13,4,22,15,15,-3,26,7,15,-11,42,-24,-22,0
250,2008-04-30 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,18,2,1,49,-25,39,32,36,28,21,2,32,27,16,-1,28,-12,12,-16,18,-4,-11,0
251,2008-05-01 10:00:00,17,0.26,0,0.0,0,0,1,0,1,0,0,1,2008,18,3,1,24,-13,17,-12,19,15,13,-6,15,-9,16,6,18,-8,4,-14,29,-10,-10,0
252,2008-05-02 08:30:00,22_33,2.5999999999999996,2,-0.03,0,0,2,0,2,0,0,2,2008,18,4,2,97,-78,32,-8,33,20,21,-11,25,14,20,-8,47,20,23,-24,38,4,-28,1
253,2008-05-05 10:00:00,18,0.75,1,0.0,0,0,1,0,1,0,0,1,2008,19,0,1,28,-26,22,-15,17,7,12,5,18,9,13,5,29,17,25,-4,28,-1,-3,0
254,2008-05-07 10:00:00,24,0.0,0,-0.66,1,1,0,0,0,0,1,1,2008,19,2,1,23,-13,14,4,11,-5,14,-4,10,3,13,1,37,17,26,-11,29,-3,-33,1
255,2008-05-09 08:30:00,31,0.97,1,-0.9,1,0,1,0,1,0,0,1,2008,19,4,1,22,-13,26,14,19,-10,12,2,15,-6,13,-1,24,10,17,-7,15,1,-27,1
256,2008-05-13 08:30:00,10_29,0.47,1,2.45,0,1,1,0,1,1,0,2,2008,20,1,2,33,-10,21,-11,22,0,18,-2,20,14,18,7,37,-20,4,-33,17,-1,-5,0
257,2008-05-14 08:30:00,7,-0.82,3,0.0,0,0,0,1,1,0,0,1,2008,20,2,1,35,28,26,10,16,1,19,-16,12,-2,13,4,25,-16,0,-25,25,-17,-33,1
258,2008-05-15 09:00:00,30,0.55,0,-1.56,1,0,1,0,0,0,1,1,2008,20,3,1,31,18,14,-9,10,1,18,10,18,-6,11,5,27,-25,0,-27,47,12,-20,0
259,2008-05-16 08:30:00,3,2.0,1,0.0,0,0,1,0,1,0,0,1,2008,20,4,1,27,-16,31,-17,12,6,13,-3,22,-12,16,4,35,24,28,-7,47,37,-7,0
260,2008-05-16 09:55:00,28,-0.49,0,-0.4,0,0,0,1,0,0,1,1,2008,20,4,1,20,11,15,1,26,23,20,6,20,15,14,-2,33,14,30,-3,49,29,-4,0
261,2008-05-20 08:30:00,23,-0.28,1,0.0,0,0,0,1,1,0,0,1,2008,21,1,1,32,16,21,-3,15,-3,14,1,14,9,14,-2,32,-9,8,-24,23,5,-10,0
262,2008-05-22 08:30:00,32,0.43,0,-2.3,0,0,1,0,1,0,0,1,2008,21,3,1,32,-27,20,10,16,-4,20,6,18,-6,18,5,25,9,21,-4,24,5,-50,1
263,2008-05-23 10:00:00,14,0.34,0,-1.01,0,0,1,0,1,0,0,1,2008,21,4,1,24,-9,12,-2,9,1,12,4,15,4,19,4,17,-4,7,-10,33,17,-3,0
264,2008-05-27 10:00:00,21_4,-0.44000000000000006,0,-0.8600000000000001,0,0,1,1,0,1,1,2,2008,22,1,2,34,-16,14,-6,19,14,13,8,14,6,9,-3,19,-5,8,-11,47,-21,-3,0
265,2008-05-28 08:30:00,8,1.52,1,0.39,0,0,1,0,0,1,0,1,2008,22,2,1,44,-35,16,9,13,5,10,3,16,5,15,-6,21,0,9,-12,34,3,-30,1
266,2008-05-29 08:30:00,26,0.0,0,0.0,1,1,0,0,1,0,0,1,2008,22,3,1,22,11,16,3,20,8,12,-10,14,-8,21,-13,23,0,10,-13,36,-14,-21,0
267,2008-06-02 10:00:00,17,0.43,0,0.0,0,0,1,0,1,0,0,1,2008,23,0,1,24,-12,14,8,14,7,9,2,15,7,12,2,24,11,12,-12,29,3,-9,0
268,2008-06-04 08:15:00,0,1.36,1,-0.56,0,0,1,0,1,0,0,1,2008,23,2,1,23,-13,19,-6,19,7,12,0,22,16,17,6,27,-2,20,-7,26,5,-37,1
269,2008-06-04 10:00:00,18,0.16,0,0.0,0,0,1,0,1,0,0,1,2008,23,2,1,18,-2,16,6,18,5,13,-1,13,-3,11,3,34,-13,13,-21,50,-26,-22,0
270,2008-06-05 08:30:00,32,1.76,1,-2.24,0,0,1,0,1,0,0,1,2008,23,3,1,33,-23,41,36,25,-9,31,19,28,9,56,40,75,52,65,-10,23,0,-1,0
271,2008-06-06 08:30:00,22_33,-2.0700000000000003,2,-0.26,1,0,1,1,1,0,1,2,2008,23,4,2,99,95,29,-23,20,-8,14,-1,14,-2,22,0,41,6,15,-26,20,10,-12,0
