,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,30_120,included,basic,17.92,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,17.75,53.41
4,reg,xgb,max,basic,ALL_NO_1_1_1,30_120,included,basic,18.05,{'n_estimators': 50},,,,,,,17.77,0.37
5,reg,gboosting,max,basic,ALL_NO_1_1_1,30_120,included,basic,18.26,{'n_estimators': 50},,,,,,,17.89,0.73
6,reg,ada,max,basic,ALL_NO_1_1_1,30_120,included,basic,19.96,{'n_estimators': 10},,,,,,,20.12,1.02
0,clf,kn,min,basic,ALL_NO_1_1_1,30_120,included,basic,0.76,{'n_neighbors': 41},0.76,0.69,0.77,0.43,993.00,299.00,"{'0': {'precision': 0.7740652346857597, 'recall': 0.9798590130916415, 'f1-score': 0.8648888888888888, 'support': 993}, '1': {'precision': 0.42857142857142855, 'recall': 0.05016722408026756, 'f1-score': 0.08982035928143713, 'support': 299}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6013183316285942, 'recall': 0.5150131185859546, 'f1-score': 0.477354624085163, 'support': 1292}, 'weighted avg': {'precision': 0.6941096247568239, 'recall': 0.7647058823529411, 'f1-score': 0.6855193143125514, 'support': 1292}}",5.31
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,30_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",7.95
2,clf,dtree,min,basic,ALL_NO_1_1_1,30_120,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 150}",0.76,0.71,0.79,0.44,993.00,299.00,"{'0': {'precision': 0.7868576242628476, 'recall': 0.9405840886203424, 'f1-score': 0.8568807339449541, 'support': 993}, '1': {'precision': 0.4380952380952381, 'recall': 0.15384615384615385, 'f1-score': 0.22772277227722776, 'support': 299}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6124764311790428, 'recall': 0.5472151212332481, 'f1-score': 0.542301753111091, 'support': 1292}, 'weighted avg': {'precision': 0.7061455859779286, 'recall': 0.7585139318885449, 'f1-score': 0.7112783883268039, 'support': 1292}}",0.57
3,clf,rforest,min,basic,ALL_NO_1_1_1,30_120,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 50}",0.76,0.69,0.78,0.42,993.00,299.00,"{'0': {'precision': 0.7766129032258065, 'recall': 0.9697885196374623, 'f1-score': 0.8625167935512763, 'support': 993}, '1': {'precision': 0.4230769230769231, 'recall': 0.07357859531772576, 'f1-score': 0.12535612535612536, 'support': 299}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.5998449131513648, 'recall': 0.521683557477594, 'f1-score': 0.49393645945370085, 'support': 1292}, 'weighted avg': {'precision': 0.6947961400179766, 'recall': 0.7623839009287926, 'f1-score': 0.6919200135277855, 'support': 1292}}",21.34
4,clf,xgb,min,basic,ALL_NO_1_1_1,30_120,included,basic,0.76,{'n_estimators': 10},0.77,0.72,0.79,0.51,993.00,299.00,"{'0': {'precision': 0.7855382087099425, 'recall': 0.9627391742195368, 'f1-score': 0.865158371040724, 'support': 993}, '1': {'precision': 0.5066666666666667, 'recall': 0.12709030100334448, 'f1-score': 0.2032085561497326, 'support': 299}, 'micro avg': {'precision': 0.7693498452012384, 'recall': 0.7693498452012384, 'f1-score': 0.7693498452012384, 'support': 1292}, 'macro avg': {'precision': 0.6461024376883047, 'recall': 0.5449147376114406, 'f1-score': 0.5341834635952283, 'support': 1292}, 'weighted avg': {'precision': 0.7210005995219089, 'recall': 0.7693498452012384, 'f1-score': 0.71196719870914, 'support': 1292}}",0.32
5,clf,gboosting,min,basic,ALL_NO_1_1_1,30_120,included,basic,0.76,{'n_estimators': 100},0.75,0.70,0.79,0.42,993.00,299.00,"{'0': {'precision': 0.7864406779661017, 'recall': 0.9345417925478349, 'f1-score': 0.854118729866544, 'support': 993}, '1': {'precision': 0.41964285714285715, 'recall': 0.15719063545150502, 'f1-score': 0.22871046228710468, 'support': 299}, 'micro avg': {'precision': 0.7546439628482973, 'recall': 0.7546439628482973, 'f1-score': 0.7546439628482972, 'support': 1292}, 'macro avg': {'precision': 0.6030417675544795, 'recall': 0.54586621399967, 'f1-score': 0.5414145960768244, 'support': 1292}, 'weighted avg': {'precision': 0.7015548045712487, 'recall': 0.7546439628482973, 'f1-score': 0.7093841540103116, 'support': 1292}}",0.85
6,clf,ada,min,basic,ALL_NO_1_1_1,30_120,included,basic,0.76,{'n_estimators': 50},0.75,0.71,0.79,0.43,993.00,299.00,"{'0': {'precision': 0.792894280762565, 'recall': 0.9214501510574018, 'f1-score': 0.8523521192361434, 'support': 993}, '1': {'precision': 0.43478260869565216, 'recall': 0.20066889632107024, 'f1-score': 0.2745995423340961, 'support': 299}, 'micro avg': {'precision': 0.7546439628482973, 'recall': 0.7546439628482973, 'f1-score': 0.7546439628482972, 'support': 1292}, 'macro avg': {'precision': 0.6138384447291085, 'recall': 0.5610595236892361, 'f1-score': 0.5634758307851198, 'support': 1292}, 'weighted avg': {'precision': 0.7100185919483182, 'recall': 0.7546439628482973, 'f1-score': 0.7186462210211958, 'support': 1292}}",0.86
0,reg,kn,min,basic,ALL_NO_1_1_1,30_120,included,basic,17.66,{'n_neighbors': 51},,,,,,,16.66,5.79
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,30_120,included,basic,19.61,"{'C': 5, 'gamma': 1}",,,,,,,18.46,8.04
2,reg,dtree,min,basic,ALL_NO_1_1_1,30_120,included,basic,17.50,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,16.67,0.65
3,reg,rforest,min,basic,ALL_NO_1_1_1,30_120,included,basic,16.97,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",,,,,,,16.21,53.41
4,reg,xgb,min,basic,ALL_NO_1_1_1,30_120,included,basic,17.00,{'n_estimators': 50},,,,,,,16.35,0.34
5,reg,gboosting,min,basic,ALL_NO_1_1_1,30_120,included,basic,16.97,{'n_estimators': 100},,,,,,,16.46,0.72
6,reg,ada,min,basic,ALL_NO_1_1_1,30_120,included,basic,18.47,{'n_estimators': 10},,,,,,,18.44,1.02
0,clf,kn,max,all,ALL_NO_1_1_1,30_120,included,basic,0.75,{'n_neighbors': 71},0.74,0.76,0.74,0.83,947.00,345.00,"{'0': {'precision': 0.7356143079315708, 'recall': 0.9989440337909187, 'f1-score': 0.8472906403940887, 'support': 947}, '1': {'precision': 0.8333333333333334, 'recall': 0.014492753623188406, 'f1-score': 0.02849002849002849, 'support': 345}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.7844738206324521, 'recall': 0.5067183937070535, 'f1-score': 0.4378903344420586, 'support': 1292}, 'weighted avg': {'precision': 0.7617080105349826, 'recall': 0.7360681114551083, 'f1-score': 0.6286480621379735, 'support': 1292}}",6.16
1,clf,svc-rbf,max,all,ALL_NO_1_1_1,30_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.73,0.54,0.73,0.00,947.00,345.00,"{'0': {'precision': 0.7329721362229102, 'recall': 1.0, 'f1-score': 0.8459133541759715, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.3664860681114551, 'recall': 0.5, 'f1-score': 0.42295667708798573, 'support': 1292}, 'weighted avg': {'precision': 0.5372481524791765, 'recall': 0.7329721362229102, 'f1-score': 0.620030918269849, 'support': 1292}}",7.58
2,clf,dtree,max,all,ALL_NO_1_1_1,30_120,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 150}",0.73,0.68,0.75,0.49,947.00,345.00,"{'0': {'precision': 0.7475247524752475, 'recall': 0.9567053854276664, 'f1-score': 0.8392774432607689, 'support': 947}, '1': {'precision': 0.4875, 'recall': 0.11304347826086956, 'f1-score': 0.18352941176470589, 'support': 345}, 'micro avg': {'precision': 0.7314241486068112, 'recall': 0.7314241486068112, 'f1-score': 0.7314241486068112, 'support': 1292}, 'macro avg': {'precision': 0.6175123762376238, 'recall': 0.534874431844268, 'f1-score': 0.5114034275127374, 'support': 1292}, 'weighted avg': {'precision': 0.6780908982926156, 'recall': 0.7314241486068112, 'f1-score': 0.6641744472343435, 'support': 1292}}",0.55
3,clf,rforest,max,all,ALL_NO_1_1_1,30_120,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.74,0.70,0.74,0.57,947.00,345.00,"{'0': {'precision': 0.7449718423169751, 'recall': 0.9778247096092925, 'f1-score': 0.845662100456621, 'support': 947}, '1': {'precision': 0.5714285714285714, 'recall': 0.08115942028985507, 'f1-score': 0.14213197969543145, 'support': 345}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.6582002068727733, 'recall': 0.5294920649495738, 'f1-score': 0.49389704007602625, 'support': 1292}, 'weighted avg': {'precision': 0.6986309534187558, 'recall': 0.7383900928792569, 'f1-score': 0.6577999552069226, 'support': 1292}}",22.56
4,clf,xgb,max,all,ALL_NO_1_1_1,30_120,included,basic,0.75,{'n_estimators': 50},0.74,0.71,0.75,0.59,947.00,345.00,"{'0': {'precision': 0.7475728155339806, 'recall': 0.9757127771911299, 'f1-score': 0.8465414567109482, 'support': 947}, '1': {'precision': 0.5892857142857143, 'recall': 0.09565217391304348, 'f1-score': 0.16458852867830426, 'support': 345}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.6684292649098474, 'recall': 0.5356824755520867, 'f1-score': 0.5055649926946262, 'support': 1292}, 'weighted avg': {'precision': 0.7053057490241882, 'recall': 0.7407120743034056, 'f1-score': 0.6644410231418598, 'support': 1292}}",0.33
5,clf,gboosting,max,all,ALL_NO_1_1_1,30_120,included,basic,0.75,{'n_estimators': 100},0.73,0.68,0.75,0.48,947.00,345.00,"{'0': {'precision': 0.7475165562913907, 'recall': 0.9535374868004224, 'f1-score': 0.8380510440835267, 'support': 947}, '1': {'precision': 0.47619047619047616, 'recall': 0.11594202898550725, 'f1-score': 0.1864801864801865, 'support': 345}, 'micro avg': {'precision': 0.7298761609907121, 'recall': 0.7298761609907121, 'f1-score': 0.7298761609907122, 'support': 1292}, 'macro avg': {'precision': 0.6118535162409334, 'recall': 0.5347397578929648, 'f1-score': 0.5122656152818565, 'support': 1292}, 'weighted avg': {'precision': 0.6750649327350319, 'recall': 0.7298761609907121, 'f1-score': 0.6640634698783004, 'support': 1292}}",0.90
6,clf,ada,max,all,ALL_NO_1_1_1,30_120,included,basic,0.75,{'n_estimators': 10},0.74,0.69,0.75,0.52,947.00,345.00,"{'0': {'precision': 0.7546218487394958, 'recall': 0.9482576557550159, 'f1-score': 0.8404305100608329, 'support': 947}, '1': {'precision': 0.5196078431372549, 'recall': 0.1536231884057971, 'f1-score': 0.2371364653243848, 'support': 345}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.6371148459383753, 'recall': 0.5509404220804065, 'f1-score': 0.5387834876926089, 'support': 1292}, 'weighted avg': {'precision': 0.6918665608658323, 'recall': 0.7360681114551083, 'f1-score': 0.6793341900654191, 'support': 1292}}",0.84
0,reg,kn,max,all,ALL_NO_1_1_1,30_120,included,basic,18.58,{'n_neighbors': 31},,,,,,,18.39,5.61
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,30_120,included,basic,20.20,"{'C': 5, 'gamma': 1}",,,,,,,20.19,7.29
2,reg,dtree,max,all,ALL_NO_1_1_1,30_120,included,basic,18.31,"{'max_depth': 3, 'min_samples_leaf': 10}",,,,,,,17.95,0.53
3,reg,rforest,max,all,ALL_NO_1_1_1,30_120,included,basic,17.92,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,17.75,50.20
4,reg,xgb,max,all,ALL_NO_1_1_1,30_120,included,basic,18.05,{'n_estimators': 50},,,,,,,17.77,0.33
5,reg,gboosting,max,all,ALL_NO_1_1_1,30_120,included,basic,18.26,{'n_estimators': 50},,,,,,,17.89,0.68
6,reg,ada,max,all,ALL_NO_1_1_1,30_120,included,basic,19.96,{'n_estimators': 10},,,,,,,20.12,0.98
0,clf,kn,min,all,ALL_NO_1_1_1,30_120,included,basic,0.76,{'n_neighbors': 41},0.76,0.69,0.77,0.43,993.00,299.00,"{'0': {'precision': 0.7740652346857597, 'recall': 0.9798590130916415, 'f1-score': 0.8648888888888888, 'support': 993}, '1': {'precision': 0.42857142857142855, 'recall': 0.05016722408026756, 'f1-score': 0.08982035928143713, 'support': 299}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6013183316285942, 'recall': 0.5150131185859546, 'f1-score': 0.477354624085163, 'support': 1292}, 'weighted avg': {'precision': 0.6941096247568239, 'recall': 0.7647058823529411, 'f1-score': 0.6855193143125514, 'support': 1292}}",5.33
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,30_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",7.37
2,clf,dtree,min,all,ALL_NO_1_1_1,30_120,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 150}",0.76,0.71,0.79,0.44,993.00,299.00,"{'0': {'precision': 0.7868576242628476, 'recall': 0.9405840886203424, 'f1-score': 0.8568807339449541, 'support': 993}, '1': {'precision': 0.4380952380952381, 'recall': 0.15384615384615385, 'f1-score': 0.22772277227722776, 'support': 299}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6124764311790428, 'recall': 0.5472151212332481, 'f1-score': 0.542301753111091, 'support': 1292}, 'weighted avg': {'precision': 0.7061455859779286, 'recall': 0.7585139318885449, 'f1-score': 0.7112783883268039, 'support': 1292}}",0.54
3,clf,rforest,min,all,ALL_NO_1_1_1,30_120,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 50}",0.76,0.69,0.78,0.42,993.00,299.00,"{'0': {'precision': 0.7766129032258065, 'recall': 0.9697885196374623, 'f1-score': 0.8625167935512763, 'support': 993}, '1': {'precision': 0.4230769230769231, 'recall': 0.07357859531772576, 'f1-score': 0.12535612535612536, 'support': 299}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.5998449131513648, 'recall': 0.521683557477594, 'f1-score': 0.49393645945370085, 'support': 1292}, 'weighted avg': {'precision': 0.6947961400179766, 'recall': 0.7623839009287926, 'f1-score': 0.6919200135277855, 'support': 1292}}",20.15
4,clf,xgb,min,all,ALL_NO_1_1_1,30_120,included,basic,0.76,{'n_estimators': 10},0.77,0.72,0.79,0.51,993.00,299.00,"{'0': {'precision': 0.7855382087099425, 'recall': 0.9627391742195368, 'f1-score': 0.865158371040724, 'support': 993}, '1': {'precision': 0.5066666666666667, 'recall': 0.12709030100334448, 'f1-score': 0.2032085561497326, 'support': 299}, 'micro avg': {'precision': 0.7693498452012384, 'recall': 0.7693498452012384, 'f1-score': 0.7693498452012384, 'support': 1292}, 'macro avg': {'precision': 0.6461024376883047, 'recall': 0.5449147376114406, 'f1-score': 0.5341834635952283, 'support': 1292}, 'weighted avg': {'precision': 0.7210005995219089, 'recall': 0.7693498452012384, 'f1-score': 0.71196719870914, 'support': 1292}}",0.32
5,clf,gboosting,min,all,ALL_NO_1_1_1,30_120,included,basic,0.76,{'n_estimators': 100},0.75,0.70,0.79,0.42,993.00,299.00,"{'0': {'precision': 0.7864406779661017, 'recall': 0.9345417925478349, 'f1-score': 0.854118729866544, 'support': 993}, '1': {'precision': 0.41964285714285715, 'recall': 0.15719063545150502, 'f1-score': 0.22871046228710468, 'support': 299}, 'micro avg': {'precision': 0.7546439628482973, 'recall': 0.7546439628482973, 'f1-score': 0.7546439628482972, 'support': 1292}, 'macro avg': {'precision': 0.6030417675544795, 'recall': 0.54586621399967, 'f1-score': 0.5414145960768244, 'support': 1292}, 'weighted avg': {'precision': 0.7015548045712487, 'recall': 0.7546439628482973, 'f1-score': 0.7093841540103116, 'support': 1292}}",0.83
6,clf,ada,min,all,ALL_NO_1_1_1,30_120,included,basic,0.76,{'n_estimators': 50},0.75,0.71,0.79,0.43,993.00,299.00,"{'0': {'precision': 0.792894280762565, 'recall': 0.9214501510574018, 'f1-score': 0.8523521192361434, 'support': 993}, '1': {'precision': 0.43478260869565216, 'recall': 0.20066889632107024, 'f1-score': 0.2745995423340961, 'support': 299}, 'micro avg': {'precision': 0.7546439628482973, 'recall': 0.7546439628482973, 'f1-score': 0.7546439628482972, 'support': 1292}, 'macro avg': {'precision': 0.6138384447291085, 'recall': 0.5610595236892361, 'f1-score': 0.5634758307851198, 'support': 1292}, 'weighted avg': {'precision': 0.7100185919483182, 'recall': 0.7546439628482973, 'f1-score': 0.7186462210211958, 'support': 1292}}",0.83
0,reg,kn,min,all,ALL_NO_1_1_1,30_120,included,basic,17.66,{'n_neighbors': 51},,,,,,,16.66,6.40
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,30_120,included,basic,19.61,"{'C': 5, 'gamma': 1}",,,,,,,18.46,7.14
2,reg,dtree,min,all,ALL_NO_1_1_1,30_120,included,basic,17.50,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,16.67,0.52
3,reg,rforest,min,all,ALL_NO_1_1_1,30_120,included,basic,16.97,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",,,,,,,16.21,50.25
4,reg,xgb,min,all,ALL_NO_1_1_1,30_120,included,basic,17.00,{'n_estimators': 50},,,,,,,16.35,0.32
5,reg,gboosting,min,all,ALL_NO_1_1_1,30_120,included,basic,16.97,{'n_estimators': 100},,,,,,,16.46,0.69
6,reg,ada,min,all,ALL_NO_1_1_1,30_120,included,basic,18.47,{'n_estimators': 10},,,,,,,18.44,1.00
0,clf,kn,max,basic,ALL_NO_3_2_1,30_120,included,basic,0.75,{'n_neighbors': 61},0.74,0.75,0.74,0.78,947.00,345.00,"{'0': {'precision': 0.7365549493374902, 'recall': 0.9978880675818373, 'f1-score': 0.8475336322869955, 'support': 947}, '1': {'precision': 0.7777777777777778, 'recall': 0.020289855072463767, 'f1-score': 0.03954802259887006, 'support': 345}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.757166363557634, 'recall': 0.5090889613271505, 'f1-score': 0.4435408274429328, 'support': 1292}, 'weighted avg': {'precision': 0.7475625931547497, 'recall': 0.7368421052631579, 'f1-score': 0.6317789609693459, 'support': 1292}}",5.39
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,30_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.73,0.54,0.73,0.00,947.00,345.00,"{'0': {'precision': 0.7329721362229102, 'recall': 1.0, 'f1-score': 0.8459133541759715, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.3664860681114551, 'recall': 0.5, 'f1-score': 0.42295667708798573, 'support': 1292}, 'weighted avg': {'precision': 0.5372481524791765, 'recall': 0.7329721362229102, 'f1-score': 0.620030918269849, 'support': 1292}}",7.12
